Province,Author,Sample,Unique_Id,Flow,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,P,T
Harrat_Rahat,Murcia_2017,HM-183-1,Medinah,BASALT,0.0008,0,Historic,23.91708,39.90694,49.83686786,2.355220228,16.64967374,11.67414356,7.728384992,4.343393149,0.224306688,1.723083197,4.873572594,0.591353997,0.081566069,0.38,,22,,175,11,36,33,43,80,24,19,516,39,405,32,,0.1,291,35,81,10,44,9.6,3,9,1.3,7.9,1.5,4.3,0.6,3.9,0.6,8.8,2.1,,3.4,2.6,0.9,,,,,,,
Harrat_Rahat,Murcia_2017,HM-184-1,Medinah,BASALT,0.0008,0,Historic,23.91611,39.9075,50.24424995,2.167718298,16.63952778,11.18461225,8.121310808,3.897822105,0.223895787,1.903114187,5.027478119,0.59027071,0.162833299,0.17,,21,,151,10,37,28,35,82,25,21,554,41,444,34,,0.1,345,39,89,11,48,9.9,3.2,9.2,1.4,8.5,1.6,4.4,0.6,4.1,0.6,9.7,2.3,,3.9,2.9,1.1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-185-1,Medinah,BASALT,0.0008,0,Historic,23.91433,39.91078,47.92809263,2.793012391,16.64635385,12.56347755,8.439975625,5.332114564,0.213284583,1.239081861,4.235222425,0.609384522,0.111720496,-0.11,,23,,219,18,44,43,50,73,22,15,614,34,309,26,,0.1,192,28,66,9,37,8.3,2.7,7.7,1.2,6.9,1.3,3.7,0.5,2.9,0.5,6.6,1.7,,2.8,2,0.7,,,,,,,
Harrat_Rahat,Murcia_2017,HM-186-1,Medinah,BASALT,0.0008,0,Historic,23.91494,39.91253,51.22374057,2.131348154,16.8264328,11.146237,7.077299613,3.854782786,0.224352437,2.080358964,4.956149296,0.479298389,0.101978381,0.42,,22,,160,3,36,31,36,84,26,19,609,43,467,36,,0.2,391,39,90,11,47,9.6,3.2,9.4,1.4,8.7,1.6,4.6,0.7,4.4,0.6,10.3,2.4,,3.8,2.9,1.1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-187-1,Medinah,BASALT,0.0008,0,Historic,23.92322,39.91758,49.80831002,2.507512175,16.91016475,12.04020309,7.491451663,4.600559528,0.217594032,1.699305771,4.206817946,0.518081028,0.590612372,1.45,,23,,187,6,63,35,42,80,25,20,547,37,384,30,,0.1,276,33,77,10,42,9.1,2.9,8.5,1.3,7.7,1.5,4.2,0.6,3.7,0.5,8.3,2.1,,3.3,2.5,0.7,,,,,,,
Harrat_Rahat,Murcia_2017,HM-188-1,Medinah,BASALT,0.0008,0,Historic,23.92931,39.90747,47.15199513,2.853081531,16.5905168,12.63072393,9.371509798,5.716316377,0.203066301,1.025484821,3.939486242,0.517819068,0.091379836,-0.13,,25,,243,20,49,48,54,70,22,12,649,31,260,22,,0.1,152,24,56,7,33,7.2,2.4,7.2,1.1,6.3,1.2,3.3,0.4,2.9,0.4,5.9,1.5,,2.5,1.8,0.6,,,,,,,
Harrat_Rahat,Murcia_2017,HM-189-1,Medinah,BASALT,0.0008,0,Historic,23.93033,39.89675,49.0747295,2.568510466,16.75599151,12.12458287,7.786429366,4.813429063,0.212357165,1.506724644,4.57073516,0.586510264,0.010112246,-0.42,,25,,196,14,47,38,44,78,24,15,564,37,357,28,,0.1,251,33,75,10,41,9.1,2.9,8.5,1.3,7.7,1.4,4,0.6,3.5,0.5,7.9,2,,3,2.3,0.8,,,,,,,
Harrat_Rahat,Murcia_2017,HM-190-1,Medinah,BASALT,0.0008,0,Historic,23.92203,39.88747,50.00506022,2.408663091,16.76955774,11.82066592,7.286711871,4.412508855,0.222649529,1.720473636,4.74648315,0.607225989,0.060722599,-0.34,,23,,176,13,41,35,42,82,24,19,530,39,398,30,,0.1,293,36,81,11,44,9.3,3.1,9.1,1.3,8.2,1.6,4.4,0.6,3.8,0.6,8.9,2.1,,3.5,2.6,0.8,,,,,,,
Harrat_Rahat,Murcia_2017,HM-199-1,Medinah,BASALT,0.0008,0,Historic,23.92158,39.91189,51.06447998,2.210451258,16.86869716,11.39859428,6.865641235,3.962514006,0.224101049,2.006723032,4.848731792,0.550066212,0.081491291,0.31,,22,,155,11,38,30,42,86,25,18,523,43,450,35,,0.2,347,40,90,12,48,10.1,3.4,10.1,1.5,8.8,1.7,4.8,0.7,4.4,0.6,10.2,2.5,,4.2,3.1,1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-200-1,Medinah,BASALT,0.0008,0,Historic,23.92158,39.91106,49.51535558,2.469135803,16.67176819,11.91715131,7.703295582,4.530149985,0.224466891,1.60187736,4.764819916,0.60197939,0.122436486,0.4,,23,,186,12,40,35,44,79,23,21,556,37,383,30,,0.1,270,35,78,10,43,9.5,3,9,1.4,8,1.5,4.3,0.6,3.8,0.6,8.5,2.1,,3.6,2.6,0.8,,,,,,,
Harrat_Rahat,Murcia_2017,HM-201-1,Medinah,BASALT,0.0008,0,Historic,23.92275,39.90989,49.76544972,2.508668162,16.77544361,12.03344891,7.220069345,4.629818479,0.224352437,1.641851927,4.599224964,0.601672445,0.071384866,0.35,,23,,237,17,39,41,27,73,24,17,588,38,383,30,,0.2,270,34,78,10,43,9.6,3.1,9,1.3,8,1.5,4.5,0.6,3.8,0.6,8.7,2.1,,2,2.6,0.8,,,,,,,
Harrat_Rahat,Murcia_2017,HM-202-1,Medinah,BASALT,0.0008,0,Historic,23.91686,39.91356,51.16492013,2.156882694,16.97019025,11.17102452,6.928476956,3.927154339,0.223827449,2.106012819,4.873334012,0.478176824,0.18313155,0.09,,22,,166,2,40,28,37,87,26,20,538,42,463,35,,0.2,414,40,90,11,48,9.9,3.3,9.5,1.4,8.8,1.7,4.8,0.6,4.6,0.7,10.3,2.5,,3.7,3,1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-204-1,Medinah,BASALT,0.0008,0,Historic,23.90853,39.90617,48.20435003,2.711178553,16.69195751,12.56449165,8.093070309,5.240263025,0.212443096,1.305007587,4.360141629,0.617096611,0.161861406,-0.55,,24,,218,16,42,42,48,74,23,14,584,34,316,25,,0.1,198,30,68,9,38,8.5,2.8,8.2,1.2,7.3,1.4,3.8,0.5,3.2,0.5,7.4,1.8,,3,2.1,0.6,,,,,,,
Harrat_Rahat,Murcia_2017,HM-205-1,Medinah,BASALT,0.0008,0,Historic,23.89767,39.89192,51.03965919,2.180748555,16.75626331,11.39060757,6.897251243,3.945633431,0.23328938,2.089461406,4.909220002,0.557865909,0.121716198,-0.15,,23,,154,10,36,28,41,87,26,19,553,43,459,35,,0.2,364,41,91,12,50,10.4,3.4,10.3,1.5,9.2,1.7,4.9,0.7,4.3,0.6,10.5,2.6,,4.1,3.1,1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-206-1,Medinah,BASALT,0.0008,0,Historic,23.89153,39.87508,51.00820752,2.198804337,16.80008106,11.41959672,6.718005877,3.972033641,0.233052994,2.046813254,5.035971223,0.567433377,0.020265478,-0.15,,22,,151,12,33,28,39,85,26,18,509,42,460,36,,0.1,361,40,90,12,49,10.6,3.3,9.6,1.5,8.9,1.8,5,0.6,4.3,0.7,10.4,2.5,,4,3.1,1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-207-1,Medinah,BASALT,0.0008,0,Historic,23.86761,39.85006,49.97967893,2.347083926,16.7140825,11.66429587,7.661044503,4.277585857,0.223531803,1.849217639,4.765291607,0.51818736,0.040642146,0.09,,23,,175,8,37,29,39,81,25,16,527,41,416,32,,0.1,311,37,83,11,46,9.6,3.2,9,1.4,8.4,1.6,4.7,0.6,3.9,0.6,9.2,2.3,,3.4,2.8,0.9,,,,,,,
Harrat_Rahat,Murcia_2017,HM-208-1,Medinah,BASALT,0.0008,0,Historic,23.86167,39.84167,50.80024311,2.238654781,16.79497569,11.50729335,6.898298217,4.112641815,0.232982172,1.98541329,4.882495948,0.547001621,0.040518639,-0.2,,22,,164,6,35,27,39,84,25,19,518,42,444,34,,0.2,355,39,88,11,47,10.1,3.2,9.5,1.4,8.6,1.6,4.6,0.6,4.2,0.6,9.6,2.4,,3.9,2.9,0.9,,,,,,,
Harrat_Rahat,Murcia_2017,HM-209,Medinah,BASALT,0.0008,0,Historic,23.84994,39.80911,50.32454361,2.281947262,16.72413793,11.57200811,7.393509128,4.148073022,0.223123732,1.906693712,4.878296146,0.547667343,0.020283976,-0.09,,22,,172,5,37,28,37,84,25,17,523,41,428,33,,0.1,327,37,85,11,46,9.6,3.2,9.1,1.4,8.3,1.6,4.5,0.6,4.1,0.6,9.4,2.3,,3.6,2.7,1,,,,,,,
Harrat_Rahat,Murcia_2017,HM-163-1,Medinah,BASALT,0.0008,0,Historic,24.29761,39.85303,45.93194515,2.346368715,15.60182834,12.38191976,11.1833418,8.776028441,0.182833926,0.436769934,2.915185373,0.243778568,0.040629761,-0.05,,32,,294,299,61,174,121,61,20,6,455,22,141,9,,0,67,10,26,3.6,16,4.3,1.6,4.8,0.7,4.2,0.8,2.3,0.3,1.9,0.3,3.4,0.6,,1.2,0.6,0.3,,,,,,2.916104622,1501.431014
Harrat_Rahat,Murcia_2017,HM-164-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.2925,39.84914,45.62710481,2.43902439,15.5934279,12.32778855,11.41953261,8.807021125,0.183692214,0.469435657,2.877844678,0.255128074,0.10205123,0.41,,30,,291,300,62,181,113,60,20,4,472,22,148,10,,0,53,11,27,3.8,17,4.4,1.6,4.8,0.7,4.4,0.8,2.3,0.3,1.8,0.3,3.7,0.7,,1.3,0.6,0.3,,,,,,2.953678665,1501.093251
Harrat_Rahat,Murcia_2017,HM-165-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.28919,39.84678,46.04265642,2.466390377,15.51602143,12.55433135,10.99767512,8.571717376,0.192054988,0.434650763,2.971798241,0.252703932,0.020216315,-0.52,,31,,312,291,61,165,124,62,19,6,458,22,145,10,,0,60,10,26,3.5,16,4,1.5,4.9,0.7,4.5,0.8,2.3,0.3,1.9,0.3,3.4,0.7,,1.2,0.6,0.2,,,,,,2.975053269,1512.227117
Harrat_Rahat,Murcia_2017,HM-165-1B,Medinah,BASALT,0.025,0.01,Stratigraphic,24.28919,39.84678,45.83882413,2.412569691,15.68170299,12.39736442,10.7045109,9.224531171,0.182463254,0.425747593,2.878864673,0.253421186,0.070957932,-0.27,,29,,288,336,64,201,120,60,20,5,502,21,144,11,,0,47,10,27,3.5,17,4,1.5,4.6,0.7,4.1,0.7,2.3,0.3,1.7,0.3,3.3,0.7,,1.3,0.6,0.2,,,,,,2.878087351,1493.1472
Harrat_Rahat,Murcia_2017,HM-166-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.29389,39.84764,45.67200487,2.402189337,15.70038516,12.34542875,11.01763633,9.101966349,0.18244476,0.44597608,2.878572877,0.2533955,0.02027164,-0.22,,28,,288,317,65,197,109,59,19,8,486,21,146,11,,0,72,10,27,3.5,16,3.9,1.5,4.3,0.7,4.1,0.8,2.1,0.3,1.7,0.2,3.3,0.7,,1.3,0.6,0.2,,,,,,2.913207649,1495.160381
Harrat_Rahat,Murcia_2017,HM-167-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.29153,39.84578,45.94785772,2.394907033,15.72352466,12.39894907,10.88318513,8.761115602,0.181891673,0.434518998,3.021422797,0.252627324,0.020210186,-0.53,,31,,302,299,68,171,113,62,20,5,454,22,144,11,,0,65,10,27,3.6,17,4.3,1.5,4.8,0.7,4.4,0.8,2.2,0.3,1.9,0.3,3.4,0.6,,1.3,0.6,0.2,,,,,,2.928059198,1500.944807
Harrat_Rahat,Murcia_2017,HM-171-1A,Medinah,BASALT,0.0283,0.0021,He Exp,24.30036,39.84375,45.47320879,2.627797167,15.75651817,12.25621022,11.35290495,8.468486964,0.184766988,0.554300965,3.017860809,0.307944981,0.15397249,0.93,,26,,278,270,55,176,87,60,19,6,561,23,161,13,,0.1,76,12,31,4.1,19,4.5,1.7,4.7,0.8,4.2,0.8,2.1,0.3,1.7,0.3,3.7,0.8,,1.5,0.9,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-174-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.28894,39.86561,46.00506329,2.30886076,15.75696203,12.27341772,11.13924051,8.840506329,0.182278481,0.425316456,2.835443038,0.232911392,0.060759494,-0.34,,30,,293,292,69,176,117,61,20,5,450,21,140,9,,0,48,10,25,3.4,16,4,1.5,4.3,0.7,4.1,0.8,1.9,0.3,1.7,0.2,3.2,0.6,,1.2,0.6,0.2,,,,,,2.841650464,1492.269622
Harrat_Rahat,Murcia_2017,HM-175-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.29817,39.87475,45.81345783,2.344463615,15.66020501,12.23992693,11.50918502,8.748604486,0.182685477,0.446564498,2.8113265,0.243580635,0.152237897,-0.19,,30,,298,295,63,170,124,62,19,6,471,22,140,11,,0,54,10,25,3.4,16,4,1.5,4.4,0.8,4.2,0.8,2.1,0.3,1.7,0.2,3.3,0.6,,1.3,0.6,0.2,,,,,,2.881894291,1495.586883
Harrat_Rahat,Murcia_2017,HM-176-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.30397,39.88508,45.96430744,2.210504969,15.9703914,12.03609815,11.34658284,8.89271953,0.182518759,0.405597242,2.768201176,0.223078483,0.050699655,-0.17,,31,,281,288,62,175,118,60,19,6,468,21,134,9,,0,49,9,24,3.3,16,4.2,1.5,4.3,0.7,4,0.8,2.2,0.3,1.7,0.3,3.1,0.6,,1.3,0.5,0.2,,,,,,2.755799992,1478.930778
Harrat_Rahat,Murcia_2017,HM-177-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.32039,39.90775,46.03769761,2.36116741,15.99108229,12.25172274,11.2282124,8.370490474,0.182407783,0.435751925,2.898256992,0.243210377,0.030401297,-0.23,,31,,296,252,60,154,116,61,19,5,471,22,144,10,,0,55,10,26,3.6,17,4.1,1.5,4.6,0.7,4.2,0.8,2.3,0.3,1.9,0.3,3.4,0.7,,1.3,0.6,0.2,,,,,,,
Harrat_Rahat,Murcia_2017,HM-178-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.32303,39.94211,45.77457644,2.313077001,15.52196409,12.38713605,11.28132292,9.13056711,0.182611342,0.426093132,2.749315208,0.233336715,0.071015522,-0.18,,32,,293,303,67,180,131,64,20,4,450,21,137,9,,0,60,10,25,3.5,16,4.3,1.6,4.5,0.7,4.2,0.8,2.2,0.3,1.9,0.3,3.4,0.6,,1.5,0.6,0.3,,,,,,2.890274153,1497.818708
Harrat_Rahat,Murcia_2017,HM-191-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.33872,39.84708,45.34942692,3.621056902,15.98539406,13.46992596,9.433005376,7.11025459,0.192717314,0.811441323,3.631199919,0.395577645,0.091287149,-0.34,,25,,305,100,56,110,59,63,20,11,712,24,213,20,,0.1,104,18,44,5.9,26,5.7,2.1,5.7,0.9,5,0.9,2.6,0.3,2.2,0.3,5,1.4,,1.7,1.3,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-194-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.36286,39.85556,45.53824363,3.460137596,15.86402266,13.3650344,9.287737758,7.679077297,0.192229867,0.738567382,3.500607042,0.374342372,0.060704168,-0.54,,26,,307,162,62,140,67,64,20,8,617,25,205,18,,0.1,92,17,41,5.5,25,5.4,2,5.7,0.8,5.1,0.9,2.6,0.3,2.1,0.3,4.5,1.3,,1.6,1.2,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-195-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.38378,39.87811,45.37046448,3.120235796,15.62150625,12.98912491,10.22461632,8.242707592,0.193109056,0.660636244,3.242199411,0.335399939,0.071145442,-0.04,,29,,305,265,64,169,80,62,20,6,564,25,189,16,,0.1,83,15,37,5,23,5.1,2,5.3,0.9,5,0.9,2.6,0.3,2.1,0.3,4.5,1.1,,1.5,1,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-196-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.41503,39.88708,45.4094544,3.613726086,16.01376658,13.51351351,9.191213686,7.146472315,0.192327159,0.799676081,3.725073388,0.394776799,0.020244964,-0.44,,25,,313,112,60,117,61,64,20,9,637,26,212,20,,0.1,101,18,44,5.8,26,5.8,2.1,5.9,0.9,5.1,1,2.6,0.3,2.1,0.3,4.7,1.4,,1.8,1.3,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-197-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.41439,39.9005,45.41768045,3.690186537,16.16991079,13.53406326,9.367396594,6.690997567,0.192619627,0.831305758,3.710462287,0.395377129,0.030413625,-0.33,,26,,314,78,56,89,58,64,21,8,648,25,215,20,,0.1,104,19,44,5.8,26,6.1,2.1,5.8,0.9,5.2,1,2.8,0.4,2.2,0.3,5,1.4,,1.8,1.3,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-198-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.43756,39.90683,45.57141411,3.623848568,16.09474643,13.49326855,9.231703614,6.944022674,0.192327159,0.819921045,3.63397105,0.394776799,0.030367446,-0.47,,26,,311,104,57,106,68,66,20,11,632,25,213,20,,0.1,96,18,43,5.7,25,5.7,2.1,5.7,0.9,5,1,2.5,0.3,2.1,0.3,4.9,1.3,,1.8,1.3,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-210-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.37997,39.98158,45.7721519,2.440506329,15.59493671,12.37468354,10.99746835,8.962025317,0.182278481,0.486075949,2.936708861,0.253164557,0.020253165,-0.31,,31,,290,306,60,182,110,62,19,4,508,23,148,11,,0,60,11,27,3.7,17,4.2,1.6,4.6,0.7,4.4,0.8,2.3,0.3,1.8,0.3,3.4,0.7,,1.3,0.6,0.2,,,,,,2.935359124,1499.519183
Harrat_Rahat,Murcia_2017,HM-211-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.38139,39.97133,45.74812715,2.439765135,15.53958291,12.49240737,10.87264628,9.070662077,0.182223122,0.475804819,2.92569346,0.25308767,0.020247014,-0.36,,31,,299,309,62,190,112,64,19,3,474,22,147,11,,0,63,11,27,3.7,17,4.5,1.5,4.6,0.7,4.3,0.9,2.2,0.3,1.8,0.3,3.6,0.7,,1.2,0.6,0.2,,,,,,2.963409535,1503.958158
Harrat_Rahat,Murcia_2017,HM-212-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.37344,39.93533,45.67088608,2.440506329,15.53417722,12.47594937,11.06835443,8.982278481,0.182278481,0.486075949,2.896202532,0.263291139,0.020253165,-0.34,,31,,293,308,65,184,108,62,19,9,492,22,149,10,,0,66,11,27,3.7,18,4.4,1.6,4.8,0.8,4.5,0.8,2.4,0.3,2,0.3,3.6,0.7,,1.4,0.6,0.2,,,,,,2.980500811,1505.499643
Harrat_Rahat,Murcia_2017,HM-213-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.36322,39.93422,45.86161483,2.380711174,15.71269375,12.35943673,10.91074866,9.006179718,0.182352345,0.445750177,2.897376152,0.24313646,0.010130686,-0.27,,32,,289,306,62,184,107,64,19,3,481,23,143,10,,0,55,11,26,3.6,17,4.4,1.6,4.6,0.8,4.5,0.9,2.3,0.3,1.9,0.3,3.5,0.7,,1.2,0.6,0.2,,,,,,2.892627372,1495.753516
Harrat_Rahat,Murcia_2017,HM-214-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.35231,39.90928,46.07197162,2.301064369,15.84389255,12.2858591,11.19107957,8.59604663,0.182463254,0.425747593,2.868727826,0.233147491,0.020273695,-0.19,,33,,299,285,61,166,122,66,20,6,448,21,139,10,,0,56,10,25,3.5,17,4.3,1.5,4.5,0.8,4.3,0.9,2.2,0.3,1.9,0.3,3.5,0.6,,1.2,0.6,0.2,,,,,,2.859858279,1495.588872
Harrat_Rahat,Murcia_2017,HM-217-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.29444,39.84344,45.6772626,2.439765135,15.60032395,12.33043126,11.08523993,9.020044543,0.182223122,0.496051832,2.915569953,0.25308767,0.03037052,-0.34,,31,,287,305,63,190,105,64,20,6,505,21,147,11,,0.1,75,11,28,3.9,18,4.5,1.6,5,0.8,4.5,0.8,2.4,0.3,1.9,0.3,3.8,0.8,,1.3,0.6,0.3,,,,,,2.931025387,1496.668104
Harrat_Rahat,Murcia_2017,HM-218-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.2975,39.84408,45.89981822,2.534841446,15.68370026,12.54292062,10.45243385,8.846697637,0.181781458,0.504948495,3.080185821,0.272672187,0.02019794,-0.6,,31,,291,289,68,177,101,63,19,6,497,23,155,11,,0,60,12,29,4,19,4.4,1.6,4.9,0.8,4.6,0.9,2.3,0.3,2,0.3,3.8,0.8,,1.4,0.7,0.2,,,,,,2.984275149,1505.830331
Harrat_Rahat,Murcia_2017,HM-219-1A,Medinah,BASALT,0.024,0.0019,He Exp,24.30611,39.845,46.00872299,2.647327315,16.07668121,12.32376509,10.60959529,8.154985293,0.182574298,0.557865909,3.124049092,0.314433513,0.020286033,-0.13,,28,,285,226,61,152,88,63,19,6,572,22,163,14,,0,75,13,32,4.2,20,4.6,1.7,5.1,0.8,4.4,0.9,2.4,0.3,2,0.3,3.9,0.9,,1.4,0.8,0.3,,,,,,,
Harrat_Rahat,Murcia_2017,HM-220-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.30667,39.85089,45.91774716,2.248784441,15.66045381,12.29740681,11.2945705,8.964748784,0.182333874,0.415316045,2.795786062,0.222852512,0.060777958,-0.32,,32,,287,321,65,181,120,62,20,6,446,21,137,9,,0,54,10,24,3.3,16,3.8,1.4,4.6,0.7,4.2,0.8,2.2,0.3,1.8,0.2,3,0.6,,1.2,0.6,0.2,,,,,,2.854945134,1494.435292
Harrat_Rahat,Murcia_2017,HM-222-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.31417,39.84783,46.06661942,2.126151666,16.01700921,11.95707199,11.31922649,8.919712463,0.17211704,0.415105801,2.79437076,0.212615167,0.020249064,-0.26,,31,,277,282,71,172,119,59,19,4,475,20,129,9,,0,51,9,23,3.2,15,3.7,1.4,4.3,0.7,4,0.8,2.2,0.3,1.8,0.3,3.1,0.5,,1,0.5,0.2,,,,,,2.716759244,1474.453431
Harrat_Rahat,Murcia_2017,HM-223-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.31722,39.85267,46.12273784,2.20402386,15.85279547,12.17268224,11.08078051,8.917197452,0.181983622,0.394297847,2.851076736,0.222424426,0.020220402,-0.43,,31,,289,298,63,178,129,61,20,4,453,21,136,9,,0,52,9,24,3.4,16,4.2,1.5,4.6,0.8,4.1,0.8,2.1,0.3,1.8,0.3,3.3,0.6,,1.1,0.5,0.2,,,,,,2.780461636,1485.22542
Harrat_Rahat,Murcia_2017,HM-224-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.32333,39.84431,45.42307301,3.523062825,15.78250687,13.38967519,9.754607474,7.270135424,0.193462988,0.814581,3.46196925,0.386925975,0.12218715,0.04,,26,,309,127,57,121,65,64,20,9,633,24,210,19,,0.1,103,18,43,5.5,26,5.6,2,6,0.9,5,0.9,2.6,0.4,2.2,0.3,4.8,1.3,,1.7,1.2,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-225-1A,Medinah,BASALT,0.0349,0.0031,He Exp,24.33278,39.85028,45.31122864,3.641171684,15.82587469,13.54759967,9.703010578,6.936533767,0.193246542,0.834011391,3.610659072,0.396663954,0.081366965,-0.06,,25,,315,90,56,101,61,64,20,12,649,25,214,21,,0.1,114,19,44,5.8,26,5.8,2.1,6.2,0.8,5.2,1,2.8,0.4,2.2,0.3,5,1.4,,1.8,1.3,0.5,,,,,,,
Harrat_Rahat,Murcia_2017,HM-107-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.34861,39.81583,45.54123973,3.5101958,15.96834737,13.25961246,9.475499645,7.253728315,0.192756417,0.831896114,3.571066247,0.395657908,0.091305671,-0.27,,27,,312,146,57,116,70,66,22,9,622,25,211,20,,0.1,100,19,44,5.9,26,5.9,2.1,6,0.9,5.2,0.9,2.6,0.4,2.2,0.3,4.9,1.4,,1.7,1.3,0.5,,,,,,,
Harrat_Rahat,Murcia_2017,HM-110-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.40219,39.85989,45.59032717,3.708595814,16.27717944,13.50335298,9.307051412,6.594188173,0.193050193,0.823003455,3.596829913,0.406421459,0.060963219,-0.14,,25,,310,69,55,81,61,67,21,12,642,26,217,20,,0.1,103,19,46,6,27,6.1,2.2,5.9,0.9,5.1,1,2.7,0.3,2.3,0.3,5,1.4,,1.9,1.3,0.5,,,,,,,
Harrat_Rahat,Murcia_2017,HM-111-1A,Medinah,BASALT,0.0239,0.002,He Exp,24.38808,39.85106,45.27342956,3.649115674,16.15165684,13.37670258,9.869892255,6.718845294,0.193128685,0.843667412,3.527139663,0.396422037,0.020329335,-0.06,,25,,311,74,69,89,59,65,21,11,713,24,213,20,,0.1,119,19,45,6.1,26,5.9,2.1,5.9,0.9,5.3,1,2.6,0.3,2.1,0.3,5,1.5,,1.9,1.3,0.5,,,,,,,
Harrat_Rahat,Murcia_2017,HM-112-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.36111,39.82169,45.45362186,3.56598598,16.00121914,13.29879102,9.732805039,6.949100884,0.19303058,0.84323885,3.56598598,0.396220664,0.121914051,-0.19,,26,,315,180,57,158,77,68,20,8,624,25,214,21,,0.1,109,19,45,5.8,26,5.8,2.1,5.5,0.9,5.3,1,2.7,0.3,2.3,0.3,4.9,1.3,,1.8,1.4,0.5,,,,,,,
Harrat_Rahat,Murcia_2017,HM-114-2,Medinah,BASALT,0.025,0.01,Stratigraphic,24.35494,39.82036,45.71312886,3.573236158,16.10486891,13.36167628,9.241826096,6.984512603,0.192327159,0.819921045,3.613726086,0.394776799,0.060734892,-0.5,,27,,317,128,58,104,67,68,22,7,631,25,214,19,,0.1,106,19,45,5.9,26,6.3,2.1,5.9,0.8,5.3,1,2.6,0.3,2.3,0.3,4.9,1.5,,1.9,1.3,0.4,,,,,,,
Harrat_Rahat,Murcia_2017,HM-116-1A,Medinah,BASALT,0.0173,0.002,He Exp,24.34525,39.83147,45.46841623,3.611026345,16.0512664,13.3150239,9.76502899,6.845692198,0.193266199,0.834096226,3.519479199,0.396704303,0.193266199,-0.14,,26,,310,116,58,97,65,66,20,10,649,26,215,21,,0.1,107,19,45,5.8,26,5.9,2,5.9,0.9,5.4,1,2.7,0.3,2.2,0.3,4.8,1.4,,2,1.3,0.5,,,,,,,
Harrat_Rahat,Murcia_2017,HM-193-1,Medinah,BASALT,0.025,0.01,Stratigraphic,24.35744,39.85106,45.58704453,3.522267207,16.04251012,13.31983806,9.301619433,7.145748988,0.192307692,0.850202429,3.623481781,0.414979757,0.050607287,-0.48,,26,,314,146,59,114,68,63,21,10,659,25,213,20,,0.1,107,18,43,5.8,25,5.7,2.1,6,0.9,5.1,1,2.6,0.4,2.1,0.3,5,1.4,,1.9,1.3,0.5,,,,,,,
