Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Region,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
289,Arabia,Harrat_Rahat,Murcia_2017,HM-178-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.32303,39.94211,45.40040437262654,2.2941693699355676,15.395083934137396,10.074422182130558,11.189106754434448,9.055931724212893,0.18111863428589273,0.42261014732830016,2.7268416640538957,0.23142936625237973,0.49591288334624006,-0.18,0.0,32.0,0.0,293.0,303.0,67.0,180.0,131.0,64.0,20.0,4.0,450.0,21.0,137.0,9.0,0.0,0.0,60.0,10.0,25.0,3.5,16.0,4.3,1.6,4.5,0.7,4.2,0.8,2.2,0.3,1.9,0.3,3.4,0.6,0.0,1.5,0.6,0.3,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.4578773127919518,0.04392447198011119,0.022717769186091256,0.008449413297741574,0.0,12.38713605,100.0,44.245291367821245,11.782496539496142,10.499520932915642,1.8811154948145983,18.109105246936142,8.563487680755124,2.0869650732611658,0.32344108156566864,1.755823013237658,0.1386176061684046,0.03361722101152368,0.1771224969394252,0.017386851410835787,0.006466686597314135,0.37954270706910614,0.0,0.21104536489151887,2.89027415270137,1497.8187077561306,0.24,39.0,True
296,Arabia,Harrat_Rahat,Murcia_2017,HM-210-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.37997,39.98158,45.380197073404,2.4196078526277405,15.461394578808576,10.060347933265753,10.90329513285398,8.885281949400678,0.1807175989473356,0.481913596862416,2.9115613168143795,0.25099666525971265,0.5353758869186608,-0.31,0.0,31.0,0.0,290.0,306.0,60.0,182.0,110.0,62.0,19.0,4.0,508.0,23.0,148.0,11.0,0.0,0.0,60.0,11.0,27.0,3.7,17.0,4.2,1.6,4.6,0.7,4.4,0.8,2.3,0.3,1.8,0.3,3.4,0.7,0.0,1.3,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.4544435896112082,0.044341972458151156,0.022961181209430966,0.007563671557967523,0.0,12.37468354,99.99999999999999,44.208730314271286,11.774242975482428,10.508446629104737,1.8691208639941792,18.116038118327754,8.303134977460097,2.2172275733247333,0.36698939113964496,1.8425925693191632,0.13762102177174237,0.033767533392492416,0.19114030805825347,0.017485520157053853,0.005759927169332844,0.4077022770270984,0.0,0.21414538310412584,2.935359124125521,1499.5191830671902,0.24,39.0,True
297,Arabia,Harrat_Rahat,Murcia_2017,HM-211-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.38139,39.97133,45.354547040688374,2.4187753570932555,15.405892830834105,10.155644846448494,10.77910677187198,8.992625392348648,0.1806554207465539,0.4717113768344005,2.9005231454202676,0.250910307143212,0.5353542741032563,-0.36,0.0,31.0,0.0,299.0,309.0,62.0,190.0,112.0,64.0,19.0,3.0,474.0,22.0,147.0,11.0,0.0,0.0,63.0,11.0,27.0,3.7,17.0,4.5,1.5,4.6,0.7,4.3,0.9,2.2,0.3,1.8,0.3,3.6,0.7,0.0,1.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.477693371748234,0.04477489006889995,0.02396949622616941,0.007815478424144815,0.0,12.49240737,100.0,44.17814650260173,11.696842570689478,10.584585274079588,1.8811755752172694,18.28622017020968,8.183979750326051,2.202206842353139,0.3581443655503125,1.8364423845113425,0.13716167178476357,0.03399509823978818,0.19050232234145678,0.018198713111589278,0.005933860617209863,0.40646489836658917,0.0,0.21599372794982374,2.9634095352863716,1503.958157627852,0.24,39.0,True
298,Arabia,Harrat_Rahat,Murcia_2017,HM-212-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.37344,39.93533,45.27835576756416,2.4195307624181304,15.400664692414715,10.14235169340165,10.973224578239552,8.905077951709705,0.18071184117234412,0.4818982427957826,2.8713103658446935,0.26102821480640703,0.5353588295102473,-0.34,0.0,31.0,0.0,293.0,308.0,65.0,184.0,108.0,62.0,19.0,9.0,492.0,22.0,149.0,10.0,0.0,0.0,66.0,11.0,27.0,3.7,18.0,4.4,1.6,4.8,0.8,4.5,0.8,2.4,0.3,2.0,0.3,3.6,0.7,0.0,1.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.474450214106175,0.044630367275064926,0.023212762285468383,0.008193716455916326,0.0,12.47594937,99.99999999999997,44.11000919414473,11.663684748606501,10.584149729621279,1.8740234788483725,18.28799470979566,8.310565466650582,2.174585291705837,0.3649653633226498,1.832430262980798,0.1368620113398487,0.033800783570547346,0.1976895717684836,0.017580172469789348,0.006205506552476771,0.40545370862245755,0.0,0.21752738654147116,2.980500810818467,1505.499642610017,0.24,39.0,True
299,Arabia,Harrat_Rahat,Murcia_2017,HM-213-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.36322,39.93422,45.47782006658491,2.360788097039629,15.58120144204816,10.049925156105763,10.819441622160873,8.930811141752603,0.18082632208591629,0.44201989876278364,2.873129343445541,0.2411017627812217,0.5156483591405225,-0.27,0.0,32.0,0.0,289.0,306.0,62.0,184.0,107.0,64.0,19.0,3.0,481.0,23.0,143.0,10.0,0.0,0.0,55.0,11.0,26.0,3.6,17.0,4.4,1.6,4.6,0.8,4.5,0.9,2.3,0.3,1.9,0.3,3.5,0.7,0.0,1.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.4519007234244734,0.044350677378125966,0.02321805900176191,0.00781732828771631,0.0,12.35943673,100.00000000000001,44.293432243438204,11.895172307501063,10.492578742761244,1.8718570383996485,18.080548908124708,8.259897213011994,2.193436027968429,0.3374516964358252,1.802298834286337,0.13804842116596872,0.033858682292849406,0.18406456155462417,0.017725386164789827,0.005967990806905606,0.39366194608741434,0.0,0.2125984251968505,2.8926273716143585,1495.753516386375,0.24,39.0,True
300,Arabia,Harrat_Rahat,Murcia_2017,HM-214-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.35231,39.90928,45.69863497433532,2.2824180722869665,15.71550417218808,9.99276818213913,11.100394497034365,8.5263899797205,0.18098469302658918,0.42229761739267363,2.8454815618132328,0.23125821864688695,0.49594833222307105,-0.19,0.0,33.0,0.0,299.0,285.0,61.0,166.0,122.0,66.0,20.0,6.0,448.0,21.0,139.0,10.0,0.0,0.0,56.0,10.0,25.0,3.5,17.0,4.3,1.5,4.5,0.8,4.3,0.9,2.2,0.3,1.9,0.3,3.5,0.6,0.0,1.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.4379560199922894,0.04131805069550272,0.02095232919142808,0.007693299313943946,0.0,12.2858591,99.99999999999997,44.40868222953456,11.854626679513146,10.497088358718843,1.8390156727664524,18.102750201667767,8.373325559007059,2.146423128977952,0.31855042937136746,1.7216892233988585,0.13652161248084116,0.03116731482195821,0.1744442824481377,0.015804904374000943,0.005803262198991999,0.3741071407200742,0.0,0.2199687987519502,2.859858279170293,1495.5888723875464,0.24,39.0,True
301,Arabia,Harrat_Rahat,Murcia_2017,HM-217-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.29444,39.84344,45.2769783051339,2.4183847016921955,15.46361337855677,10.022348149527927,10.9880964674493,8.940999040620099,0.1806262431647506,0.49170477294946147,2.8900198916272464,0.2508697827239518,0.5550925429334942,-0.34,0.0,31.0,0.0,287.0,305.0,63.0,190.0,105.0,64.0,20.0,6.0,505.0,21.0,147.0,11.0,0.0,0.1,75.0,11.0,28.0,3.9,18.0,4.5,1.6,5.0,0.8,4.5,0.8,2.4,0.3,1.9,0.3,3.8,0.8,0.0,1.3,0.6,0.3,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.4451727049240577,0.0441881418802208,0.023965624922811703,0.0079402518938243,0.0,12.33043126,100.00000000000003,44.15172882252551,11.84086243935931,10.463944191647554,1.8723278273130226,18.002280091548556,8.413850990474032,2.212958067822838,0.37651022660360806,1.8518156059111852,0.13830987919148913,0.03383592803607864,0.19209705485429812,0.018351058128354435,0.006080042749840855,0.4250477738342878,0.0,0.21073401736385175,2.9310253865508553,1496.668103997486,0.24,39.0,True
302,Arabia,Harrat_Rahat,Murcia_2017,HM-218-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.2975,39.84408,45.488157699670424,2.5121072786529353,15.543038260451786,10.192950345090637,10.35868937509211,8.7673544872082,0.18015111930828942,0.5004197764069325,3.0525606375688343,0.2702266789624341,0.5747981689023962,-0.6,0.0,31.0,0.0,291.0,289.0,68.0,177.0,101.0,63.0,19.0,6.0,497.0,23.0,155.0,11.0,0.0,0.0,60.0,12.0,29.0,4.0,19.0,4.4,1.6,4.9,0.8,4.6,0.9,2.3,0.3,2.0,0.3,3.8,0.8,0.0,1.4,0.7,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.4867948702855456,0.04186140104482371,0.022321246306432577,0.008568655048213617,0.0,12.54292062,99.99999999999999,44.23352324730647,11.671902282407776,10.650760301199353,1.8674358407917948,18.41861487052231,7.778762950582624,2.292292464047,0.37578564966076905,1.8864439621156854,0.1352828337290361,0.0314354358660419,0.20292425059355287,0.016761935558837357,0.00643455306089572,0.43163942255783166,0.0,0.22269724057520415,2.984275149140752,1505.8303311498826,0.24,39.0,True
304,Arabia,Harrat_Rahat,Murcia_2017,HM-220-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.30667,39.85089,45.55112242694237,2.2308292919263106,15.535414798882002,10.00336010761083,11.204390359407862,8.89317082486341,0.18087805109889638,0.412000003958132,2.773463444230984,0.22107317290397405,0.4761674976942039,-0.32,0.0,32.0,0.0,287.0,321.0,65.0,181.0,120.0,62.0,20.0,6.0,446.0,21.0,137.0,9.0,0.0,0.0,54.0,10.0,24.0,3.3,16.0,3.8,1.4,4.6,0.7,4.2,0.8,2.2,0.3,1.8,0.2,3.0,0.6,0.0,1.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.440540153637378,0.04654275397837112,0.022848351768265267,0.008198761097017027,0.0,12.29740681,100.0,44.35537150885281,11.878016587092734,10.453990290795707,1.8659802008284168,18.00814139715635,8.566616100066145,2.1205256004263093,0.31500561422081635,1.70564015673273,0.13829514815068283,0.035585506465128564,0.16902740278963233,0.017469317994052876,0.006268581918455599,0.3640665865100185,0.0,0.21166732361056378,2.8549451340047876,1494.4352915734248,0.24,39.0,True
305,Arabia,Harrat_Rahat,Murcia_2017,HM-222-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.31417,39.84783,45.71372971341583,2.109864448769503,15.894312173585408,9.729690141740086,11.232516447780542,8.851383708828022,0.17079855098325727,0.41192591573469045,2.772964703076368,0.21098644527388608,0.45647620626231056,-0.26,0.0,31.0,0.0,277.0,282.0,71.0,172.0,119.0,59.0,19.0,4.0,475.0,20.0,129.0,9.0,0.0,0.0,51.0,9.0,23.0,3.2,15.0,3.7,1.4,4.3,0.7,4.0,0.8,2.2,0.3,1.8,0.3,3.1,0.5,0.0,1.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.373772334287961,0.040901379501431315,0.0217193363618765,0.008958494398834668,0.0,11.95707199,100.00000000000001,44.562076865630566,12.391658560974003,10.193251320250555,1.8506605348337757,17.407883518056945,8.757189809870388,2.1618822775646884,0.3211491786781341,1.6449104291872956,0.13315941598347272,0.03188788064052633,0.16449104322819172,0.016933013358992666,0.006984297439133275,0.35588185430331337,0.0,0.1993594875900722,2.716759244337145,1474.4534311758998,0.24,39.0,True
306,Arabia,Harrat_Rahat,Murcia_2017,HM-223-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.31722,39.85267,45.75742656677649,2.186567074036758,15.727234734265117,9.902541016380255,10.993016118162277,8.846569538148136,0.18054223599882055,0.3911748440027248,2.8284950220501655,0.22066273200559883,0.4761982002942763,-0.43,0.0,31.0,0.0,289.0,298.0,63.0,178.0,129.0,61.0,20.0,4.0,453.0,21.0,136.0,9.0,0.0,0.0,52.0,9.0,24.0,3.4,16.0,4.2,1.5,4.6,0.8,4.1,0.8,2.1,0.3,1.8,0.3,3.3,0.6,0.0,1.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.415943114467085,0.04321070089290292,0.022471098616178138,0.007947003903223513,0.0,12.17268224,99.99999999999999,44.53832600140061,12.097024449411864,10.36280867299673,1.8582874496317008,17.798116306933544,8.45557321430808,2.1756128152797847,0.3008826237956534,1.6818567155529585,0.13886890352509634,0.03323666963772165,0.16972865918571028,0.017284248245675708,0.006112651215627606,0.3662806188792444,0.0,0.20792079207920802,2.78046163556223,1485.22541988995,0.24,39.0,True
322,Arabia,Harrat_Rahat,Murcia_2017,HM-234-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.39508,39.98842,45.67023275567648,2.462955541566179,15.57191075185881,9.760139904838459,10.676158303816543,8.987274507654735,0.1809518353384764,0.5227497479661461,2.9454937704580066,0.2714277535036734,0.49595882306422767,-0.3,0.0,30.0,0.0,287.0,274.0,65.0,203.0,80.0,76.0,17.0,4.0,485.0,24.0,140.0,10.0,0.0,0.0,80.0,11.0,25.0,3.4,16.0,4.3,1.4,4.3,0.6,4.0,0.8,1.9,0.3,1.8,0.2,3.0,0.6,0.0,1.3,0.6,0.2,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.381201225051754,0.039724159185329004,0.025622968655378726,0.008197951365840152,0.0,11.99959461,100.00000000000003,44.54198444311293,12.176771700351752,10.20316308159063,1.8620286329724833,17.430509406617993,8.34843869670072,2.3032886431996804,0.40877477650842253,1.9259580802688265,0.14149896071124385,0.03106311261965345,0.2122484414546916,0.020036400450379646,0.006410554477427022,0.38782506896318764,0.0,0.19743178170144474,2.766845999971144,1477.1126944442576,0.24,39.0,True
323,Arabia,Harrat_Rahat,Murcia_2017,HM-288-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.28406,39.84922,45.72370953364907,2.2104568623829093,15.565300399492706,9.314619607692798,12.290549495568314,8.51435235715347,0.17397114211228032,0.46051184583334104,2.7528374805661446,0.2353727216229167,0.4170026869926252,1.43,0.0,30.0,0.0,289.0,267.0,65.0,173.0,88.0,69.0,17.0,6.7,442.0,19.0,129.0,9.0,0.0,0.1,77.0,9.0,21.0,2.9,14.0,3.7,1.2,3.8,0.6,3.8,0.7,1.9,0.3,1.7,0.2,2.8,0.5,0.0,1.2,0.5,0.3,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.272506730127276,0.03874622166460676,0.021857146195541428,0.008205768946005478,0.0,11.44094001,100.00000000000001,44.643374011856,12.349331834011464,9.82715808966614,1.8029809245622177,16.612581035847487,9.75118181131033,2.184069864383941,0.3653648469177237,1.7537512670956241,0.1380267202267767,0.03074081041609629,0.18674203320165522,0.017341210537898687,0.006510363505143204,0.3308451764614951,0.0,0.18798213560698346,2.61249217335184,1461.220958097943,0.24,39.0,True
325,Arabia,Harrat_Rahat,Murcia_2017,HM-292-1,Medinah,BASALT,SAUDI ARABIA / Harrat_Rahat / Five Fingers,0.0,0.0,0.025,0.01,Stratigraphic,24.30669,39.84244,46.167980596623785,2.200890112047232,15.69021660034183,9.530969841129027,10.984165861857129,8.712279290100629,0.1825623131993154,0.5274022392340546,2.9209970141663337,0.23327406758254624,0.45651734938769023,0.62,0.0,31.0,0.0,276.0,257.0,67.0,172.0,91.0,75.0,18.0,4.1,429.0,24.0,130.0,9.0,0.0,0.1,105.0,9.0,23.0,3.1,15.0,3.8,1.4,3.9,0.6,4.0,0.7,2.1,0.3,1.6,0.2,2.9,0.6,0.0,1.3,0.7,0.3,0.0,0.0,0.0,0.0,0.0,88.0,0.18,2.325290137529375,0.037278730385068994,0.021721293969670385,0.008454552446306962,0.0,11.71180378,99.99999999999999,44.95960369492948,12.349273392057013,10.015223781454154,1.830162346106721,17.014376689970966,8.645289651948959,2.2990243936171337,0.41510162707011417,1.7322510193360938,0.14368902445461249,0.029340910005281332,0.18360264292280598,0.01709614369854238,0.0066543109140159516,0.3593103715141179,0.0,0.19322307382008885,2.617922929016507,1463.7759517662244,0.24,39.0,True
538,Arabia,Harrat_Rahat,Downs_2019,R15TS185,Medinah,bfa,0.0,0.0,0.0,0.515,0.055,Stratigraphic,24.16646674,39.76262662,47.2601987612383,1.4422406179343845,15.276625829084598,9.24444451178741,10.548619395635788,10.240703010264122,0.17581032326059648,0.3178491719965586,2.6619868154711783,0.14899179937338683,0.32241825384400913,0.0,0.0,32.8,0.0,252.0,495.0,0.0,260.0,131.0,80.0,18.0,2.5,272.0,21.54,90.0,7.67,0.0,0.02,63.0,6.45,16.23,2.38,11.28,3.28,1.2,3.85,0.68,4.31,0.88,2.29,0.32,1.98,0.31,2.26,0.53,0.0,0.81,0.43,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.2553859689530222,0.07186291660816693,0.03286262454845668,0.0,0.0,11.35,99.99999999999997,46.255102536483115,12.966445729927015,9.534333930559816,1.9143193067405595,15.984784652891623,8.95342351442294,2.2594326759560754,0.2697830060843071,1.2241403901075425,0.14922372524038235,0.060995577074358646,0.12646078410201905,0.02789303361343532,0.0,0.27366113679677023,0.0,0.1408934707903781,2.1708135688444594,1425.79713306119,0.24,39.0,True
544,Arabia,Harrat_Rahat,Downs_2019,R15DD041,Medinah,bgh,0.0,0.0,0.0,0.99,0.21,Stratigraphic,24.05915288,39.77166939,47.72309870443944,1.3940351339231425,16.295207552629744,8.546836361354302,11.45632579767201,8.75370600845537,0.16692651639279255,0.33782747365208016,2.6430031762192154,0.16692651639279255,0.37220638714726234,0.0,0.0,30.7,0.0,251.0,285.0,0.0,137.0,95.0,78.0,17.0,5.0,330.0,19.68,101.0,9.62,0.0,0.01,86.0,7.86,18.73,2.59,11.77,3.26,1.22,3.73,0.65,4.12,0.81,2.12,0.29,1.77,0.27,2.49,0.65,0.0,0.73,0.61,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.085189086673301,0.041389429739592906,0.017321855308956247,0.0,0.0,10.49,99.99999999999997,46.62373587870857,13.789573808557803,8.981897253911942,1.7645598389963646,14.796150250407639,9.694743049553125,2.2366016055343656,0.28588140822619823,1.1796812227686921,0.1412590487705917,0.03502518114266829,0.1412590487705917,0.014658358999880498,0.0,0.31497404565156956,0.0,0.1431019708654671,1.9750692144266548,1419.116209043811,0.24,39.0,True
545,Arabia,Harrat_Rahat,Downs_2019,R15DD043,Medinah,bgh,0.0,0.0,0.0,0.99,0.21,Stratigraphic,24.05574253,39.77274073,47.83930462355544,1.481071494886237,15.943123737708989,8.813319068563816,11.363821530180115,8.612266841491397,0.17085465936984087,0.3476693649967692,2.652220584403925,0.16886797728414504,0.39018436163065984,0.0,0.0,33.2,0.0,259.0,335.0,0.0,146.0,109.0,80.0,18.0,3.3,321.0,20.78,106.0,10.1,0.0,0.01,64.0,8.17,19.64,2.73,12.41,3.41,1.29,3.99,0.68,4.32,0.83,2.26,0.3,1.81,0.29,2.59,0.69,0.0,0.81,0.64,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.150203415878545,0.04863755348558803,0.018454786564549935,0.0,0.0,10.82,100.00000000000003,46.57061945711679,13.171762803744203,9.289113243017129,1.7764379076331875,15.443091615829404,9.388471431453814,2.1911904477256696,0.2872347028853876,1.2236198342917477,0.14115533970367605,0.040182985994854155,0.13951399854433155,0.01524682836444622,0.0,0.3223594036953717,0.0,0.1603694374475232,2.030626797644708,1408.6769127057842,0.24,39.0,True
555,Arabia,Harrat_Rahat,Downs_2019,R15DS106,Medinah,bh10,0.0,0.0,0.0,0.1373,0.0113,Stratigraphic,24.33462111,39.95744197,45.951031265866064,2.1622265197595225,16.090296385005527,9.6658762596751,10.736778179273559,8.506145593551905,0.1824161758990152,0.49569613016036745,2.994004626168619,0.24090831925793854,0.563903917670434,0.0,0.0,31.3,0.0,289.0,244.0,0.0,136.0,89.0,84.0,18.0,3.9,472.0,23.44,148.0,10.34,0.0,0.05,59.0,11.69,28.44,3.98,17.52,4.44,1.67,4.75,0.79,4.71,0.92,2.39,0.33,2.01,0.31,3.42,0.73,0.0,1.17,0.75,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.3582035314193552,0.03535606183550878,0.01715703445711064,0.0,0.0,11.89,100.00000000000003,44.711080783605055,12.450745304266695,10.178442792459608,1.8247887324615488,17.348730013524165,8.30816830839242,2.316774542137128,0.3835719440624381,1.6731408200003555,0.14115447541497742,0.02735868316795295,0.18641596481434589,0.013276192127889122,0.0,0.43635144356543065,0.0,0.20413847990449674,2.7075047280199906,1469.5192028320566,0.24,39.0,True
559,Arabia,Harrat_Rahat,Downs_2019,R14TRO149,Medinah,bh82,0.0,0.0,0.0,0.5074,0.0383,Stratigraphic,24.46368809,39.8131485,46.4398979112451,1.5446853743740347,15.854134131838968,9.033479008027394,10.847565458626661,10.410484066520826,0.16787898924065073,0.2582753680625396,2.662223024644639,0.14900502003608052,0.32860573751956956,0.0,0.0,32.3,0.0,257.0,457.0,0.0,265.0,119.0,79.0,17.0,1.9,374.0,19.61,98.0,5.47,0.0,0.02,32.0,6.53,16.54,2.44,11.28,3.13,1.24,3.63,0.62,3.95,0.78,2.0,0.28,1.68,0.26,2.42,0.43,0.0,0.6,0.4,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.2039162850248264,0.06635205462608268,0.0334975702126112,0.0,0.0,11.09,99.99999999999999,45.667428981880896,13.742126376129576,9.297432804028935,1.9103216775742147,15.463779103578368,9.402507520509692,2.3075751057661225,0.2238692266788026,1.3389101826366834,0.1455149973412216,0.05751296869353006,0.1291553230839247,0.02903519292362524,0.0,0.2848305391744144,0.0,0.12510936132983386,2.21211595770246,1413.9624235346332,0.24,39.0,True
560,Arabia,Harrat_Rahat,Downs_2019,R14TRO155,Medinah,bh82,0.0,0.0,0.0,0.5074,0.0383,Stratigraphic,24.47678611,39.78180358,46.66599037588535,1.547915967758769,15.727541572285823,8.749798680910095,11.157314709840165,10.46184540468539,0.16889968839473088,0.258317170486059,2.5533658774968138,0.14604855408250259,0.33223562234822357,0.0,0.0,31.4,0.0,257.0,434.0,0.0,261.0,125.0,79.0,18.0,2.0,368.0,19.32,98.0,5.39,0.0,0.03,33.0,6.63,16.72,2.45,11.28,3.21,1.23,3.64,0.63,4.0,0.79,2.02,0.28,1.69,0.25,2.42,0.42,0.0,0.59,0.39,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.1347062174396347,0.06302287205768152,0.03299728632875235,0.0,0.0,10.74,99.99999999999999,45.97734963776472,13.921632225094442,8.993090275148635,1.88958933799199,14.825282991765713,9.876180030815593,2.2601765520210213,0.2286559935896755,1.3701770692796678,0.14950584196248,0.05578629326927321,0.12927858099108577,0.02920838470422575,0.0,0.29408678560148993,0.0,0.10873440285204998,2.059937011587947,1396.2961857675414,0.24,39.0,True
561,Arabia,Harrat_Rahat,Downs_2019,R15MS041,Medinah,bh82,0.0,0.0,0.0,0.5074,0.0383,Ar-Ar,24.46391265,39.7860655,46.32817651280337,1.5730724886662495,15.740655899848516,8.91705673973122,10.94397653099878,10.626184109046001,0.1648548188880034,0.297930395580729,2.601925454738367,0.16982032548101555,0.36486542445453285,0.0,0.0,29.1,0.0,241.0,420.0,0.0,277.0,107.0,76.0,17.0,2.4,397.0,18.89,102.0,6.42,0.0,0.03,35.0,7.45,18.37,2.64,11.94,3.2,1.27,3.69,0.64,3.91,0.77,1.98,0.27,1.64,0.24,2.43,0.48,0.0,0.76,0.45,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.18,2.175512506944481,0.06096370926531109,0.03500508355342811,0.0,0.0,10.95,100.0,45.65032867148632,13.856837282028762,9.153419480069953,1.9151503600328568,15.152127937990869,9.634217466748073,2.290530831477307,0.2622745226882417,1.3848094797939154,0.14512523588749346,0.05366766193055874,0.14949647793229748,0.030815726481152664,0.0,0.321198865452199,0.0,0.11308203991130826,2.173742073346517,1405.4059302166747,0.24,39.0,True
