Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err,Fit_Tp
OIB,Kahoolawe,Fodor_1992,samp.125,Kahoolawe,Post-Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/POST-SHIELDSTAGE/PACIFICOCEAN,1.08,0.04,K-Ar,20.5,-156.67,50.90475162,1.813430381,12.95162543,9.585404682,9.077051979,10.53373834,0.168460894,0.340884829,2.199894707,0.188279114,0.243063871,0.96,0,27.7,0,234,575,0,227,0,114,0,3,245,32,116,9.1,0,0,79,8.48,17.8,0,14.3,4.41,1.35,0,0.86,0,0,0,0,2.02,0.29,2.52,0,0,0,0,0,0,0,0,0,0,0.15,1.880027439,0.084383567,0.029003149,0,0,11.2313,100,49.20807168,10.81859357,9.854735533,1.570401559,16.73322634,7.5821322,1.837589179,0.284743752,1.514772518,0.140716696,0.07048625,0.15727101,0.024226556,0,0.203033144,0,0.152542373,1.662862388,1439.044192,0.24,39,TRUE
OIB,Kahoolawe,Fodor_1992,samp.18,Kahoolawe,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/SHIELDSTAGE/PACIFICOCEAN,1.03,0.18,Stratigraphic,20.5,-156.67,51.26844856,2.253007444,12.84711798,9.302915873,9.142208982,9.062096386,0.160214153,0.610815641,2.613489037,0.340454949,0.485552779,1.11,0,26.8,0,255,440,0,192,0,120,0,5,374,28,161,13.1,0,0,126,13.4,33.6,0,22.7,5.87,2,0,0.74,0,0,0,0,1.9,0.26,3.69,0,0,0,0.73,0,0,0,0,0,0,0.15,1.82462167,0.064538057,0.024518489,0,0,10.906,100,49.23128256,10.40901349,9.736332093,1.478348031,16.42875702,7.4072159,2.117505472,0.494896074,1.825435472,0.12980898,0.052290133,0.27584398,0.019865411,0,0.393405387,0,0.173895085,1.706650735,1433.3839,0.24,39,TRUE
OIB,Kahoolawe,Fodor_1992,samp.126,Kahoolawe,Post-Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAHOOLAWE/POST-SHIELDSTAGE/PACIFICOCEAN,1.03,0.18,Stratigraphic,20.5,-156.67,51.03315332,1.764210063,12.96398476,9.385002186,9.326514466,10.34734185,0.168491725,0.327072348,2.210219632,0.208137131,0.299777745,0.81,0,28.8,0,234,608,0,285,0,115,0,7,245,29,106,9,0,0,66,13.94,22,0,20.6,5.48,1.99,0,0.91,0,0,0,0,2.01,0.27,2.44,0,0,0,0,0,0,0,0,0,0,0.15,1.840721619,0.089036876,0.036336279,0,0,11.0199,100,49.39044558,10.92133232,9.670177242,1.550690847,16.31116876,7.856995035,1.861969414,0.275537643,1.486234729,0.141943558,0.075007903,0.17534229,0.030611003,0,0.252543677,0,0.146393513,1.58971487,1426.796686,0.24,39,TRUE
OIB,Hawaii,Norman_1999,samp.H-5,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/KAUPULEHUFLOW/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.75,-155.93,49.60841109,1.666918188,11.06957649,9.43455529,8.693951104,14.90248005,0.179668162,0.259520899,1.70685151,0.149723137,0.247467393,0,4,28,0,263,902,72,715,79,89,16,4.3,223,21.5,108,8.1,0,0.048,53,6.88,17.3,2.43,12.1,3.42,1.21,3.96,0.65,3.72,0.73,1.89,0,1.56,0.22,2.53,0,0,0.67,0.46,0.15,0,0,18.233,15.455,38.005,0.15,1.850440686,0.130961747,0.090380184,0.009094069,0,11.1736,100,49.36188621,10.75862341,9.450311729,1.798460358,15.86514132,8.449731207,1.658904714,0.252230753,1.62009315,0.174621142,0.127282929,0.145517297,0.087841334,0.00883861,0.24051584,0,0.027710258,1.496995892,1416.905912,0.24,39,TRUE
OIB,Hawaii,Norman_1999,samp.H-11,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.9,-156,49.97612243,1.741606596,11.47055842,9.341663752,9.028343065,13.68262542,0.170156784,0.270249711,1.861722878,0.160148087,0.258950435,0,4.1,28.8,0,280,818,70,617,81,88,16.5,4.5,233,22.3,112,8.5,0,0.044,56,7.19,18.1,2.53,12.6,3.52,1.25,4.12,0.67,3.87,0.76,1.96,0,1.65,0.23,2.61,0,0,0.63,0.47,0.16,0,0,18.237,15.458,38.013,0.15,1.832221462,0.118783855,0.078004298,0.008842804,0,11.0619,100,49.44109191,10.80272709,9.393972141,1.725547065,15.73729989,8.502700793,1.753330869,0.254515409,1.640207919,0.160250027,0.111868099,0.15082405,0.073462783,0.008327964,0.243873992,0,0.056603774,1.493167211,1415.046611,0.24,39,TRUE
OIB,Hawaii,Norman_1999,samp.H-23,Hualalai,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/HUALALAI/SHIELDSTAGE/PACIFICOCEAN,0.35,0.35,Stratigraphic,19.9,-156,46.02104816,1.080259818,7.371763467,9.836827812,5.691361509,25.80615166,0.170040934,0.190045341,1.190285546,0.100024021,0.155694539,0,2.9,20,0,182,1843,114,1391,49,86,10.6,3.1,150,15,74,5.3,0,0.035,33,4.33,10.9,1.54,7.7,2.16,0.77,2.61,0.43,2.45,0.48,1.25,0,1.04,0.15,1.63,0,0,0.44,0.29,0.1,0,0,18.195,15.453,37.952,0.15,1.929340159,0.267201111,0.175577682,0.014378236,0,11.6668,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Norman_1999,samp.ML-2-50,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.002,0.002,Stratigraphic,18.9,-155.7,48.14744723,1.391544603,9.402871633,9.513166582,7.335435923,19.79966397,0.168973273,0.218671295,1.530703036,0.119275252,0.201632257,0,3.7,24.8,0,206,1095,81,1073,63,87,13.2,3.4,183,18.9,93,6,0,0.035,45,5.45,14.1,2.03,10.4,3.01,1.06,3.53,0.58,3.32,0.65,1.7,0,1.41,0.2,2.34,0,0,0.56,0.38,0.14,0,0,18.173,15.457,37.928,0.15,1.865859064,0.158935554,0.135592578,0.010227743,0,11.2701,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Norman_1999,samp.MLKAH-1,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19,-155.7,47.43883076,1.518119605,8.761440102,9.673836396,6.628138343,21.49182294,0.178602423,0.248058921,1.458587449,0.148835353,0.237255195,0,3.3,19.8,0,200,1148,86,1122,29,89,13.6,4,193,21.8,115,7.8,0,0.036,50,6.42,16.6,2.31,11.7,3.3,1.13,3.88,0.62,3.54,0.7,1.79,0,1.46,0.21,2.59,0,0,0.65,0.46,0.13,0,0,0,0,0,0.15,1.897371939,0.166538854,0.141708466,0.010853254,0,11.4666,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Norman_1999,samp.MLKAH-2,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19,-155.7,49.46945532,1.580081627,10.83201237,9.029775231,8.367461789,16.35731038,0.168939333,0.218627371,1.599952868,0.139126509,0.2289167,0,4.1,28.9,0,207,827,64,863,56,86,14.5,3.3,203,19.6,98,6.3,0,0.032,47,6.02,16,2.36,11.9,3.48,1.2,3.86,0.66,3.74,0.74,1.88,0,1.55,0.21,2.5,0,0,0.62,0.41,0.13,0,0,0,0,0,0.15,1.771049399,0.120096139,0.109109757,0.008085211,0,10.6921,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Norman_1999,samp.MLKAH-3,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19,-155.7,49.2517243,1.564339005,10.69127109,9.079134802,8.230205093,16.83909228,0.159422659,0.239134486,1.564339005,0.139494951,0.22320305,0,3.6,21.8,0,206,819,69,872,64,84,15.2,3.5,217,21.7,111,7,0,0.032,47,6.04,15.6,2.25,11.7,3.39,1.2,3.97,0.65,3.65,0.72,1.83,0,1.53,0.22,2.57,0,0,0.59,0.41,0.12,0,0,0,0,0,0.15,1.780730508,0.118939325,0.110252212,0.00871723,0,10.7501,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Norman_1999,samp.ML1868,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,0.002,0.002,Stratigraphic,19.47,-155.58,47.63362957,1.360680137,8.819571187,9.598729522,6.773588979,21.33382908,0.178774971,0.258230514,1.450065638,0.1390472,0.220074704,0,3.4,21.4,0,180,1451,81,1033,62,90,12.2,4.3,206,17.6,95,6.3,0,0.043,59,6.02,15.4,2.19,11,3.05,1.05,3.4,0.55,3.1,0.61,1.56,0,1.26,0.18,2.28,0,0,0.64,0.4,0.14,0,0,0,0,0,0.15,1.882640898,0.210466443,0.130450283,0.01022088,0,11.3791,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Gaffney_2002,samp.98-26,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,44.39662283,0.849553351,5.806944434,9.990744368,4.507633811,30.57387138,0.179905079,0.139926063,0.929511383,0.119937048,0.11789228,-0.62,0,20,0,115,1624,0,1544,37,0,0,2.1,123.2,9.7,45,3.2,0,0.8,32.3,3.4,8.3,1.2,5.8,2,0.7,2.1,0.3,2.1,0.4,1,0.1,0.8,0.1,1.3,0.2,0,1.3,0.2,0.1,0,0,0,0,0,0.15,1.959528488,0.234131227,0.193798258,0,0,11.9161,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Gaffney_2002,samp.98-27,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,44.73184847,0.862154857,5.994988784,10.06363039,4.631576344,29.74432732,0.170426063,0.170426063,0.98245526,0.120300403,0.13034167,-0.86,0,20,0,129,1617,0,1527,39,0,0,2.5,134.2,10.8,48.8,3.4,0,0.8,36.3,3.8,9.2,1.3,6.5,2.1,0.8,2.3,0.4,2.3,0.4,1.1,0.1,0.9,0.1,1.4,0.2,0,1.3,0.2,0.1,0,0,0,0,0,0.15,1.973823944,0.232525998,0.191174424,0,0,12.0338,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Gaffney_2002,samp.98-28,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,50.5499627,1.839998525,12.38996225,8.941953969,9.679981024,11.619973,0.169999777,0.329999218,2.00999731,0.229999816,0.275696227,-0.14,0,30,0,242,1130,0,355,104,0,0,4.7,282.9,22.5,102.8,7.2,0,0.8,68.6,8,19.3,2.7,13.7,4.4,1.6,4.9,0.8,4.8,0.9,2.3,0.3,1.8,0.3,2.8,0.5,0,1.7,0.5,0.2,0,0,0,0,0,0.15,1.75382463,0.163839268,0.044812293,0,0,10.6048,100,49.62782706,11.22800681,9.098364891,1.589347449,15.09488246,8.772173049,1.821495743,0.299051231,1.667439784,0.154056858,0.148474094,0.208429973,0.040609706,0,0.249840884,0,0.089667729,1.424574816,1399.109436,0.24,39,TRUE
OIB,Hawaii,Gaffney_2002,samp.98-48,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,43.67026599,0.690794046,4.795511047,10.27983206,3.714271107,33.13808219,0.180207314,0.130149946,0.7408524,0.100114736,0.10219048,-0.69,0,14,0,97,1562,0,1726,36,0,0,2.1,105,8.5,38.2,2.7,0,0.8,29.5,2.9,7.2,1,5.1,1.6,0.6,1.8,0.3,1.7,0.3,0.8,0.1,0.6,0.1,1.1,0.2,0,1.2,0.2,0.1,0,0,0,0,0,0.15,2.016228525,0.225022019,0.216478134,0,0,12.2702,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Gaffney_2002,samp.98-82,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,48.48783929,1.481456421,10.45035073,9.50383405,8.26815458,17.10688639,0.170167869,0.300295596,1.761738404,0.170167869,0.226013669,-0.04,0,27,0,209,854,0,673,94,0,0,4.6,256.9,18.4,81.8,5.9,0,0.8,58.1,6.5,15.8,2.2,11,3.5,1.3,3.9,0.6,3.7,0.7,1.8,0.2,1.4,0.2,2.3,0.4,0,1.6,0.4,0.2,0,0,0,0,0,0.15,1.864028633,0.123994246,0.085072262,0,0,11.2555,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Gaffney_2002,samp.98-83,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,50.10541202,1.753338729,12.29346479,9.069760108,9.69847598,12.05291922,0.170324419,0.330629931,2.154105003,0.190362234,0.261477321,0.35,0,28,0,232,655,0,357,70,0,0,4.8,290.2,21.3,96.7,7,0,0.8,67,7.6,18.2,2.5,12.8,4,1.5,4.5,0.7,4.2,0.8,2.1,0.3,1.6,0.2,2.7,0.5,0,1.7,0.5,0.2,0,0,0,0,0,0.15,1.778891808,0.095514648,0.045323783,0,0,10.6949,100,49.27298494,11.20198557,9.200582563,1.620952327,15.30904701,8.837393674,1.962852098,0.301274846,1.597667987,0.155202111,0.08703435,0.173460862,0.041299697,0,0.238261973,0,0.085086917,1.533658467,1411.095459,0.24,39,TRUE
OIB,Hawaii,Gaffney_2002,samp.98-84,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,0.0055,0.0015,Stratigraphic,19.74,-155.05,49.45269754,1.626143513,11.35305721,9.056535298,8.878946268,14.8847276,0.169597449,0.309266345,1.885525633,0.179574294,0.241084798,-0.33,0,20,0,226,813,0,546,92,0,0,4.6,261.8,20,89.1,6.5,0,0.8,62,7.1,16.9,2.4,11.9,3.7,1.4,4.1,0.7,4.1,0.8,1.9,0.3,1.5,0.2,2.4,0.4,0,1.6,0.4,0.1,0,0,0,0,0,0.15,1.776297968,0.117717142,0.068828937,0,0,10.7553,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0018-0.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.13529193,1.741018015,11.1344129,11.19368414,8.644371973,14.67721692,0.1720772,0.303666351,1.629679873,0.192322222,0,-0.04,0,0,0,207,721,0,560,0,100,15,4.8,244,19.2,106,7.3,0,0,59,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.105152938,0.071105539,0,0,11.218,100,48.72642395,9.474281671,11.1313629,0,19.72586179,7.35550367,1.386696029,0.258389963,1.481433751,0.14642064,0.089474727,0.163647147,0.060503765,0,0,0,0.139044339,2.050379521,1510.138799,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0019-1.30,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.48601109,1.753829408,11.57727548,11.04672719,9.022600215,13.77721198,0.172341981,0.304132849,1.500386197,0.192617039,0,-0.16,0,0,0,211,711,0,499,0,100,16,4.7,251,19.2,104,7.2,0,0,57,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.103577779,0.06328879,0,0,11.0832,100,48.8673843,9.670588361,11.02691811,0,19.48190678,7.536648218,1.253284274,0.254044537,1.464987361,0.143958599,0.086519325,0.160894513,0.052865619,0,0,0,0.152542373,1.971918864,1511.172491,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0022-4.30,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.13503952,1.696075265,11.16585123,11.00989441,8.722657139,14.69927912,0.171626201,0.302869943,1.726360367,0.191817929,0,-0.23,0,0,0,200,779,0,514,0,98,16,4.7,248,18.9,103,7.1,0,0,66,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.113391007,0.065137867,0,0,11.0553,100,48.84551358,9.639766258,10.96773867,0,19.33243623,7.530494024,1.490411261,0.261475403,1.464265354,0.148169309,0.09789337,0.165601347,0.056235194,0,0,0,0.128160418,2.005669045,1502.207462,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0023-2.90,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.46397958,1.804099865,11.56446701,11.17179306,9.010343962,13.35838165,0.172301628,0.324331363,1.783828968,0.202706977,0,-0.29,0,0,0,206,604,0,441,0,99,17,4.7,259,20.2,110,7.4,0,0,70,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08789429,0.055871659,0,0,11.2209,100,48.65791753,9.440301718,11.15265984,0,19.77665929,7.355320872,1.456174647,0.264758066,1.472722179,0.140653205,0.071749837,0.16547369,0.045609134,0,0,0,0.168744805,2.090107112,1513.56581,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0028-2.20,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.58886881,1.257677962,8.13432202,11.20703233,6.815791889,22.90189937,0.172423785,0.24342064,1.186682104,0.152138399,0,0.08,0,0,0,157,1607,0,831,0,94,13,3.8,183,15.2,84,5.4,0,0,50,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23427149,0.10547119,0,0,11.2361,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0031-0.50,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.61545708,0.871568152,6.030038131,11.48086486,5.361159183,29.0658216,0.17228652,0.131748281,0.76008899,0.091210639,0,-0.19,0,0,0,119,1864,0,1178,0,93,9,2,134,10.2,52,3.3,0,0,35,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.270773965,0.148982598,0,0,11.5516,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0034-3.60,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.39452893,1.495888791,10.01634537,10.64065394,8.601345597,17.20267126,0.17182439,0.283004937,1.73846616,0.181932528,0,-0.06,0,0,0,180,1408,0,538,0,93,15,3.4,227,18.2,100,6.4,0,0,61,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.205106177,0.068231924,0,0,10.6763,100,49.04617791,9.609273931,10.61646044,0,18.50028566,8.251780765,1.667813652,0.271503414,1.435094801,0.164841324,0.196770515,0.17453866,0.06545893,0,0,0,0.039846375,1.928107944,1499.124947,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0036-1.22,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.92580188,1.173904782,7.438093644,11.40049401,6.486835907,24.53050241,0.182157639,0.212517245,1.143545176,0.141678163,0,-0.32,0,0,0,149,1723,0,905,0,97,11,3.2,176,14.2,78,5,0,0,53,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.250100471,0.114368669,0,0,11.4795,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0040-0.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.81882795,0.931977048,6.473185162,11.36658125,5.814729539,27.81744639,0.172213075,0.141822357,0.931977048,0.111431639,0,-0.28,0,0,0,133,1968,0,1062,0,95,10,2.3,151,11.3,61,3.9,0,0,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.285619604,0.134188931,0,0,11.4471,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0040-1.07,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.06181218,1.011457742,6.382308474,11.44916039,5.603482639,27.59262436,0.171948213,0.202291548,0.981115399,0.121375326,0,-0.37,0,0,0,128,1940,0,1118,0,95,10,2.8,149,12.2,68,4.2,0,0,46,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.281291559,0.141132174,0,0,11.5411,100,,,,,,,,,,,,,,,,,,,,0.24,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0050-3.30,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,51.57485431,2.209186135,13.63185777,11.52393584,10.45546552,8.684049979,0.183250541,0.254515031,1.180950388,0.223973107,0,0.48,0,0,0,247,425,0,122,0,108,19,3.4,281,23.8,129,8,0,0,78,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.062373122,0.01558826,0,0,11.4768,100,47.82994384,9.079427391,11.85289969,0,21.52326509,6.963807986,0.786565814,0.169518402,1.471416841,0.122053062,0.041543291,0.149176114,0.010382479,0,0,0,0.289015286,2.30496488,1546.277917,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0054-0.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,50.74987359,2.13566832,13.56304107,11.45717436,10.45563173,9.058866825,0.182189909,0.222675776,1.882625386,0.212554059,0,0.35,0,0,0,251,428,0,133,0,106,19,2.4,278,24.4,125,7.9,0,0,52,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.062728255,0.016970723,0,0,11.4258,100,47.450231,9.243719685,11.74515432,0,21.22126107,7.125904018,1.283079603,0.151761868,1.455537824,0.124169236,0.042751652,0.14486354,0.011566182,0,0,0,0.277195519,2.476214696,1553.409924,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0057-3.00,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,51.03367813,1.980317056,13.14485315,11.19135006,10.21484893,9.901595298,0.1818662,0.212176899,1.859078265,0.191969766,0,0.25,0,0,0,233,461,0,163,0,97,19,2.2,273,22.1,114,7.2,0,0,64,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.067490422,0.020775815,0,0,11.173,100,48.07594028,9.469842348,11.42058255,0,20.42288151,7.359002633,1.339321016,0.152856921,1.426664117,0.131020424,0.048621589,0.138299257,0.014967356,0,0,0,0.246987952,2.24464063,1529.362466,0.24,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0059-4.10,Mauna_Loa,0,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,51.57523553,2.046875189,13.32991603,11.05072476,10.4058373,8.832819873,0.181496065,0.282327993,2.016628521,0.201662852,0,0.46,0,0,0,199,415,0,122,0,92,19,3.7,281,22.7,120,7.5,0,0,69,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.060891269,0.015584613,0,0,11.0081,100,48.20068946,9.305454002,11.43151914,0,20.44350924,7.264189822,1.407784107,0.197089775,1.428898942,0.126700219,0.042507462,0.140778411,0.010879431,0,0,0,0.264435454,2.247967765,1531.591174,0.24,39,TRUE
