Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Hawaii,Rhodes_2004,samp.SR0279-4.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.12236983,2.116138631,11.79415382,9.125279397,9.878650803,11.97467759,0.180523768,0.320930267,1.765112529,0.200581417,0.85729082,-0.22,0,0,0,219,659,0,270,0,101,19,5.1,285,21.8,128,10.2,0,0,89,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.535523154,0.094912381,0.033855597,0,0,11.5757,100,48.80156478,11.34881793,9.199644727,2.439784242,13.34549356,9.505642464,1.69846358,0.30881225,2.036235274,0.173707364,0.091328581,0.193007656,0.032577242,0,0.824920344,0,0.037072701,1.278453652,0.24,1348.679183,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0284-1.75,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.77922849,1.500458663,7.512383717,9.16271744,6.394590243,24.63173904,0.171193257,0.181263913,1.198358723,0.151052932,0.444293656,-0.24,0,0,0,149,1138,0,1294,0,107,12,2.8,188,15,92,7.8,0,0,72,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.545925578,0.164220888,0.162573466,0,0,11.6005,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0291-7.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.9442535,2.338010456,11.25855597,9.050609352,9.342005882,13.7872198,0.17058445,0.311065993,1.936631808,0.240825221,0.944559255,-0.25,0,0,0,221,694,0,488,0,108,18,5.1,316,23.1,151,13.2,0,0,112,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.514775556,0.099803548,0.061099209,0,0,11.4982,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0294-7.65,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.43984925,2.575194358,12.29483729,8.994559758,10.58137802,9.479135165,0.180364599,0.46093077,2.114269488,0.26052566,1.03255982,-0.29,0,0,0,231,436,0,196,0,105,20,8.5,349,24.6,160,14.1,0,0,129,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.499201781,0.062667295,0.024526738,0,0,11.4331,100,48.49425723,10.99793258,9.300891884,2.235576774,13.50299258,9.465215302,1.891248557,0.412310095,2.303553374,0.161339077,0.056056918,0.233044454,0.021939567,0,0.923641608,0,0.10031489,1.393285575,0.24,1358.226631,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0297-6.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.07098456,2.121074239,10.70594286,9.117602079,9.017089688,15.16923046,0.190997253,0.231207149,1.729032445,0.211102695,0.711312379,-0.05,0,0,0,210,798,0,603,0,111,17,2.4,273,21.2,133,10.7,0,0,88,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.533389957,0.115228338,0.075805894,0,0,11.5362,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0299-2.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.7364735,2.551335825,12.2544562,9.067043634,10.1852327,10.83813728,0.18080321,0.301338683,2.008921267,0.261159863,0.975955823,-0.07,0,0,0,239,572,0,298,0,113,20,3.9,328,25.4,167,13.7,0,0,153,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.519341937,0.082417517,0.037382558,0,0,11.4969,100,48.17639926,11.4147615,9.229178316,2.346712647,13.38480022,9.48732446,1.871266808,0.28069048,2.376514264,0.168414288,0.076770139,0.243264777,0.034821046,0,0.909081788,0,0.066293184,1.399715187,0.24,1355.057245,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0300-6.50,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.16427073,2.297358754,10.93500959,9.099114375,9.119209732,14.12522141,0.180578176,0.341092549,1.886044865,0.240771559,0.917010877,-0.06,0,0,0,213,710,0,508,0,110,18,5.4,290,23,149,12.3,0,0,93,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.528253018,0.102324215,0.063740144,0,0,11.535,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0306-9.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.80719316,2.34821104,11.41990642,9.130713318,9.573481093,13.51726903,0.180631998,0.301052672,1.856493617,0.240842335,0.917990974,0.05,0,0,0,223,780,0,451,0,108,18,4.1,312,23.4,157,13.2,0,0,107,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.537033007,0.112532664,0.05664868,0,0,11.5627,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0309-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.93931255,1.992943832,9.674294214,9.061793428,8.011835639,18.34709053,0.170251888,0.300443468,1.582337957,0.200295645,1.150762629,-0.19,0,0,0,277,266,0,100,0,107,21,9.8,393,24.5,178,18.5,0,0,120,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.51788313,0.038239311,0.012515773,0,0,11.5166,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0310-5.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.02447717,2.092393724,10.68324524,8.964737475,9.134111533,15.06930808,0.171013034,0.331966246,1.820783453,0.211251337,0.76965782,-0.07,0,0,0,196,933,0,809,0,105,15,4.7,259,19.8,127,10.4,0,0,79,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.49091545,0.134559158,0.101580278,0,0,11.3565,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0311-4.40,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.51083015,2.152460118,11.08411202,9.006935073,9.716240968,13.54840888,0.18104825,0.34197959,1.790365589,0.21122263,0.798368316,-0.23,0,0,0,219,706,0,428,0,105,17,5.6,291,21.1,134,10.8,0,0,86,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.50264035,0.101707156,0.053680906,0,0,11.4227,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0313-6.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.06818386,1.715762476,8.99021039,8.927201802,7.69585479,20.06738817,0.170573391,0.290977325,1.44485313,0.170573391,0.768397418,-0.26,0,0,0,207,912,0,624,0,108,16,5.1,276,20.6,133,10.8,0,0,76,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.480485899,0.131315099,0.078222857,0,0,11.3275,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0318-3.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.8555943,2.452574386,12.50409404,9.000943361,10.64454826,9.307721069,0.180927926,0.381958516,2.060562565,0.241236906,0.591835068,-0.24,0,0,0,173,1131,0,908,0,101,14,4.8,220,17,106,8.6,0,0,62,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.50097551,0.163057427,0.113970665,0,0,11.4064,100,48.78917849,11.08492668,9.339478154,2.217124254,13.64883826,9.436432308,1.826696511,0.33860767,2.174216474,0.160393291,0.144551026,0.21385743,0.101035426,0,0.524664027,0,0.107541276,1.36478929,0.24,1370.925149,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0328-3.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,44.96494946,1.25853404,6.262469959,9.284091064,5.849670872,27.37567313,0.171160669,0.201365841,1.097439791,0.130887107,0.443541436,-0.35,0,0,0,140,1435,0,1386,0,105,10,3.6,163,12.6,78,6.3,0,0,56,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.579650094,0.206729341,0.173837195,0,0,11.7741,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0331-10.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.76152202,1.726331439,8.50117883,8.966094735,7.738383735,20.72597547,0.170625633,0.270994289,1.475412259,0.170625633,0.91518879,-0.34,0,0,0,241,456,0,166,0,106,19,6.3,325,24.4,151,12,0,0,94,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.491292574,0.065587507,0.020787086,0,0,11.389,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0334-4.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.2487668,2.124262299,11.78358385,9.153177995,10.34076639,11.24258887,0.18036154,0.330662988,1.933879743,0.200401602,0.620587832,-0.32,0,0,0,176,1217,0,977,0,101,13,5.2,221,17,108,8.8,0,0,70,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.543274976,0.175219251,0.122465867,0,0,11.615,100,48.70322444,11.0421924,9.29153225,2.383258945,13.55966138,9.690153144,1.812205223,0.309858561,1.99060942,0.169013676,0.164194926,0.187792871,0.114760644,0,0.581542113,0,0.061032864,1.352206499,0.24,1368.398012,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0336-1.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.06819528,1.892530624,10.29814414,9.086923747,8.617045099,16.26766976,0.171133172,0.291932769,1.731467125,0.181199887,0.739547105,-0.27,0,0,0,229,692,0,236,0,105,18,5.3,274,21.9,126,9.9,0,0,83,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.524865766,0.099733074,0.029612452,0,0,11.5192,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0340-1.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.30476889,1.495112407,7.194583608,9.483957253,6.261388678,24.84483333,0.180616754,0.220754139,1.244250062,0.150514454,0.649774923,-0.3,0,0,0,158,1367,0,1098,0,107,12,4.4,198,15.3,98,8.3,0,0,74,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.635184322,0.196705299,0.137555874,0,0,12.0415,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0344-3.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.68379616,2.526291878,12.86201717,8.941084977,11.09764601,8.551311638,0.180449561,0.380949511,2.055125477,0.230574548,0.946889708,-0.11,0,0,0,231,311,0,117,0,106,21,6.3,336,26.6,164,12.9,0,0,112,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.484343437,0.044834991,0.014684928,0,0,11.3311,100,48.46026953,11.16533541,9.378275494,2.156623442,13.66757162,9.633709733,1.784025395,0.330696889,2.193038291,0.156645715,0.038920622,0.200158508,0.012747778,0,0.821981579,0,0.123959702,1.38870825,0.24,1362.945495,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0346-5.60,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.01747577,1.861884065,9.8098992,9.244858007,8.278357842,17.98812178,0.180182265,0.230232127,1.601621232,0.180182265,0.769891573,0,0,0,0,185,1232,0,723,0,111,15,3,239,19.6,116,9.3,0,0,111,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.568748913,0.17773551,0.090809451,0,0,11.7078,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0354-7.75,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.74297783,1.548227207,8.314168474,9.50198581,6.946901478,22.42913405,0.180961198,0.221175456,1.447691562,0.150801492,0.562754762,-0.13,0,0,0,163,1249,0,1057,0,110,13,3.4,203,15.7,94,7.8,0,0,72,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.640193684,0.180233408,0.132793587,0,0,12.0304,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0358-2.10,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.07794819,1.348009151,7.454310609,9.544266938,6.377904752,24.86778875,0.171016981,0.181076399,1.136754499,0.130777345,1.002697743,-0.37,0,0,0,233,301,0,98,0,105,21,7.2,349,26.3,165,13,0,0,109,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.651941793,0.043247887,0.012258963,0,0,12.1362,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0361-7.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.29004467,1.782815289,9.387501724,8.947105426,7.906850325,19.14763509,0.171230808,0.271955393,1.621655953,0.181303266,0.473533798,-0.29,0,0,0,158,1349,0,1098,0,104,12,1.9,184,13.6,80,6.3,0,0,65,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.486016261,0.194513715,0.13783829,0,0,11.3366,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0363-7.60,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.33632984,1.901908486,9.579970341,9.163336751,8.050388453,18.31460859,0.171071321,0.291826852,1.519508085,0.191197243,0.680129595,-0.24,0,0,0,192,1030,0,839,0,103,15,4.5,231,18.3,112,8.9,0,0,73,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.546097658,0.148391266,0.105235516,0,0,11.6204,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0376-4.50,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.87885515,2.507482163,12.30675772,8.880509037,10.37090867,9.789217149,0.170508748,0.451347381,2.03607812,0.250748216,0.650838149,-0.25,0,0,0,192,986,0,774,0,106,15,5.1,249,18.9,121,9.9,0,0,87,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.467511985,0.142113231,0.097124281,0,0,11.2569,100,49.01687769,11.17492732,9.142980026,2.24057934,13.28125409,9.417114833,1.848823672,0.409837773,2.276873533,0.154827364,0.129043333,0.227687353,0.088191935,0,0.590981733,0,0.088007296,1.306031952,0.24,1358.403937,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0379-3.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.16260031,2.269350236,11.51745945,9.136436527,9.619644932,12.08987192,0.180744709,0.351448045,1.91790712,0.2209102,0.857731396,-0.16,0,0,0,227,654,0,343,0,107,19,6,284,23,141,10.9,0,0,88,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.538623241,0.094240664,0.04303125,0,0,11.5839,100,48.86515395,11.11586057,9.20362796,2.450104741,13.3526272,9.284220389,1.851032186,0.339193508,2.190220937,0.174442375,0.090954614,0.213207348,0.041530806,0,0.827823415,0,0.034282955,1.305176423,0.24,1351.883482,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0382-4.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,49.52710822,2.514415463,12.69226437,9.064299405,10.62865127,9.015850386,0.180317008,0.380669457,2.123731239,0.25044007,1.004430883,-0.17,0,0,0,245,471,0,251,0,107,19,7.4,313,25,159,13.1,0,0,98,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.518579433,0.067790576,0.031452227,0,0,11.506,100,48.4029568,11.12311852,9.441908482,2.207207219,13.76711049,9.314630105,1.861174145,0.333607256,2.203558041,0.158024399,0.059409621,0.21947814,0.027563785,0,0.880252998,0,0.116607774,1.418071889,0.24,1363.984392,39,TRUE
OIB,Hawaii,Rhodes_2004,samp.SR0383-1.50,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.15169007,1.549797439,8.111259455,8.990006007,6.94388187,22.84435471,0.171081062,0.241526669,1.368646523,0.150954168,0.887124955,-0.2,0,0,0,247,494,0,164,0,111,20,5.9,321,24.8,159,13.1,0,0,99,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.497936489,0.071170132,0.020570456,0,0,11.4006,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0392-4.30,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.62767173,1.627597681,8.268605341,9.235405406,7.203637916,21.72139025,0.180844735,0.241125984,1.346282553,0.160750656,0.532607002,-0.29,0,0,0,167,1079,0,1055,0,106,13,4.1,197,16.3,98,7.6,0,0,59,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.566122441,0.15554752,0.132410786,0,0,11.7045,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0397-2.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,48.55960689,2.027502163,10.95051979,9.190364727,9.143811259,14.10215013,0.180667894,0.301113157,1.816719501,0.200742105,0.917261129,-0.14,0,0,0,243,314,0,85,0,102,20,6.3,304,25.2,146,10.7,0,0,84,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,2.553607571,0.045265594,0.010668092,0,0,11.6475,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0399-1.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,44.66879411,1.13530754,5.897569543,9.416368504,5.093814696,28.81466004,0.170798767,0.190892392,0.964508773,0.12056372,0.739171011,-0.27,0,0,0,212,812,0,432,0,103,18,5.6,264,21.1,125,9.6,0,0,82,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.616404312,0.116968313,0.054178278,0,0,11.9429,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0401-2.85,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,45.2965586,1.217159648,6.498240558,9.384339301,5.784039116,26.85808274,0.181065349,0.191124316,1.096452048,0.120710562,0.385173978,-0.21,0,0,0,129,1380,0,1435,0,106,10,3.1,152,12.8,77,5.9,0,0,50,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.607504773,0.199204871,0.180344135,0,0,11.8774,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0402-9.00,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE2/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,46.12218632,1.591807517,7.848230453,9.471367601,6.548592946,23.00066187,0.181345135,0.282092871,1.32986301,0.171270953,0.443622852,-0.33,0,0,0,122,1268,0,1551,0,104,9,3.3,140,12.1,76,5.9,0,0,46,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.631686199,0.182704474,0.194567807,0,0,12.0094,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_2004,samp.SR0405-1.20,Mauna_Kea,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/MAUNAKEATYPE1/PACIFICOCEAN,0.35,0.2,Stratigraphic,19.74,-155.05,47.44422748,1.856035614,9.460760203,8.983980774,7.895665754,18.75097719,0.170554064,0.290946097,1.575123502,0.180587062,0.621268802,-0.24,0,0,0,173,965,0,1072,0,108,13,5.1,200,17.2,110,8.9,0,0,76,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,2.496262336,0.139089659,0.13452146,0,0,11.3878,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
