Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,Fe2O3,Cr2O3,NiO,CoO,CO2,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,P_err,T,T_err,Fit_Tp
OIB,Kauai,Feigenson_1984,samp.N8,Kauai,Post-Shield,VOLCANICROCK,BASALT_ALKALINE,HAWAIIANISLANDS/KAUAI/KAUAI/POST-SHIELDSTAGE/WAIMEACANYONSERIES-MAKAWELIFORMATION/PACIFICOCEAN,5.1,0.2,Stratigraphic,22,-159.5,43.84253863,2.580726959,12.3676518,10.97649366,11.09715163,11.91106271,0.178665941,0.853624843,2.679984167,0.446664357,0.789311827,0,0,26,0,294,563,0,333,93,0,0,22,701,0,146,0,0,0,397,27.7,58.7,0,31.3,6.94,2.52,6.7,0,5.54,0,2.5,0,1.82,0,0,0,0,0,0,0,0.70308,0.51306,0,0,0,0.15,2.152867819,0.081359549,0.041896103,0,0,13.0609,100,43.17669853,9.841827786,11.04855446,1.713191368,19.29949685,8.830799653,2.132655662,0.679290526,2.053669581,0.142177306,0.064743629,0.355442873,0.033339735,0,0.628112046,0,0.185999186,3.54586234,0.24,1565.832526,39,TRUE
OIB,Kauai,Feigenson_1984,samp.N7,Kauai,Post-Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/KAUAI/KAUAI/SHIELDSTAGE/WAIMEACANYONSERIES-MAKAWELIFORMATION/PACIFICOCEAN,5.1,0.2,Stratigraphic,22,-159.5,50.53925655,2.145295564,11.71428804,10.09288494,8.072305815,11.84408927,0.149671645,0.429060106,2.275017346,0.269409557,0.344415203,0,0,25,0,293,534,0,532,195,0,0,10,253,0,131,0,0,0,99,10.5,25.5,0,17.6,5.16,1.83,5.99,0,5.34,0,2.55,0,2.38,0,0,0,0,0,0,0,0.70368,0.51296,0,0,0,0.15,1.979561766,0.077512727,0.067231476,0,0,11.9562,100,48.98315216,9.873476616,10.24153115,1.668488665,17.5766988,6.803804248,1.917515644,0.361636568,1.808178655,0.126151882,0.065332191,0.227073891,0.05666656,0,0.290292969,0,0.146029035,1.804166122,0.24,1461.484779,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-14,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/NORTHEASTRIFTZONE/LOWERMAINFLOW/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,48.93788614,1.610125168,10.36518449,9.259132993,7.960082482,17.03716088,0.161012517,0.342152839,1.761083709,0.201266142,0.298760324,0,0,23.9,0,203,1050,0,774,0,115,15,5.5,260,17.6,103,0,0,0,0,8.1,20.9,0,13.8,3.88,1.34,0,0,0,0.81,0,0,1.53,0.23,2.69,0,0,0,0,0,0,0,0,0,0,0.15,1.816034342,0.152346323,0.097771639,0,0,10.9733,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1995,samp.ML-86,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,51.23768213,2.060006704,12.94570629,9.368451045,10.14854417,9.057989799,0.171667391,0.403923565,2.090304574,0.232256174,0.353438709,0,0,28.7,0,252,464,0,199,0,111,19,6.3,315,22.8,132,10.5,0,0,0,10,24.7,0,16.6,4.82,1.68,0,0.63,0,0.91,0,0,2.04,0.26,3.36,0,0,0,0.27,0,0,0,0,0,0,0.15,1.837475371,0.067390888,0.025163181,0,0,11.0916,100,49.14888262,10.4209521,9.807997539,1.479119207,16.62353899,8.169310376,1.682640047,0.325147816,1.658251061,0.138187722,0.054247888,0.186960094,0.020255697,0,0.284508838,0,0.178307313,1.637816299,0.24,1436.473216,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-83,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,51.35290583,2.05532247,12.80548716,9.308537632,10.03481847,9.24896602,0.161202542,0.403005361,2.105698264,0.241802819,0.357697947,0,0,28.9,0,251,489,0,220,0,112,18,6.7,316,22.9,133,10.2,0,0,0,9.1,25,0,16.5,4.87,1.66,0,0.79,0,0.82,0,0,1.89,0.28,3.12,0,0,0,0.41,0,0,0,0,0,0,0.15,1.825724291,0.071015204,0.027815983,0,0,11.0217,100,49.34564592,10.42727658,9.720935094,1.486654269,16.43200965,8.171171187,1.714632012,0.328159976,1.673611913,0.131264314,0.057826396,0.196895662,0.022650052,0,0.291266969,0,0.170468685,1.59038953,0.24,1430.423152,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-284,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/NORTHEASTRIFTZONE/LOWERMAINFLOW/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,50.84121942,1.965075173,12.85320379,9.109659127,9.685005548,10.25643237,0.170440447,0.421087111,2.19567078,0.250646664,0.356251285,0,0,27.9,0,258,504,0,280,0,112,19,6.7,329,22.2,129,9.5,0,0,0,9.6,24.9,0,16.3,4.42,1.62,0,0,0,0,0,0,1.81,0.25,3.11,0,0,0,0.5,0,0,0,0,0,0,0.15,1.786717378,0.073190324,0.035400584,0,0,10.7867,100,49.37465566,11.00810522,9.395630342,1.530231156,15.7138145,8.294707052,1.880478624,0.360639363,1.682985396,0.14597344,0.062683733,0.214665923,0.030318772,0,0.305110826,0,0.134199134,1.547133553,0.24,1413.957876,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-14,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/NORTHEASTRIFTZONE/LOWERMAINFLOW/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,48.93788614,1.610125168,10.36518449,9.259132993,7.960082482,17.03716088,0.161012517,0.342152839,1.761083709,0.201266142,0.298760324,0,0,23.9,0,203,1050,0,774,0,115,15,5.5,260,17.6,103,7.7,0,0,0,8.1,20.9,0,13.8,3.88,1.34,0,0,0,0,0,0,1.53,0.23,2.69,0,0,0,0,0,0,0,0,0,0,0.15,1.816034342,0.152346323,0.097771639,0,0,10.9733,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1995,samp.ML-71,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,50.83575601,2.009081174,12.75459474,9.592137252,9.954044704,9.781576289,0.162349633,0.37543427,1.978637388,0.223231242,0.344817599,0,0,29,0,257,560,0,203,0,118,19,6.1,299,21.7,128,9.8,0,0,0,8.8,24.1,0,15.3,4.37,1.61,0,0,0,0,0,0,1.86,0.27,3.03,0,0,0,0.3,0,0,0,0,0,0,0.15,1.881347927,0.081325445,0.025666327,0,0,11.3576,100,48.91429049,10.37027262,9.941924631,1.529651964,16.92224523,8.093252617,1.6087543,0.30525123,1.633506976,0.13200027,0.066122606,0.181500775,0.020868308,0,0.280357987,0,0.171499586,1.68939174,0.24,1444.194939,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-28,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,18.9,-155.7,50.93836378,1.825681,12.59922174,9.076150005,9.680105302,10.80360512,0.160498697,0.341060849,2.126612953,0.20062362,0.324766868,0,0,27.8,0,235,689,0,341,0,111,19,4.7,283,21.3,123,8.2,0,0,0,8,22.7,0,14.4,4.01,1.46,0,0,0,0,0,0,1.9,0.24,2.83,0,0,0,0.4,0,0,0,0,0,0,0.15,1.780145087,0.100053232,0.043111739,0,0,10.7473,100,49.64961487,11.01952318,9.306901783,1.556949346,15.52044536,8.466407447,1.859976847,0.29829842,1.596775937,0.140375267,0.087508493,0.175469301,0.037706361,0,0.284047388,0,0.118165785,1.469817923,0.24,1407.66431,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-66,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,18.9,-155.7,50.51610573,1.7170078,12.03914784,9.138750764,9.378264726,12.14955133,0.170696118,0.311270269,2.15881057,0.180737768,0.279039605,0,0,26.7,0,222,788,0,425,0,109,17,4.6,266,19.5,110,8.2,0,0,0,7.4,19.5,0,13.3,3.71,1.34,0,0,0,0,0,0,1.66,0.22,2.65,0,0,0,0.3,0,0,0,0,0,0,0.15,1.792423248,0.114452029,0.053742203,0,0,10.8193,100,49.63378323,10.9538093,9.265733082,1.630834898,15.44674607,8.532806869,1.964192119,0.283209012,1.562218212,0.15530773,0.10413409,0.164444117,0.048897302,0,0.253883967,0,0.086340795,1.485188355,0.24,1410.064095,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-86,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,51.23768213,2.060006704,12.94570629,9.368451045,10.14854417,9.057989799,0.171667391,0.403923565,2.090304574,0.232256174,0.353438709,0,0,28.7,0,252,464,0,199,0,111,19,6.3,315,22.8,132,10.5,0,0,0,10,24.7,0,16.6,4.82,1.68,0,0,0,0,0,0,2.04,0.26,3.36,0,0,0,0.3,0,0,0,0,0,0,0.15,1.837475371,0.067390888,0.025163181,0,0,11.0916,100,49.14888262,10.4209521,9.807997539,1.479119207,16.62353899,8.169310376,1.682640047,0.325147816,1.658251061,0.138187722,0.054247888,0.186960094,0.020255697,0,0.284508838,0,0.178307313,1.637816299,0.24,1436.473216,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-83,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,51.35290583,2.05532247,12.80548716,9.308537632,10.03481847,9.24896602,0.161202542,0.403005361,2.105698264,0.241802819,0.357697947,0,0,28.9,0,251,489,0,220,0,112,18,6.7,316,22.9,133,10.2,0,0,0,9.1,25,0,16.5,4.87,1.66,0,0,0,0,0,0,1.89,0.28,3.12,0,0,0,0.4,0,0,0,0,0,0,0.15,1.825724291,0.071015204,0.027815983,0,0,11.0217,100,49.34564592,10.42727658,9.720935094,1.486654269,16.43200965,8.171171187,1.714632012,0.328159976,1.673611913,0.131264314,0.057826396,0.196895662,0.022650052,0,0.291266969,0,0.170468685,1.59038953,0.24,1430.423152,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-85,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,47.29938453,1.331808202,8.626495549,9.669065909,6.71958632,22.10598541,0.161431658,0.262325948,1.220821704,0.151342428,0.214389945,0,0,20.1,0,171,1395,0,1097,0,111,13,4.1,205,14.5,85,6.3,0,0,0,5.7,15,0,11.1,2.86,1.05,0,0,0,0,0,0,1.22,0.18,1.99,0,0,0,0,0,0,0,0,0,0,0.15,1.896436282,0.202373388,0.138552728,0,0,11.4608,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Rhodes_1995,samp.ML-41,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,19.47,-155.58,51.31978846,1.776998975,12.20547483,9.65348516,9.311477812,10.91582813,0.172622814,0.284319637,1.878540638,0.172622814,0.27910042,0,0,277,0,236,741,0,227,0,119,18,4.3,244,20.9,108,8,0,0,0,6.7,19.5,0,13.5,4.09,1.45,0,0,0,0,0,0,1.85,0.28,2.88,0,0,0,0.2,0,0.70381,0.512943,18.156,15.443,37.843,0.15,1.893380361,0.107649032,0.028710915,0,0,11.4262,100,49.62926915,10.27719737,9.887078641,1.59425536,16.8138439,7.840407407,1.581760085,0.239401504,1.496260444,0.145351062,0.090642139,0.145351062,0.024175032,0,0.235006842,0,0.146757679,1.54115027,0.24,1434.449368,39,TRUE
OIB,Hawaii,Rhodes_1995,samp.ML-65,Mauna_Loa,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/SOUTH(WEST)RIFTZONE/PACIFICOCEAN,7.50E-05,7.50E-05,Stratigraphic,18.9,-155.7,51.55248469,1.954123123,13.175235,9.352675679,10.15333467,8.773399438,0.171237706,0.362620089,2.014557154,0.221601386,0.349187654,0,0,29.6,0,258,420,0,191,0,116,19,5,291,22.3,123,9.1,0,0,0,8.4,24.4,0,15.6,4.46,1.59,0,0,0,0,0,0,1.88,0.27,3.19,0,0,0,0.3,0,0,0,0,0,0,0.15,1.834381279,0.061007663,0.024154482,0,0,11.0716,100,49.31462799,10.50546436,9.832673901,1.462670469,16.67545881,8.095908383,1.606336311,0.289140378,1.558148362,0.136538864,0.048645343,0.176697073,0.019259926,0,0.278429831,0,0.18467183,1.593382261,0.24,1433.477107,39,TRUE
OIB,Hawaii,Sobolev_1994,samp.H-1,Mauna_Loa,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/KAUSERIES/PACIFICOCEAN,0.05,0.05,Stratigraphic,19.47,-155.58,44.73732798,0.790659117,5.50459094,10.27653531,4.30358583,30.62555539,0.170141974,0.170141974,0.880733751,0.19015856,0.123670621,0.4,0,11,0,0,0,107,1556,0,0,0,6,118,11,53,5,0,0.04,13,3.9,8.6,0,0,1.5,0.43,0,0.31,1.9,0,0,0,1.1,0.19,1.1,0.253,0,0,5,0.081,0,0,0,0,0,0.15,2.015581918,0,0.19773019,0.013586442,0,12.1066,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Sobolev_1994,samp.H-OC,Mauna_Loa,Shield,VOLCANICROCK,OCEANITE,HAWAIIANISLANDS/HAWAII/MAUNALOA/SHIELDSTAGE/KAUSERIES/PACIFICOCEAN,0.05,0.05,Stratigraphic,19.47,-155.58,47.49567014,1.301943912,8.831006172,9.882631481,6.751936349,21.29535393,0.171573965,0.292684354,1.443239532,0.242221775,0.223998928,0.26,0,27,0,0,0,90,930,0,0,0,7,18,17,81,9,0,0.04,42,7.2,15.6,0,0,2.54,0.82,0,0.43,2.5,0,0,0,1.2,0.21,1.6,0.43,0,0,5,0.121,0,0,0,0,0,0.15,1.938323834,0,0.118004777,0.011410843,0,11.6599,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Sobolev_1994,samp.C-209,Mauna_Kea,Post-Shield,VOLCANICROCK,ANKARAMITE,HAWAIIANISLANDS/HAWAII/MAUNAKEA/HAMAKUASERIES/PACIFICOCEAN,0.35,0.35,Stratigraphic,20,-155.25,45.82569644,1.887840117,10.2308155,9.766042879,10.47442776,16.91950665,0.19284355,0.436435823,1.583349776,0.294339997,0.394258013,0.62,0,35,0,0,0,71,550,0,0,0,9,210,18,115,18,0,0.05,123,14,29,0,0,4.7,1.49,0,0.77,4.5,0,0,0,2.2,0.37,1.6,1.11,0,0,5,0.284,0,0,0,0,0,0.15,1.9154568,0,0.069962304,0.0090244,0,11.4936,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Oahu,Sobolev_1994,samp.C-163,Oahu,Rejuvenated,VOLCANICROCK,BASANITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,41.53936228,2.550139248,12.15300123,11.32716749,10.9576112,12.65109674,0.199229384,0.796919495,2.888826554,0.647496722,1.710611558,0,0,0,0,0,0,0,0,0,0,0,13.3,0,0,156,0,0,1.43,605,38.55,82.7,0,0,7.56,2.93,0,0.89,0,0,0,0,1.75,0,3.89,2.93,0,0,4.5,1.2,0,0,0,0,0,0.17,2.5785381,0,0,0,0,13.9213,100,41.35462696,9.758424962,11.30708011,2.070473794,19.65018134,8.798569561,2.319624315,0.639897829,2.047670533,0.159974064,0,0.519916691,0,0,1.373559849,0,0.1799918,4.210419222,0.24,1599.994408,39,TRUE
OIB,Oahu,Sobolev_1994,samp.C-195,Oahu,Rejuvenated,VOLCANICROCK,NEPHELINITE,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,3.4,1.2,Stratigraphic,21.34,-157.85,38.90773177,2.419232281,11.32645735,10.87784776,12.81598903,12.7760095,0.199936876,1.179631489,3.788805762,0.929706474,2.253650369,0.54,0,41,0,0,0,71,320,0,0,0,29,220,30,142,50,0,0.35,715,58,109,0,0,10.1,3.19,0,1.44,6.9,0,0,0,2.2,0.33,3.2,3.15,0,0,12,1.72,0,0,0,0,0,0.17,2.476254095,0,0.039901145,0.008846109,0,13.3748,100,39.18835427,9.494241505,10.8989285,2.075684717,18.5305026,10.74282022,3.175912451,0.988809289,2.027886993,0.167594238,0,0.779313206,0.033446566,0.007415125,1.889090315,0,0.150021249,,,,,FALSE
OIB,Hawaii,Casadevall_1987,samp.W-211407,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,46.182199,1.684762562,9.414826191,10.15038266,7.630962291,20.01892816,0.188296524,0.327041383,1.585651271,0.208116791,0.305276313,0,0,20.9,0,0,1220,87.9,980,68,104,0,0,0,0,89,0,0,0,101,8.9,21.3,0,15,3.92,1.26,4.8,0.56,0,0,0,0.17,1.4,0.196,2.48,0.66,0,0,0.47,0.33,0,0,0,0,0,0.15,1.990839046,0.177475896,0.124118031,0.011123879,0,11.9981,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Casadevall_1987,samp.W-211408,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,48.4249305,2.088139625,11.23621585,9.634906043,9.247471225,14.21925826,0.178983538,0.367910552,1.889270131,0.248587861,0.354852972,0,0,26.5,0,0,934,65.1,600,99,106,0,0,0,0,0,0,0,0,0,10.2,24.8,0,18,4.65,1.54,5.4,0.7,0,0,0,0.26,1.7,0.253,3.21,0.81,0,0,0.65,0.29,0,0,0,0,0,0.15,1.889736358,0.135646841,0.075865324,0.008224919,0,11.4076,100,47.96585001,10.56089063,9.671242908,1.776158384,16.30809897,8.691674626,1.775720179,0.345798189,1.96263711,0.168226171,0.12749412,0.233647097,0.071305624,0.00773058,0.333525403,0,0.058380414,1.818903542,0.24,1443.851483,39,TRUE
OIB,Hawaii,Casadevall_1987,samp.W-211409,Kilauea,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,44.31527037,0.989181208,6.825348842,11.19897014,5.836172607,26.51003847,0.197836242,0.187944778,0.979289744,0.128594005,0.180445126,0,0,19.2,0,0,1620,110,1620,1400,105,0,0,0,0,0,0,0,0,66,4.6,12.6,0,9,2.3,0.748,3,0.46,0,0,0,0.1,0.91,0.132,1.5,0.39,0,0,0.4,0.5,0,0,0,0,0,0.15,2.196503105,0.23548089,0.205014664,0.013909809,0,13.2479,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Casadevall_1987,samp.UWE-32,Kilauea,Shield,VOLCANICROCK,THOLEIITE_OLIVINE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,47.03139091,1.774769656,10.05703136,9.704541713,8.873848279,17.84630757,0.147897637,0.285935166,1.577577445,0.207056294,0.324939203,0,0,26,0,0,1100,74,760,90,105,0,0,0,0,131,0,0,0,140,8.9,22.7,0,18,4.42,1.38,3.4,0.79,0,0,0,0.31,1.73,0.26,2.98,0.72,0,0,0.52,0,0,0,0,0,0,0.15,1.903394307,0.159821419,0.0961358,0.009353235,0,11.4853,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
OIB,Hawaii,Casadevall_1987,samp.UWE-33,Kilauea,Shield,VOLCANICROCK,THOLEIITE_OLIVINE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,47.09052323,1.875725317,9.97089701,10.32043904,8.885001567,16.9802429,0.167827531,0.296167051,1.579560256,0.227061538,0.328081801,0,0,25.3,0,0,1040,74,740,96,102,0,14,0,0,103,0,0,0,96,9.29,22.9,0,15.8,4.23,1.37,3.6,0.65,0,0,0,0.213,1.65,0.238,2.95,0.75,0,0,0.6,0.27,0,0,0,0,0,0.15,2.024192949,0.151232816,0.09368578,0.009361216,0,12.2038,100,46.94237366,9.734502652,10.31155802,1.976202503,17.74441792,8.67435209,1.542111355,0.289145393,1.831254806,0.163848603,0.147647323,0.221678264,0.091464637,0.009139276,0.320303495,0,0.0234375,2.109589478,0.24,1467.318306,39,TRUE
OIB,Hawaii,Casadevall_1987,samp.UWE-34,Kilauea,Shield,VOLCANICROCK,THOLEIITE_OLIVINE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,48.19299112,2.082411234,11.10621312,9.827049864,9.519597052,14.37859634,0.188408919,0.297487035,1.685757217,0.228073327,0.344783494,0,0,27.1,0,0,961,66,580,100,104,0,11,0,0,104,0,0,0,99,9.88,24.1,0,16.9,4.5,1.5,3.8,0.71,0,0,0,0.2,1.76,0.259,3.06,0.79,0,0,0.67,0,0,0,0,0,0,0.15,1.927422368,0.13954647,0.073325109,0.008337335,0,11.6369,100,47.68832767,10.35037045,9.858415595,1.796250018,16.730328,8.871732872,1.571031593,0.277241305,1.940690987,0.175586592,0.130049517,0.212551605,0.068334907,0.00776993,0.321318963,0,0.065857076,1.864308873,0.24,1455.014012,39,TRUE
OIB,Hawaii,Casadevall_1987,samp.UWE-9,Kilauea,Shield,VOLCANICROCK,THOLEIITE_OLIVINE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,48.31409426,2.18706243,11.33297252,10.04567261,9.444110621,13.61939535,0.14911717,0.347941389,1.789412004,0.248529279,0.355119959,0,0,27.2,0,0,869,63,490,95,106,0,10,0,0,103,0,0,0,96,10.2,24.8,0,17.7,4.72,1.53,3.6,0.72,0,0,0,0.241,1.83,0.265,3.26,0.81,0,0,0.7,0.35,0,0,0,0,0,0.15,1.970301806,0.126301707,0.062003296,0.007965588,0,11.885,100,47.5239653,10.15274274,10.09897673,1.765112138,17.27434492,8.460589257,1.603060424,0.311706342,1.959299043,0.133587923,0.113148491,0.222647133,0.055546196,0.007136042,0.318137327,0,0.099099099,1.974524731,0.24,1470.228709,39,TRUE
OIB,Hawaii,Casadevall_1987,samp.UWE-36,Kilauea,Shield,VOLCANICROCK,THOLEIITE_OLIVINE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,48.30082754,2.177491576,11.48135735,9.85922543,9.897705322,13.0649894,0.178158856,0.386010188,1.880566807,0.257340458,0.382492226,0,0,27.7,0,0,887,66,490,89,112,0,0,0,0,140,0,0,0,0,11,26.6,0,22,5.13,1.65,6.2,0.88,0,0,0,0.27,1.93,0.287,3.43,0.87,0,0,0.65,0,0,0,0,0,0,0.15,1.933733102,0.12945852,0.062263332,0.008379899,0,11.6157,100,47.48376574,10.24462431,9.941029226,1.725437903,16.89978866,8.831557931,1.677998502,0.344430474,1.942939537,0.158968185,0.115513686,0.229620613,0.055556536,0.007477245,0.341291455,0,0.102333932,1.963182006,0.24,1464.350281,39,TRUE
OIB,Hawaii,Casadevall_1987,samp.UWE-37,Kilauea,Shield,VOLCANICROCK,THOLEIITE_OLIVINE,HAWAIIANISLANDS/HAWAII/KILAUEA/SHIELDSTAGE/UWEKAHUNAFORMATION/PACIFICOCEAN,0.0001,0.0001,Stratigraphic,19.4,-155.27,47.66426441,1.787408673,9.930062542,10.12817033,8.341253728,17.17901704,0.168810874,0.337621749,1.688108743,0.218461833,0.302045156,0,0,24.6,0,0,1090,79,790,78,108,0,13,0,0,0,0,0,0,0,8.3,21.1,0,13,4.11,1.37,4.8,0.62,0,0,0,0.22,1.56,0.238,2.72,0.64,0,0,0.51,0,0,0,0,0,0,0.15,1.986482444,0.158373298,0.099933664,0.009985513,0,11.9863,100,,,,,,,,,,,,,,,,,,,0.24,,39,FALSE
