,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe,src_Fo
5219,OIB,Hawaii,Sides_2014,samp.1969-7,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.9748,2.92691,12.8038,11.1267,11.1612,8.12351,0.161306,0.51407,2.20838,0.299311,1.0833,,3.260147387,28.49,,313.76,,,,,,,8.63,342.08,22.24,127.58,16.58,,,113.42,16.88,36.11,4.77,24.89,6.07,2.21,6.2,0.792,5.32,0.873,2.36,0.255,2.4,0.284,3.2,0.93,,0.95,,0.358,,,,,,0.2,0.89
5220,OIB,Hawaii,Sides_2014,samp.1969-7,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.3661,2.57158,13.0379,10.722,11.5519,7.96354,0.180156,0.514216,2.19825,0.311716,0.9123,,,29.92,,294.83,,,,,,,8.03,355.38,22.6,172.03,13.65,,,108.8,12.49,30.41,3.42,18.62,5.06,1.55,3.92,0.82,4.01,0.85,2.68,0.273,1.43,0.304,4.01,0.7,,0.78,,0.38,,,,,,0.2,0.89
5221,OIB,Hawaii,Sides_2014,samp.1969-7,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.3576,2.67279,13.1651,10.6277,10.8899,9.12655,0.157507,0.633064,2.18947,0.511238,1.2252000000000003,,,26.84,,287.53,,,,,,,12.26,376.46,22.38,137.36,18.36,,,153.95,19.12,40.84,5.23,21.56,5.23,1.75,4.82,0.805,4.93,0.943,1.92,0.305,1.91,0.239,3.76,1.087,,1.52,,0.42,,,,,,0.2,0.89
5222,OIB,Hawaii,Sides_2014,samp.1969-7,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.5253,2.32853,13.5243,9.07732,12.0122,8.7829,0.139811,0.349552,2.21094,0.543793,0.9033,,2.875549711,26.61,,319.65,,,,,,,6.99,324.63,31.32,146.55,13.06,,,105.5,11.54,30.11,5.26,24.52,5.44,1.94,7.86,1.54,7.49,1.5,3.55,0.486,3.02,0.375,4.59,1.05,,1.11,,0.397,,,,,,0.2,0.89
5223,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.2698,2.44665,12.0602,11.708,10.4182,10.41,0.187117,0.472828,2.12417,0.226244,1.1763,,4.711113111,25.13,,302.0,,,,,,,9.73,414.45,23.39,164.79,19.79,,,151.0,15.45,39.21,5.61,25.68,6.02,2.17,6.33,0.801,5.57,1.035,2.41,0.323,2.17,0.308,4.02,1.26,,1.11,,0.508,,,,,,0.2,0.89
5224,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,47.8788,2.39246,11.4126,13.6705,11.4526,9.71917,0.209176,0.194771,2.04291,0.345118,0.8532,,4.900908161,31.6,,319.32,,,,,,,2.1,362.73,18.9,123.55,11.21,,,99.52,11.96,28.44,3.84,18.02,4.99,1.71,4.63,0.683,3.99,0.854,2.06,0.219,1.8,0.208,3.11,0.7,,1.97,,0.348,,,,,,0.2,0.89
5225,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.0605,2.53687,12.2832,11.2578,11.3102,9.88967,0.174526,0.458432,1.97513,0.30683,0.9171,,4.564496207,32.77,,318.12,,,,,,,8.34,434.03,24.0,124.1,13.91,,,121.45,11.61,30.57,4.57,23.83,6.37,2.23,5.73,0.9,4.48,0.82,2.19,0.33,2.27,0.314,4.1,0.86,,1.7,,0.47,,,,,,0.2,0.89
5226,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.2408,2.52162,12.1626,11.4422,11.2357,9.6184,0.150602,0.487742,2.12838,0.272172,0.9855,,4.581136706,30.2,,362.65,,,,,,,10.8,381.13,24.59,150.03,17.77,,,124.77,13.74,32.85,4.89,25.4,5.79,2.43,5.5,1.18,5.29,0.99,2.13,0.259,2.23,0.323,4.74,1.02,,1.38,,0.327,,,,,,0.2,0.89
5227,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.4807,2.76615,12.6917,11.5103,11.6515,7.99287,0.178915,0.449835,2.19742,0.345926,1.0749,,4.590075766,30.45,,330.01,,,,,,,9.07,402.32,27.39,184.47,19.71,,,139.72,15.75,35.83,5.25,22.38,7.62,2.08,6.65,1.04,6.11,1.0,2.97,0.337,1.77,0.383,4.58,1.29,,1.41,,0.454,,,,,,0.2,0.89
5228,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,48.2809,2.52651,12.3392,12.1383,11.4672,9.67545,0.167053,0.416828,1.9458,0.326752,0.804,,4.514649915,30.55,,349.69,,,,,,,7.16,344.36,26.29,177.57,13.74,,,97.93,11.59,26.8,4.51,20.71,5.4,2.47,5.6,0.77,5.11,0.97,2.34,0.32,1.84,0.296,3.77,0.8,,0.7,,0.383,,,,,,0.2,0.89
5229,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.3393,2.54297,12.2397,12.1186,10.9311,9.99365,0.182311,0.395815,2.00492,0.251561,0.705,,,29.57,,300.99,,,,,,,5.75,261.51,17.05,112.51,8.15,,,73.72,8.79,23.5,3.36,16.31,4.92,1.593,4.05,0.575,3.5,0.769,1.84,0.223,1.48,0.221,2.81,0.384,,0.74,,0.226,,,,,,0.2,0.89
5230,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.9573,2.79911,13.4388,10.9968,11.3554,7.21135,0.179258,0.544023,2.23453,0.283448,0.8421,,,33.36,,282.56,,,,,,,7.94,302.81,22.33,115.66,12.44,,,115.1,11.29,28.07,3.67,19.81,4.83,1.77,5.83,0.907,4.99,0.799,2.12,0.317,2.2,0.154,3.92,0.566,,0.72,,0.173,,,,,,0.2,0.89
5231,OIB,Hawaii,Sides_2014,samp.1969-8,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.9882,2.5585,12.3454,11.6707,10.515,9.75786,0.196579,0.529763,2.11365,0.324299,0.9507,,,27.76,,281.07,,,,,,,8.98,364.1,20.6,155.54,12.13,,,118.84,13.17,31.69,4.21,18.48,5.31,1.93,5.18,0.852,4.22,0.99,2.23,0.235,1.93,0.23,3.57,0.843,,0.74,,0.445,,,,,,0.2,0.89
5232,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.5748,2.65857,13.8338,9.75051,11.4522,7.73571,0.142397,0.55634,2.25727,0.38067,1.1229,,3.10821998,27.52,,324.54,,,,,,,10.82,445.29,26.39,178.73,20.18,,,161.82,17.38,37.43,5.73,26.98,7.04,2.38,7.89,1.01,5.96,1.12,2.61,0.444,2.38,0.272,4.62,1.53,,1.25,,0.45,,,,,,0.2,0.89
5233,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.5305,2.80524,13.7215,10.1754,11.5262,7.30655,0.1412,0.540273,2.32291,0.327745,1.1097,,3.403460486,32.63,,280.5,,,,,,,10.24,389.75,21.99,171.73,15.26,,,131.55,15.84,36.99,4.95,23.17,6.13,2.11,4.21,0.954,4.91,0.991,2.23,0.348,1.85,0.211,4.05,0.914,,1.61,,0.334,,,,,,0.2,0.89
5234,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.6632,2.94426,13.6753,9.37857,11.6156,7.91391,0.146582,0.485333,2.28534,0.297021,1.0626,,2.79039829,28.15,,302.98,,,,,,,9.1,349.68,22.99,129.82,15.88,,,122.56,14.6,35.42,4.35,21.85,5.48,1.87,5.34,0.794,4.62,0.948,2.63,0.319,1.74,0.237,4.33,0.973,,1.1,,0.396,,,,,,0.2,0.89
5235,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.0808,2.86049,13.6494,9.76444,11.6652,8.10893,0.150961,0.523161,2.3451,0.269149,0.9861,,3.014352977,28.77,,301.08,,,,,,,9.43,335.64,24.33,146.89,14.47,,,111.43,14.7,32.87,4.42,23.21,5.02,1.98,5.22,0.805,5.04,0.921,2.29,0.287,2.12,0.243,3.41,0.84,,0.86,,0.355,,,,,,0.2,0.89
5236,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.442,2.9245,13.6239,10.4753,11.3263,7.38552,0.148401,0.586116,2.24405,0.294038,1.179,,,30.86,,308.8,,,,,,,8.85,403.67,23.86,170.2,15.43,,,115.93,17.36,39.3,5.02,28.17,5.67,2.12,5.36,0.824,4.73,0.873,2.53,0.316,1.72,0.253,3.78,1.064,,0.64,,0.419,,,,,,0.2,0.89
5237,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.646,2.90613,13.8921,9.55723,11.8469,7.40507,0.14254,0.534626,2.23031,0.280695,1.1298,,,30.37,,328.01,,,,,,,9.04,405.41,22.09,145.63,16.25,,,137.32,17.23,37.66,5.09,24.06,6.19,2.15,5.16,0.869,4.85,0.949,2.17,0.306,1.91,0.266,4.07,1.01,,1.21,,0.399,,,,,,0.2,0.89
5238,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.1329,2.93465,13.7935,9.2771,11.4401,7.99676,0.144385,0.574793,2.4041,0.301705,1.1781000000000001,,2.836047069,27.86,,287.37,,,,,,,10.52,353.58,23.2,146.15,17.16,,,130.85,16.61,39.27,4.94,21.46,5.24,1.9,5.88,0.79,4.79,0.901,2.28,0.304,1.93,0.266,3.69,1.079,,1.05,,0.436,,,,,,0.2,0.89
5239,OIB,Hawaii,Sides_2014,samp.1973,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.1633,2.83109,14.0287,8.78007,11.953,7.1739,0.133032,0.56351,2.32491,0.392793,1.6118999999999999,,2.658799702,26.22,,315.31,,,,,,,12.96,474.69,27.73,183.6,27.31,,,199.2,23.48,53.73,7.58,34.41,7.85,2.64,7.71,1.2,7.29,1.38,3.2,0.441,2.77,0.398,6.16,2.02,,1.57,,0.721,,,,,,0.2,0.89
5240,OIB,Hawaii,Sides_2014,samp.1974-J2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.2314,2.56587,13.1652,11.4426,11.5764,7.43534,0.203598,0.455904,2.15547,0.258614,0.8433,,4.834266449,35.14,,298.47,,,,,,,7.03,336.64,25.08,122.27,14.49,,,109.94,11.92,28.11,4.45,22.22,5.38,1.97,4.9,0.81,4.36,0.84,2.56,0.322,2.13,0.284,3.98,0.95,,0.83,,0.287,,,,,,0.2,0.89
5241,OIB,Hawaii,Sides_2014,samp.1974-J2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,49.2348,2.57842,12.823,12.8831,10.8943,7.99609,0.195563,0.477635,2.16694,0.261959,0.6459,,4.99840058,54.4,,321.74,,,,,,,6.25,349.8,19.0,54.41,14.25,,,126.03,7.78,21.53,5.59,19.29,3.4,1.66,5.64,0.59,4.33,0.4,1.85,0.0,4.39,0.0,3.96,0.38,,4.81,,0.27,,,,,,0.2,0.89
5242,OIB,Hawaii,Sides_2014,samp.1974-J2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.2221,2.51303,13.5018,11.8729,11.9547,7.01716,0.153424,0.427145,2.08478,0.252904,1.0587,,,33.1,,302.7,,,,,,,6.1,335.08,23.66,134.48,15.03,,,117.8,11.44,35.29,4.16,16.83,5.29,2.17,5.7,1.04,5.72,0.98,1.93,0.309,1.87,0.389,3.91,0.88,,0.87,,0.49,,,,,,0.2,0.89
5243,OIB,Hawaii,Sides_2014,samp.1974-J2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.0486,2.61238,13.2929,11.4658,11.6611,7.69995,0.16407,0.467496,2.34575,0.241869,0.9312,,,30.37,,280.6,,,,,,,7.19,288.07,21.58,115.1,11.16,,,99.56,12.1,31.04,4.13,15.48,4.66,2.13,5.37,0.97,4.86,0.98,1.83,0.224,1.59,0.254,2.77,0.77,,1.37,,0.4,,,,,,0.2,0.89
5244,OIB,Hawaii,Sides_2014,samp.2008-S1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2523,2.47759,13.5457,11.0337,11.1152,7.17918,0.160025,0.389972,2.23842,0.241303,0.7284,,3.666279097,32.21,,284.99,,,,,,,7.33,328.49,24.21,154.06,13.19,,,100.12,10.66,24.28,4.34,17.3,4.93,1.73,5.23,0.7,4.22,0.988,2.62,0.286,2.02,0.339,3.78,0.74,,0.63,,0.311,,,,,,0.2,0.89
5245,OIB,Hawaii,Sides_2014,samp.2008-S1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2405,2.47702,13.5426,11.0311,11.1127,7.17752,0.159989,0.389882,2.23791,0.241247,0.7608,,3.64331865,30.65,,286.23,,,,,,,5.92,328.55,23.73,142.68,12.8,,,90.32,10.33,25.36,3.82,17.92,4.84,1.58,5.16,0.916,4.89,0.97,2.54,0.328,1.65,0.257,3.13,0.565,,0.67,,0.288,,,,,,0.2,0.89
5246,OIB,Hawaii,Sides_2014,samp.2008-S1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2122,2.45432,13.3752,11.3071,11.0339,7.16827,0.18187,0.398769,2.26249,0.242658,0.8028000000000001,,3.831528417,30.58,,288.53,,,,,,,6.5,294.01,19.61,106.0,10.24,,,89.8,11.01,26.76,3.53,18.13,4.68,1.86,4.57,0.782,4.45,0.869,2.07,0.316,1.86,0.272,3.25,0.651,,0.65,,0.299,,,,,,0.2,0.89
5247,OIB,Hawaii,Sides_2014,samp.2008-S1,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.3227,2.55805,13.7533,10.687,11.2306,7.02492,0.170216,0.40524,2.20554,0.26169,0.7644,,3.84409937,31.05,,293.45,,,,,,,7.87,323.84,24.47,163.78,13.01,,,85.85,10.98,25.48,4.28,19.17,4.89,1.58,6.18,0.642,5.52,0.955,2.64,0.311,1.86,0.267,3.26,0.66,,0.75,,0.327,,,,,,0.2,0.89
5248,OIB,Hawaii,Sides_2014,samp.2008-S2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.5122,2.34961,13.5198,11.1483,10.9954,7.13707,0.178422,0.424667,2.2408,0.233447,0.6933,,3.768125952,32.64,,288.2,,,,,,,6.74,291.68,24.91,125.56,8.82,,,79.48,8.79,23.11,3.57,18.57,4.24,1.72,5.68,0.768,4.72,0.819,2.24,0.307,1.49,0.278,3.3,0.474,,0.78,,0.216,,,,,,0.2,0.89
5249,OIB,Hawaii,Sides_2014,samp.2008-S2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2523,2.39998,13.2351,11.3155,10.8851,7.49965,0.192491,0.391034,2.33742,0.231386,0.6998999999999999,,3.709809279,28.33,,274.51,,,,,,,6.73,336.3,23.02,153.42,12.5,,,87.31,10.65,23.33,3.92,18.99,4.61,1.9,4.44,0.57,3.36,0.769,2.09,0.259,1.92,0.33,3.16,0.55,,0.76,,0.273,,,,,,0.2,0.89
5250,OIB,Hawaii,Sides_2014,samp.2008-S2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.2706,2.27972,13.7959,11.3703,10.5466,7.24092,0.166204,0.41254,2.40145,0.228942,0.705,,3.764553354,27.62,,261.49,,,,,,,7.1,311.28,19.84,103.79,12.63,,,84.57,10.57,23.5,3.82,15.93,4.77,1.56,4.23,0.611,4.04,0.808,1.79,0.261,1.6,0.225,3.07,0.701,,0.99,,0.316,,,,,,0.2,0.89
5251,OIB,Hawaii,Sides_2014,samp.2008-S2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.0153,2.44939,13.5454,11.4738,10.6945,7.51117,0.173141,0.399925,2.25909,0.232766,0.7818,,3.525684949,27.05,,280.91,,,,,,,6.66,324.36,20.9,123.45,12.6,,,92.21,9.85,26.06,3.64,17.64,5.62,1.54,4.38,0.716,4.6,0.777,2.54,0.294,2.06,0.26,2.74,0.792,,0.93,,0.295,,,,,,0.2,0.89
5252,OIB,Hawaii,Sides_2014,samp.2008-S2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,53.0118,2.37129,13.8948,8.58468,11.0009,7.55593,0.145142,0.403586,2.47219,0.261833,0.6486,,3.480755888,21.62,,243.1,,,,,,,6.02,314.97,22.72,123.6,10.52,,,75.92,8.04,21.62,3.47,18.22,4.51,1.55,4.48,0.79,5.71,0.98,2.07,0.322,1.42,0.27,2.81,0.464,,1.06,,0.307,,,,,,0.2,0.89
5253,OIB,Hawaii,Sides_2014,samp.2008-S2,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.5809,2.41107,13.5304,11.018,10.9312,7.27844,0.159563,0.397006,2.22107,0.228033,0.7107,,3.832674562,32.09,,275.9,,,,,,,6.65,295.6,23.12,126.87,12.48,,,87.92,10.52,23.69,3.64,16.73,5.61,1.74,5.99,0.66,3.87,1.07,2.0,0.236,1.52,0.204,3.62,0.94,,0.64,,0.263,,,,,,0.2,0.89
5254,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.9584,2.59615,13.4218,11.4295,11.2025,7.05512,0.175157,0.422794,2.18353,0.244314,0.7377,,3.589354831,33.6,,282.32,,,,,,,6.15,312.23,22.66,153.41,12.57,,,83.59,9.91,24.59,3.44,16.44,5.1,1.99,4.52,0.82,5.12,0.92,2.47,0.28,1.95,0.219,4.23,0.85,,0.79,,0.145,,,,,,0.2,0.89
5255,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.0076,2.4903,13.4305,11.512,11.1853,7.00982,0.186324,0.41364,2.23398,0.224697,0.8781,,3.522804732,27.67,,303.66,,,,,,,6.65,354.01,28.14,157.01,13.67,,,106.71,12.01,29.27,4.26,21.85,6.16,2.16,5.54,0.97,5.71,1.07,2.73,0.299,2.16,0.377,4.38,0.85,,0.88,,0.279,,,,,,0.2,0.89
5256,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.061,2.4472,13.4173,11.2207,11.1457,7.2586,0.172007,0.387816,2.3585,0.223109,1.6485,,3.769075755,34.08,,363.37,,,,,,,10.89,499.07,35.49,207.29,20.63,,,197.71,22.6,54.95,9.07,42.62,12.6,3.45,10.37,1.79,10.83,2.22,5.78,0.81,4.27,0.648,7.97,1.91,,2.19,,0.55,,,,,,0.2,0.89
5257,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.0622,2.36429,13.455,11.8017,10.924,7.02071,0.177945,0.353695,2.32581,0.22086,0.8622,,3.815680496,34.77,,296.96,,,,,,,6.43,304.32,29.37,181.59,13.64,,,109.69,10.87,28.74,4.0,20.27,4.75,1.79,4.41,0.82,5.26,1.13,2.72,0.227,1.8,0.423,3.6,0.78,,1.09,,0.43,,,,,,0.2,0.89
5258,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.7816,2.42423,13.1971,11.6819,11.1061,7.29281,0.182149,0.434422,2.31779,0.238288,0.8835,,3.589576689,25.47,,271.75,,,,,,,7.27,332.88,23.13,164.85,13.52,,,111.08,11.94,29.45,4.35,21.75,3.65,2.28,5.39,0.96,5.36,1.08,2.87,0.392,2.14,0.392,3.72,0.93,,1.13,,0.291,,,,,,0.2,0.89
5259,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,50.4797,2.45082,13.4904,11.1828,11.0275,7.56767,0.189015,0.419291,2.67068,0.238266,0.7269,,,30.69,,280.84,,,,,,,6.67,284.75,21.19,130.0,9.47,,,79.19,9.98,24.23,3.32,15.52,4.39,1.66,4.65,0.756,4.73,0.853,2.05,0.293,1.95,0.249,2.57,0.574,,0.35,,0.284,,,,,,0.2,0.89
5260,OIB,Hawaii,Sides_2014,samp.2008-18,Kilauea,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/HAWAII/KILAUEA/EASTRIFTZONE/PACIFICOCEAN,0.0,0.0,Stratigraphic,19.4,-155.27,51.5197,2.61205,14.6557,8.25745,11.4973,7.79112,0.145717,0.454481,2.48954,0.246414,0.8171999999999999,,,28.37,,295.25,,,,,,,8.3,314.0,23.51,127.68,10.04,,,92.95,11.43,27.24,3.51,17.81,4.96,1.79,5.09,0.892,5.23,0.907,2.13,0.33,2.15,0.305,3.7,0.568,,0.93,,0.271,,,,,,0.2,0.89
