Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
1,EPRR26,REYNOLDS/2000,WASVNTR-2-010,,,,,DCP,,,GL,12.17,-103.85,50.82,1.5,14.31,10.57,11.82,7.65,0.19,0.08,2.57,0.18,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,REYNOLDS/2000,WASVNTR-2-008-002,,,,,DCP,,,GL,12.112,-103.849,50.8,1.36,14.4,9.83,12.18,8.24,0.18,0.07,2.51,0.13,,,,40.8,,293,361,,91,75,80,,,101,31.3,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,REYNOLDS/2000,WASVNTR-2-R065,,,,,DCP,,,GL,12.113,-103.805,50.63,1.45,14.35,10.23,12.13,7.81,0.18,0.08,2.62,0.2,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,REYNOLDS/2000,WASVNTR-2-007-A,,,,,DCP,,,GL,12.192,-103.885,50.25,1.63,14.78,9.7,12.13,7.62,0.18,0.19,2.84,0.18,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,REYNOLDS/2000,WASVNTR-2-027-011,,,,,DCP,,,GL,12.095,-103.803,50.63,1.39,14.53,9.67,12.31,8.26,0.18,0.08,2.51,0.12,,,,42.5,,294,371,,94,76,74,,,111,31.2,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,REYNOLDS/2000,WASVNTR-2-R057,,,,,DCP,,,GL,12.086,-103.839,50.37,1.39,14.5,10.11,12.39,7.95,0.16,0.06,2.58,0.19,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,YI/2000,WASVNTR-011-002,,,,,ICP-MS+ADs-MC-ICP-MS+ADs-EMP,,,GL,12.229,-103.852,,,,,,,,,,,,,,,,251,379,,138,77,70,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,CASTILLO/2000,NHOCHEP-033-004,,,,,DCP,,,GL,11.765,-103.8,49.95,1.44,15.29,9.92,11.94,8.05,0.18,0.11,2.6,0.15,,,,40.4,,309,320,,84,77,82,,,119,32.2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,CASTILLO/2000,NHOCHEP-033-001,,,,,DCP,,,GL,11.765,-103.8,48.81,1.55,14.97,11.41,11.68,8.31,0.17,0.14,2.38,0.17,,,,38,,313,352,,113,,96,,,118,36.3,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR26,Galeetal./thisstudy,NHOCHEP-031-004,,,,,ICP-MS,,,GL,12,-103.808,50.23,1.99,14,11.58,11.39,7.19,0.2,0.15,2.65,0.2,,,8,45,,399,204,42.1,64,67,97.5,18.6,1.367,119,44.7,142.6,4.293,,0.016,0.88,4.8,14.981,2.511,13.701,4.541,1.58,6.05802,1.129,7.555,1.611,4.74192,,4.592,0.68,3.519,0.285,,0.542,0.241,0.086,0.70233,0.513202,18.34,15.459,37.714
1,EPRR26,Galeetal./thisstudy,NHOCHEP-116-003,,,,,ICP-MS,,,GL,12.2,-103.842,49.55,1.16,16.08,9.01,12.27,8.98,0.17,0.05,2.36,0.1,,,5.8,,,272,377,44.4,126,79,,16.2,0.381,82,28.4,65.7,1.376,,0.006,0.4,1.886,6.327,1.205,6.917,2.538,1.023,3.74418,0.709,4.585,1.008,2.99963,,2.852,0.42,1.945,0.101,,0.286,0.076,0.028,0.70239,0.513175,18.348,15.482,37.771
1,EPRR26,Galeetal./thisstudy,NHOCHEP-030-001,,,,,ICP-MS,,,GL,12.096,-103.825,49.1,1.87,14.13,11.51,11.12,7.04,0.21,0.1,2.61,0.18,,,8.1,45.7,,394,164,43.7,61,72,103.2,18.6,0.81,101,44.8,128.5,2.85,,0.011,0.77,3.8,12.7,2.22,12.66,4.3,1.52,5.87,1.1,7.42,1.61,4.73,,4.45,0.68,3.29,0.2,,0.55,0.157,0.056,0.70244,0.513149,18.335,15.456,37.695
1,EPRR26,Galeetal./thisstudy,NHOCHEP-115-002,,,,,ICP-MS,,,GL,12.058,-103.821,50.08,1.93,14.26,11.76,11.24,7.16,0.21,0.1,2.73,0.18,,,8.4,,,398,176,43.9,63,68,,18.6,0.871,104,45.9,130.9,3.015,,0.01,0.82,3.974,13.068,2.317,13.037,4.464,1.56,6.07569,1.133,7.456,1.646,4.82464,,4.562,0.68,3.471,0.211,,0.563,0.17,0.061,0.70247,0.513141,18.342,15.457,37.707
1,EPRR26,Galeetal./thisstudy,NHOCHEP-119-003,,,,,ICP-MS,,,GL,12.371,-103.878,49.6,1.88,13.97,11.23,11.03,6.95,0.21,0.1,2.72,0.18,,,7.4,45,,365,176,42.6,62,76,95.9,18.2,0.888,106,41.3,116.5,2.927,,0.011,0.69,3.718,11.985,2.1,11.708,4.02,1.44,5.38842,1.024,6.738,1.49,4.38002,,4.17,0.62,3.073,0.205,,0.496,0.167,0.067,0.70249,0.513182,18.358,15.452,37.736
1,EPRR26,Galeetal./thisstudy,NHOCHEP-121-002,,,,,ICP-MS,,,GL,12.533,-103.913,50.19,1.84,14.11,11.63,11.5,7.25,0.21,0.1,2.64,0.17,,,8.2,,,384,215,43.7,66,133,,18.3,0.868,104,45.2,125.4,2.989,,0.014,0.81,3.947,12.499,2.231,12.29,4.216,1.503,5.88783,1.088,7.246,1.56,4.68505,,4.478,0.67,3.321,0.199,,0.519,0.17,0.065,0.7025,0.513139,18.36,15.465,37.722
1,EPRR26,Galeetal./thisstudy,NHOCHEP-029-004,,,,,ICP-MS,,,GL,12.175,-103.825,49.68,1.82,15.63,10.08,11.19,7.52,0.18,0.24,2.88,0.22,,,6.9,,,327,281,38.9,87,72,86.3,17.9,1.862,172,41,145.2,6.391,,0.023,1.12,6.275,17.569,2.742,13.659,4.466,1.554,5.36238,1.001,6.484,1.386,4.0812,,3.875,0.58,3.488,0.392,,0.74,0.33,0.125,0.70251,0.513162,18.332,15.46,37.729
1,EPRR26,Galeetal./thisstudy,NHOCHEP-116-002,,,,,ICP-MS,,,GL,12.2,-103.842,49.3,2.34,13.95,11.91,10.3,6.28,0.21,0.28,3.06,0.28,,,9.4,,,403,48,41.5,36,59,,20.2,2.552,153,52,,7.953,,0.027,1.53,7.981,21.857,3.515,17.959,5.566,1.847,7.15542,1.325,8.342,1.82,5.43264,,5.235,0.78,4.523,0.495,,0.92,0.441,0.157,0.70253,0.513159,18.368,15.494,37.853
1,EPRR26,Galeetal./thisstudy,NHOCHEP-118-001,,,,,ICP-MS,,,GL,12.317,-103.872,50.18,1.91,14.12,12.03,11.15,7.01,0.21,0.1,2.75,0.18,,,8.6,,,401,145,44,57,103,,18.8,0.911,103,46.6,127.8,3.093,,0.012,0.83,4.109,12.874,2.298,12.495,4.292,1.562,6.09708,1.133,7.422,1.618,4.85773,,4.729,0.7,3.395,0.207,,0.566,0.182,0.065,0.70253,0.51324,18.392,15.532,37.953
1,EPRR26,Galeetal./thisstudy,NHOCHEP-026-001,,,,,ICP-MS,,,GL,12.488,-103.905,50.08,2.34,14.51,11.42,10.68,6.45,0.21,0.28,3.14,0.26,,,7.9,43.5,,385,54,39.3,38,68,102.7,19.7,3,161,53.1,191,8.28,,0.039,1.25,8.2,22.91,3.59,17.65,5.78,1.9,6.71,1.25,8.18,1.75,5.13,,4.89,0.74,4.43,0.52,,0.91,0.47,0.168,0.70255,0.513141,18.368,15.466,37.803
1,EPRR26,Galeetal./thisstudy,WASVNTR-006-001,,,,,ICP-MS,,,GL,12.08,-103.848,49.52,1.88,13.7,11.56,11.12,7.05,0.21,0.11,2.52,0.18,,,7.8,44.9,,392,136,44,56,69,102.2,18.3,0.974,98,45.4,123.2,3.105,,0.013,0.74,3.867,12.319,2.191,12.487,4.308,1.543,5.73345,1.091,7.37,1.605,4.69746,,4.375,0.66,3.316,0.211,,0.753,0.175,0.067,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-008-007,,,,,ICP-MS,,,GL,12.112,-103.848,49.96,1.51,14.36,10.6,11.41,7.37,0.2,0.08,2.62,0.14,,,6.7,45.1,,345,170,43.4,63,74,89.3,17.6,0.573,100,36.3,92.3,1.936,,0.008,0.62,2.792,9.2,1.681,9.79,3.453,1.323,4.70952,0.873,5.982,1.309,3.76686,,3.591,0.53,2.549,0.141,,0.56,0.11,0.042,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-PC6-002,,,,,ICP-MS,,,GL,12.279,-103.857,50.53,1.94,13.78,11.9,11.06,6.97,0.22,0.11,2.89,0.22,,,,,,,,,,,,,0.873,102,45,125.8,3.072,,0.012,,3.884,12.445,2.219,12.492,4.285,1.548,5.8125,1.1,7.309,1.607,4.68195,,4.381,0.66,3.387,0.218,,0.503,0.173,0.063,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R044,,,,,ICP-MS,,,GL,12.297,-103.872,50.84,1.93,13.72,11.75,11.18,6.9,0.22,0.12,2.77,0.21,,,,,,,,,,,,,0.918,106,46.1,128.5,3.215,,0.012,,3.954,12.57,2.223,12.838,4.379,1.545,5.93526,1.095,7.276,1.624,4.70056,,4.422,0.67,3.435,0.218,,0.525,0.178,0.066,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R073,,,,,ICP-MS,,,GL,12.324,-103.873,50.71,1.97,13.79,11.8,11.18,6.93,0.22,0.11,2.7,0.21,,,,,,,,,,,,,0.892,103,45.8,126.6,3.079,,0.013,,3.794,12.258,2.172,12.666,4.293,1.524,5.78367,1.06,7.331,1.597,4.60854,,4.401,0.67,3.359,0.213,,0.559,0.174,0.066,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R128,,,,,ICP-MS,,,GL,12.382,-103.878,50.48,1.99,13.75,12.05,11.12,6.88,0.22,0.14,2.73,0.22,,,,,,,,,,,,,0.941,104,47,131.7,3.174,,0.013,,3.954,12.665,2.243,13.139,4.501,1.559,6.11475,1.109,7.586,1.654,4.8598,,4.6,0.68,3.418,0.218,,0.462,0.179,0.066,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R120,,,,,ICP-MS,,,GL,12.287,-103.861,50.83,2.05,13.68,11.84,10.98,6.86,0.22,0.13,2.81,0.21,,,,,,,,,,,,,1.009,109,46.8,131.6,3.382,,0.012,,4.098,12.891,2.274,13.23,4.414,1.556,6.02919,1.099,7.499,1.636,4.85566,,4.518,0.68,3.4,0.226,,0.806,0.191,0.071,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R067,,,,,ICP-MS,,,GL,12.331,-103.884,50.65,2,13.62,12.08,11,6.83,0.21,0.12,2.89,0.22,,,,,,,,,,,,,0.978,106,47.2,131.9,3.304,,0.013,,4.081,12.925,2.284,13.246,4.506,1.585,5.89248,1.107,7.486,1.622,4.77088,,4.473,0.68,3.461,0.229,,0.501,0.186,0.069,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R126,,,,,ICP-MS,,,GL,12.457,-103.899,50.47,2.12,13.4,12.53,10.99,6.85,0.21,0.16,2.62,0.22,,,,,,,,,,,,,0.922,92,49.7,134.6,3.296,,0.013,,4.133,13.464,2.382,13.565,4.748,1.638,6.31377,1.192,8.038,1.749,5.09555,,4.739,0.72,3.682,0.226,,0.486,0.184,0.07,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R152,,,,,ICP-MS,,,GL,12.318,-103.885,50.69,2.01,13.87,11.91,11.06,6.62,0.21,0.12,2.9,0.22,,,,,,,,,,,,,0.751,107,42,117,2.518,,0.011,,3.433,11.257,1.999,11.689,3.956,1.436,5.32425,0.983,6.74,1.487,4.22699,,4.075,0.61,3.05,0.175,,0.635,0.147,0.061,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R011,,,,,ICP-MS,,,GL,12.172,-103.826,50.56,1.79,14.02,11.13,11.54,7.37,0.21,0.12,2.68,0.21,,,,,,,,,,,,,0.79,109,43.1,122.9,2.902,,0.011,,3.667,11.848,2.106,12.078,4.054,1.464,5.44515,1.021,6.745,1.502,4.43069,,4.122,0.63,3.248,0.195,,0.451,0.161,0.06,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R123,,,,,ICP-MS,,,GL,12.285,-103.851,50.46,2.04,13.65,12.23,10.95,6.8,0.21,0.15,2.87,0.22,,,,,,,,,,,,,0.969,105,46.9,129.1,3.318,,0.012,,4.072,12.998,2.295,13.049,4.428,1.573,5.88504,1.112,7.621,1.635,4.73158,,4.473,0.67,3.431,0.229,,0.512,0.186,0.067,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R118,,,,,ICP-MS,,,GL,12.319,-103.863,50.55,1.84,13.96,11.38,11.39,7.28,0.2,0.1,2.74,0.21,,,,,,,,,,,,,0.844,102,42.5,119.5,2.756,,0.011,,3.507,11.352,2.023,12.013,3.97,1.435,5.54745,1.015,6.727,1.51,4.45344,,4.229,0.63,3.093,0.189,,0.403,0.156,0.057,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R068,,,,,ICP-MS,,,GL,12.329,-103.861,50.52,1.92,13.98,11.61,11.27,7.17,0.2,0.09,2.68,0.2,,,,,,,,,,,,,0.878,102,45.1,126.7,2.935,,0.011,,3.732,12.126,2.155,12.682,4.366,1.501,5.78646,1.07,7.218,1.57,4.58889,,4.423,0.66,3.335,0.194,,0.474,0.165,0.06,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R026,,,,,ICP-MS,,,GL,12.266,-103.855,50.03,1.81,14.43,11.04,11.49,7.53,0.2,0.1,2.82,0.2,,,,,,,,,,,,,0.797,99,42.3,116.2,2.703,,0.01,,3.454,11.203,2.01,11.79,4.038,1.422,5.41818,0.997,6.73,1.472,4.35831,,4.09,0.62,3.109,0.186,,0.409,0.156,0.058,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R121,,,,,ICP-MS,,,GL,12.287,-103.858,50.67,1.83,13.96,11.28,11.4,7.35,0.2,0.09,2.68,0.21,,,,,,,,,,,,,0.81,98,40.6,112.2,2.619,,0.011,,3.365,10.773,1.936,11.203,3.987,1.386,5.1894,0.957,6.543,1.44,4.27559,,3.994,0.6,2.974,0.182,,0.418,0.149,0.056,,,,,
1,EPRR26,Galeetal./thisstudy,NHOCHEP-117-006,,,,,ICP-MS,,,GL,12.246,-103.846,50.1,2.49,13.99,11.96,10.6,6.56,0.2,0.21,3.1,0.27,,,9.8,,,417,51,42.3,37,65,,20.1,2.572,159,53.8,195.2,8.326,,0.026,1.54,8.153,22.16,3.619,18.147,5.615,1.918,7.29678,1.326,8.486,1.848,5.56602,,5.307,0.77,4.452,0.498,,0.888,0.45,0.169,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R053,,,,,ICP-MS,,,GL,12.084,-103.807,50.83,1.56,14.17,10.91,11.57,7.48,0.19,0.09,2.72,0.15,,,,,,,,,,,,,0.571,102,36.4,92.9,1.932,,0.008,,2.783,9.237,1.667,9.604,3.486,1.273,4.59978,0.866,5.997,1.277,3.74618,,3.486,0.53,2.543,0.134,,0.378,0.113,0.042,,,,,
1,EPRR26,Galeetal./thisstudy,NHOCHEP-032-007,,,,,ICP-MS,,,GL,11.913,-103.797,49.67,2.01,14.1,12.03,11.36,7.23,0.19,0.12,2.72,0.18,,,14.4,,,178,209,,33,48,100.3,21.6,,117,101.1,532.3,,,,,20.25,55.93,8.02,37.91,10.64,2.33,13.53,2.31,15.48,3.3,9.78,,9.93,1.47,11.97,,,1.95,1.861,0.621,,,,,
1,EPRR26,Galeetal./thisstudy,WASVNTR-R037,,,,,ICP-MS,,,GL,12.223,-103.835,50.23,1.81,14.07,11.22,11.61,7.44,0.19,0.12,2.73,0.21,,,,,,,,,,,,,0.774,111,41.7,120.6,2.908,,0.01,,3.606,11.595,2.038,11.719,4.074,1.427,5.26194,0.984,6.589,1.439,4.20218,,3.985,0.6,3.111,0.197,,0.544,0.155,0.062,,,,,
1,EPRR27,DANYUSHEVSKY/2000,MELPHNX-2-109-001,,,,,INAA+ADs-LAICP,,,GL,11.352,-103.799,49.46,1.6,16.25,9.39,11.78,7.54,0.18,0.2,2.96,0.14,,,5.8,36.8,,281,,,,,,18.4,2.064,188,26.8,98.3,4.3,,,0.58,4.72,13.7,,10,3.58,1.32,4.32,0.8,4.84,,2.94,,2.81,0.41,2.52,0.272,,,0.248,0.104,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-037-008,,,,,DCP,,,GL,11.517,-103.817,49.61,2.04,14,11.23,10.86,6.67,0.2,0.24,3.02,0.16,,,,41.5,,365,126,,58,67,116,,,146,42.2,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-036-008,,,,,DCP,,,GL,11.654,-103.84,49.5,1.93,14.4,11.15,11,6.88,0.2,0.22,2.96,0.22,,,,41.5,,348,155,,84,72,89,,,149,39,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-037-009,,,,,DCP,,,GL,11.517,-103.817,49.2,1.47,16,12.37,11.85,8,0.17,0.24,2.83,0.16,,,,37.9,,273,300,,108,75,73,,,183,29.9,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-034-002,,,,,DCP,,,GL,11.693,-103.813,49.41,1.89,14.66,11.8,11.48,7.47,0.2,0.12,2.41,0.18,,,,41.8,,389,229,,83,95,110,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR27,Galeetal./thisstudy+ADs-RYAN/1987,NHOCHEP-038-002,,,,,DCP+ADs-MS-ID,,,GL,11.321,-103.775,49.52,2.25,14.56,11.76,10.67,6.45,0.22,0.3,3.33,0.28,,,7.6,42.5,,368,150,,65,79,92,,,171,,,,,,,,21.845,,16.872,5.36,1.88,,,7.82,,4.9,,4.46,,,,,,,,,,,,
1,EPRR27,NIU/1997,WASRAI2-091-004,,,,,ICP-MS,,,GL,11.787,-103.852,49.63,1.68,14.99,9.01,12.31,8.6,0.18,0.15,2.85,0.18,,,5.5,41.3,,247,307,44.3,93,87,82.7,17.2,1.32,150,27.7,95.1,3.42,,0.016,0.49,4.02,12.39,2.05,10.58,3.39,1.31,4.39,0.75,4.88,1.04,2.89,,2.76,0.41,2.411,0.226,,0.433,0.189,0.082,,,,,
1,EPRR27,NIU/1999,MELPHNX-2-097-002,,,,,ICP-MS,,,GL,11.362,-103.742,49.95,2.04,14.47,11.2,11.41,6.71,0.22,0.19,3.11,0.21,,,6.7,41.4,,281,143,41.4,56,75,89.7,17.2,1.56,129,32.7,111,3.92,,0.024,0.53,4.42,13.4,2.37,11.8,3.83,1.37,4.95,0.86,5.73,1.21,3.44,,3.22,0.49,2.75,0.227,,0.487,0.213,0.09,0.702508,0.513175,18.187,15.484,37.575
1,EPRR27,NIU/1999,MELPHNX-2-101-001,,,,,ICP-MS,,,GL,11.357,-103.771,50.36,2.01,13.81,11.76,11.09,6.91,0.15,0.23,2.93,0.21,,,7.5,44.5,,315,111,46.4,58,76,96.7,19.3,2.24,155,37.3,134,5.46,,0.034,0.68,5.65,17.2,2.96,14.1,4.39,1.55,5.75,1,6.5,1.38,3.89,,3.81,0.56,3.23,0.333,,0.57,0.277,0.121,0.702528,0.513215,18.356,15.509,37.817
1,EPRR27,NIU/1999,MELPHNX-2-102-001,,,,,ICP-MS,,,GL,11.358,-103.778,49.91,1.85,14.53,10.64,11.67,7.39,0.21,0.2,2.91,0.19,,,6.9,44.3,,301,283,47.7,91,74,90.9,18.9,2.08,156,33.3,118,4.89,,0.03,0.6,4.97,15,2.54,12.5,3.98,1.44,5.09,0.87,5.78,1.25,3.49,,3.19,0.48,2.9,0.286,,0.499,0.249,0.102,0.702555,0.513145,18.286,15.45,37.643
1,EPRR27,NIU/1999,MELPHNX-2-099-002,,,,,ICP-MS,,,GL,11.359,-103.76,49.73,2,14.79,11.45,11.3,6.67,0.2,0.2,2.97,0.19,,,7.5,44.9,,311,158,46.9,69,76,92.4,19.4,2.11,155,35.8,129,5.23,,0.033,0.63,5.39,16.1,2.74,13.4,4.19,1.49,5.34,0.93,6.2,1.33,3.69,,3.5,0.53,3.06,0.31,,0.504,0.263,0.114,0.702561,0.513142,18.327,15.474,37.676
1,EPRR27,NIU/1999,MELPHNX-2-098-001,,,,,ICP-MS,,,GL,11.361,-103.752,49.72,1.6,15.73,9.81,11.98,7.54,0.18,0.15,2.72,0.15,,,5.9,40.3,,254,305,48,118,76,83.1,17.7,1.38,151,26,89,3.6,,0.023,0.47,3.77,11.2,1.95,9.7,3.05,1.15,3.88,0.69,4.61,0.97,2.71,,2.64,0.38,2.18,0.226,,0.455,0.187,0.078,0.702565,0.513166,18.304,15.475,37.722
1,EPRR27,NIU/1999,MELPHNX-2-103-001,,,,,ICP-MS,,,GL,11.368,-103.78,49.95,1.82,14.51,10.58,11.56,7.68,0.16,0.2,2.88,0.16,,,6.9,44.2,,298,277,47.3,91,75,89.3,18.9,2.02,153,33.3,116,4.79,,0.03,0.58,4.88,15.1,2.59,12.6,3.94,1.44,5.23,0.9,5.8,1.23,3.55,,3.27,0.48,2.86,0.299,,0.693,0.25,0.107,0.702571,0.513122,18.284,15.441,37.625
1,EPRR27,NIU/1999,MELPHNX-2-103-002,,,,,ICP-MS,,,GL,11.368,-103.78,51.95,2.39,13.66,12.37,8.89,4.74,0.21,0.57,3.83,0.35,,,9.9,38.6,,294,40,40.7,35,79,116.7,24,8.08,183,66,305,15.82,,0.094,1.39,14.6,40.3,6.41,29.6,9.06,2.69,10.9,1.8,11.5,2.5,7.08,,6.48,1,7.37,0.904,,1.09,1.003,0.401,0.702656,0.513138,18.31,15.506,37.767
1,EPRR27,NIU/1999,MELPHNX-2-GC060,,,,,ICP-MS,,,GL,11.35,-103.77,50.12,2.43,14.21,11.84,10.07,5.97,0.22,0.46,3.53,0.27,,,7.9,41.2,,328,60,42,45,87,114.9,20.1,6.23,198,41.7,171,11.41,,0.075,0.95,10.07,26.9,4.22,18.9,5.43,1.87,6.98,1.16,7.27,1.57,4.92,,4.08,,4.08,0.68,,0.967,0.703,0.268,0.702659,0.513104,18.301,15.527,37.688
1,EPRR27,NIU/1999,MELPHNX-2-104-001,,,,,ICP-MS,,,GL,11.344,-103.777,50.14,1.87,14.99,10.38,11.45,7.09,0.2,0.23,2.92,0.19,,,7.2,43,,296,199,48,85,75,93.6,19.3,2.68,156,33.8,119,6.18,,0.037,0.65,5.55,16.2,2.7,13,4.04,1.44,5.26,0.91,5.94,1.27,3.54,,3.31,0.5,2.86,0.36,,0.551,0.318,0.126,0.702659,0.513162,18.299,15.496,37.763
1,EPRR27,NIU/1999,MELPHNX-2-GC022,,,,,ICP-MS,,,GL,11.34,-103.79,49.28,2.06,15.66,10.09,10.73,6.86,0.17,0.55,3.29,0.28,,,7,38.1,,277,204,45.4,104,73,88.2,20.5,7.61,273,30.5,143,15.4,,0.09,0.89,10.3,26,3.87,16.8,4.54,1.6,5.56,0.88,5.43,1.15,3.2,,2.92,0.44,3.25,0.823,,0.907,0.8,0.3,0.702724,0.513059,18.213,15.504,37.65
1,EPRR27,NIU/1999,MELPHNX-2-108-001,,,,,ICP-MS,,,GL,11.342,-103.788,49.46,2.2,15.79,10.03,10.82,6.4,0.17,0.59,3.16,0.27,,,6.8,36.5,,267,197,44.1,102,70,88,19.8,7.45,270,30.2,140,15,,0.091,0.9,10.3,25.9,3.89,16.7,4.51,1.58,5.48,0.89,5.4,1.15,3.19,,2.93,0.45,3.22,0.815,,0.903,0.8,0.3,0.702822,0.513053,18.192,15.489,37.616
1,EPRR27,NIU/1999+ADs-DANYUSHEVSKY/2000,MELPHNX-2-100-001,,,,,ICP-MS+ADs-LAICP,,,GL,11.357,-103.763,50.27,2.02,14.23,11.45,11.28,6.45,0.22,0.23,3.12,0.19,,,7.7,44.9,,314,144,47.7,76,77,97.6,19.5,2.22,156,37.3,133,5.51,,0.035,0.67,5.63,17.4,2.94,14.1,4.3,1.56,5.75,1,6.5,1.39,3.96,,3.77,0.55,3.27,0.376,,0.582,0.283,0.124,0.702572,0.513133,18.344,15.491,37.764
1,EPRR27,Galeetal./thisstudy,NHOCHEP-039-001,,,,,ICP-MS,,,GL,11.165,-103.745,49.3,2.12,14.1,11.88,10.6,6.39,0.21,0.31,2.97,0.25,,,7.9,,,369,116,40.3,50,79,107.2,19.3,3.597,157,48.2,164.3,7.966,,0.054,1.16,7.279,20.155,3.131,16.301,5.227,1.812,6.3519,1.169,7.589,1.619,4.81741,,4.449,0.67,4.018,0.488,,0.981,0.433,0.155,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-038-004,,,,,ICP-MS,,,GL,11.321,-103.775,49,2.11,14.45,11.28,10.7,6.48,0.2,0.29,3.19,0.2,,,7.4,44.2,,348,160,40.4,55,81,94.8,19.1,3.203,172,44.3,171.3,7.79,,0.041,1.25,7.161,20.318,3.123,16.514,5.112,1.709,6.19752,1.135,7.39,1.6,4.64059,,4.323,0.65,4.162,0.503,,0.785,0.431,0.149,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-036-001,,,,,ICP-MS,,,GL,11.654,-103.84,48.3,2.12,16.12,9.76,10.27,7.43,0.17,0.68,3.23,0.32,,,7.1,,,290,244,39.1,108,75,96.8,19.3,9.657,315,35.7,167.7,18.147,,0.132,1.58,12.481,28.852,4.008,18.911,5.123,1.788,5.54838,0.975,5.949,1.224,3.53835,,3.282,0.48,3.925,1.043,,1.165,1.06,0.347,,,,,
1,EPRR27,Galeetal./thisstudy,NHOCHEP-037-003,,,,,ICP-MS,,,GL,11.517,-103.817,49.92,2.04,14.45,11.51,10.98,6.85,0.21,0.22,3.12,0.17,,,7.6,,,365,119,42,52,77,98.2,18.9,2.155,146,47.8,145.6,5.676,,0.032,1,5.937,16.919,2.792,14.192,4.73,1.7,5.99013,1.114,7.263,1.555,4.49273,,4.28,0.65,3.709,0.371,,,0.313,0.117,,,,,
1,EPRR28,Galeetal./thisstudy,NHOCHEP-046-002,,,,,DCP+ADs-MS-ID,,,GL,10.463,-103.597,49.35,2.6,13.1,10.95,9.73,5.65,0.24,0.23,3.27,0.13,,,,40.5,,422,31,,40,64,124,,,135,52.3,191,,,,,,21.55,,19,6.18,2.21,7.94,,9.69,,6.18,,5.74,,,,,,,,,,,,
1,EPRR28,Galeetal./thisstudy,NHOCHEP-045-006,,,,,DCP,,,GL,10.486,-103.613,49.34,2.24,13.7,12.78,10.4,6.28,0.23,0.18,3.08,,,,,41.8,,396,51,,48,63,103,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,EPRR28,Galeetal./thisstudy,NHOCHEP-044-002,,,,,DCP,,,GL,10.542,-103.611,49.35,2.16,13.9,12.27,10.3,6.23,0.22,0.2,3.2,,,,,40.7,,383,48,,46,65,102,,,135,44.7,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
