Author,Island,Volcano,Phase,SAMP_NO,Sample_Type,Latitude,Longitude,H2O wt%,Ce,FO_Host,Mg#_Rock,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-20-05,Olivine,21.568,-159.947,,,85.6,63.850247,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-20-06,Olivine,21.568,-159.947,,,85.6,63.850247,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-20-16,Olivine,21.568,-159.947,,,85.4,63.850247,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-20-03,Olivine,21.568,-159.947,,,85.27,63.850247,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-1,Olivine,21.565,-159.667,,,86.4,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-7,Olivine,21.565,-159.667,,,86.7,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-8,Olivine,21.565,-159.667,,,86.6,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-4,Olivine,21.565,-159.667,,,86.4,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-6,Olivine,21.565,-159.667,,,86.2,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-23-05,Olivine,21.572,-159.947,,,85.5,61.2163287,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-23-09,Olivine,21.572,-159.947,,,85.5,61.2163287,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-23-08,Olivine,21.572,-159.947,,,85.2,61.2163287,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-23-10,Olivine,21.572,-159.947,,,85.2,61.2163287,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-23-04,Olivine,21.572,-159.947,,,85.2,61.2163287,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-23-12,Olivine,21.572,-159.947,,,84.3,61.2163287,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-02,Olivine,21.573,-159.949,,,85.6,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-15,Olivine,21.573,-159.949,,,85.6,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-17,Olivine,21.573,-159.949,,,85.5,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-13,Olivine,21.573,-159.949,,,85.3,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-14,Olivine,21.573,-159.949,,,85.1,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-06,Olivine,21.573,-159.949,,,85.1,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-16,Olivine,21.573,-159.949,,,84.9,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-12,Olivine,21.573,-159.949,,,84.8,59.591847,
Garcia_2015,Kauai,Kauai,Rejuvenated,297-24-11,Olivine,21.573,-159.949,,,84.5,59.591847,
Garcia_2015,Kauai,Kauai,Shield,297-26-09,Olivine,21.564,-159.942,,,80,63.8778932,
Garcia_2015,Kauai,Kauai,Shield,297-26-04,Olivine,21.564,-159.942,,,79.7,63.8778932,
Garcia_2015,Kauai,Kauai,Shield,297-26-16,Olivine,21.564,-159.942,,,79.4,63.8778932,
Garcia_2015,Kauai,Kauai,Shield,297-27-07,Olivine,21.564,-159.942,,,88,79.2675981,
Garcia_2015,Kauai,Kauai,Shield,297-27-08,Olivine,21.564,-159.942,,,87,79.2675981,
Garcia_2015,Kauai,Kauai,Shield,297-27-10,Olivine,21.564,-159.942,,,86.9,79.2675981,
Garcia_2015,Kauai,Kauai,Shield,297-27-14,Olivine,21.564,-159.942,,,85.9,79.2675981,
Garcia_2015,Kauai,Kauai,Shield,297-27-04,Olivine,21.564,-159.942,,,84.1,79.2675981,
Garcia_2015,Kauai,Kauai,Shield,298-19-10,Olivine,21.117,-159.3,,,86.1,73.8596661,
Garcia_2015,Kauai,Kauai,Shield,298-19-06,Olivine,21.117,-159.3,,,86,73.8596661,
Garcia_2015,Kauai,Kauai,Shield,298-19-09,Olivine,21.117,-159.3,,,85.5,73.8596661,
Garcia_2015,Kauai,Kauai,Shield,298-19-12,Olivine,21.117,-159.3,,,85.5,73.8596661,
Garcia_2015,Kauai,Kauai,Shield,299-02-04,Olivine,21.362,-159.548,,,83.7,67.9277285,
Garcia_2015,Kauai,Kauai,Shield,299-02-15,Olivine,21.362,-159.548,,,83.5,67.9277285,
Garcia_2015,Kauai,Kauai,Shield,299-12-08,Olivine,21.362,-159.535,,,84.5,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-06,Olivine,21.362,-159.535,,,83.9,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-07,Olivine,21.362,-159.535,,,82.6,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-09,Olivine,21.362,-159.535,,,82.5,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-03,Olivine,21.362,-159.535,,,82.4,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-01,Olivine,21.362,-159.535,,,81.6,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-05,Olivine,21.362,-159.535,,,81.4,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-10,Olivine,21.362,-159.535,,,81.4,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-11,Olivine,21.362,-159.535,,,81.4,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,299-12-04,Olivine,21.362,-159.535,,,81,60.3882787,
Garcia_2015,Kauai,Kauai,Shield,KS1-19-20,Olivine,21.442,-159.517,,,89.4,59.1535505,
Garcia_2015,Kauai,Kauai,Shield,KS1-19-09,Olivine,21.442,-159.517,,,89.1,59.1535505,
Garcia_2015,Kauai,Kauai,Shield,KS1-19-23,Olivine,21.442,-159.517,,,88.9,59.1535505,
Garcia_2015,Kauai,Kauai,Shield,KS1-19-01,Olivine,21.442,-159.517,,,88.5,59.1535505,
Garcia_2015,Kauai,Kauai,Shield,KS1-19-15,Olivine,21.442,-159.517,,,88.3,59.1535505,
Garcia_2015,Kauai,Kauai,Shield,KS1-19-07,Olivine,21.442,-159.517,,,85.8,59.1535505,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-06,Olivine,21.417,-159.383,,,82.5,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-01,Olivine,21.417,-159.383,,,81.6,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-09,Olivine,21.417,-159.383,,,81.3,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-02,Olivine,21.417,-159.383,,,80.6,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-10,Olivine,21.417,-159.383,,,80.3,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-12,Olivine,21.417,-159.383,,,78.9,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-13,Olivine,21.417,-159.383,,,78.7,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-08,Olivine,21.417,-159.383,,,78.3,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-05,Olivine,21.417,-159.383,,,78,52.5401202,
Garcia_2015,Kauai,Kauai,Shield,KS3-1-20,Olivine,21.417,-159.383,,,75.2,52.5401202,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-11,Olivine,21.565,-159.667,,,86.6,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-12,Olivine,21.565,-159.667,,,86,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-13,Olivine,21.565,-159.667,,,85.8,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-14,Olivine,21.565,-159.667,,,86.1,67.2899029,
Garcia_2015,Kauai,Kauai,Rejuvenated,KS2-2,Olivine,21.565,-159.667,,,85.9,67.2899029,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-05,Olivine,21.853,-160.799,,,85.1,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-05,Olivine,21.853,-160.799,,,85.7,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-05,Olivine,21.853,-160.799,,,85.8,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-05,Olivine,21.853,-160.799,,,86.4,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-05,Olivine,21.853,-160.799,,,86.8,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-13,Olivine,21.851,-160.768,,,85.6,68.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-13,Olivine,21.851,-160.768,,,86.4,68.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-13,Olivine,21.851,-160.768,,,86.1,68.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-13,Olivine,21.851,-160.768,,,88.2,68.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-13,Olivine,21.851,-160.768,,,87.7,68.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-23,Olivine,21.834,-160.752,,,89.7,65.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-23,Olivine,21.834,-160.752,,,85.8,65.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-23,Olivine,21.834,-160.752,,,87.3,65.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-23,Olivine,21.834,-160.752,,,87.3,65.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-23,Olivine,21.834,-160.752,,,86.5,65.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,300-18,Olivine,21.841,-160.762,,,85.9,58.6,
Garcia_2016,Kaula,Kaula,Rejuvenated,300-18,Olivine,21.841,-160.762,,,86.1,58.6,
Garcia_2016,Kaula,Kaula,Rejuvenated,300-18,Olivine,21.841,-160.762,,,86.3,58.6,
Garcia_2016,Kaula,Kaula,Rejuvenated,300-18,Olivine,21.841,-160.762,,,86.5,58.6,
Garcia_2016,Kaula,Kaula,Rejuvenated,300-18,Olivine,21.841,-160.762,,,86.6,58.6,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-17,Olivine,21.557,-160.44,,,82.6,59.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-17,Olivine,21.557,-160.44,,,82.7,59.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-17,Olivine,21.557,-160.44,,,83,59.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-17,Olivine,21.557,-160.44,,,83.1,59.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-17,Olivine,21.557,-160.44,,,83.4,59.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-38,Olivine,21.577,-160.476,,,84.3,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-38,Olivine,21.577,-160.476,,,85.6,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-38,Olivine,21.577,-160.476,,,84.9,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-38,Olivine,21.577,-160.476,,,85.1,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-38,Olivine,21.577,-160.476,,,85.3,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,304-38,Olivine,21.577,-160.476,,,85.4,66.8,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-19 ph,Olivine,21.652,-160.542,,,85.6,66.7,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-19 ph,Olivine,21.652,-160.542,,,86,66.7,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-19 ph,Olivine,21.652,-160.542,,,86.8,66.7,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-19 ph,Olivine,21.652,-160.542,,,88.6,66.7,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,83.5,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,85.6,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,85,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,85.9,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,86.9,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,87.1,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,87.7,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-28 ph,Olivine,21.652,-160.542,,,88.3,61.2,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-31 ph,Olivine,21.654,-160.544,,,85.3,66.5,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-31 ph,Olivine,21.654,-160.544,,,85.8,66.5,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-31 ph,Olivine,21.654,-160.544,,,86.4,66.5,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-31 ph,Olivine,21.654,-160.544,,,86.9,66.5,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-31 ph,Olivine,21.654,-160.544,,,87,66.5,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-31 ph,Olivine,21.654,-160.544,,,88,66.5,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-34 ph,Olivine,21.655,-160.545,,,83.4,64,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-34 ph,Olivine,21.655,-160.545,,,85.3,64,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-34 ph,Olivine,21.655,-160.545,,,86.9,64,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-34 ph,Olivine,21.655,-160.545,,,88.3,64,
Garcia_2016,Kaula,Kaula,Rejuvenated,KA-34 ph,Olivine,21.655,-160.545,,,88.8,64,
