,Area,Province,Author,Sample,Volcano,Stage,Rock Type,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longditude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V ,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y ,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U ,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,src_FeIII_totFe
3954,OIB,Oahu,Fekiacova_2007,samp.HV02-14,Koolau,Rejuvenated,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.4,0.4,Stratigraphic,21.4592,-157.759,39.3271,2.08629,11.6611,13.5035,11.4293,11.6913,0.292283,1.14998,6.12786,1.55212,4.722391,1.17,,,,,,,,,,,29.25,1603.18,43.32,160.71,69.72,,0.48,950.79,116.68,223.81,25.84,100.47,18.88,5.95,15.64,1.97,9.85,1.59,3.75,0.45,2.67,0.37,3.51,2.65,,13.63,14.66,3.38,,,,,,0.17
3955,OIB,Oahu,Fekiacova_2007,samp.HV02-19,Koolau,Rejuvenated,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.4,0.4,Stratigraphic,21.3347,-157.814,36.6484,2.61121,10.4449,15.1214,13.0662,13.0662,0.264169,1.40111,4.96842,1.37165,3.271555,1.02,,,,,,,,,,,41.97,3124.69,27.36,235.39,90.26,,0.63,1099.79,77.18,155.05,19.27,79.7,15.65,5.02,11.78,1.52,6.4,0.98,1.89,0.21,1.11,0.11,4.52,3.84,,7.06,7.4,2.21,,,,,,0.17
3956,OIB,Oahu,Fekiacova_2007,samp.RH,Koolau,Rejuvenated,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.4,0.4,Stratigraphic,21.34,-157.85,37.5539,2.74959,10.7122,15.6723,12.1023,13.0427,0.245317,1.69678,5.03922,1.1857,3.2850589999999995,,,,,,,,,,,,43.97,1914.68,25.99,246.33,91.62,,0.63,1193.81,75.91,155.69,19.09,77.73,15.69,4.97,12.81,1.54,7.02,1.0,2.08,0.22,1.21,0.16,5.37,4.68,,8.01,8.33,2.41,,,,,,0.17
3957,OIB,Oahu,Fekiacova_2007,samp.HV02-16,Koolau,Rejuvenated,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.4,0.4,Stratigraphic,21.2889,-157.801,41.1509,1.93071,12.0464,12.4288,13.3199,13.3712,0.246474,1.02698,3.49172,1.14097,2.7394130000000003,-0.15,,,,,,,,,,,25.49,1285.99,30.88,122.32,46.9,,0.23,662.66,67.34,129.83,15.24,60.26,11.75,3.67,10.06,1.3,6.84,1.15,2.83,0.37,2.25,0.32,2.79,2.03,,6.77,8.28,2.19,,,,,,0.17
3958,OIB,Oahu,Fekiacova_2007,samp.X208,Koolau,Rejuvenated,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/REJUVENATEDSTAGE/HONOLULUSERIES/PACIFICOCEAN,0.4,0.4,Stratigraphic,21.34,-157.85,40.672,1.93918,11.828,12.2415,13.2595,13.5032,0.233514,1.06096,4.20325,1.05893,2.615345,0.0,,,,,,,,,,,29.97,1160.56,27.59,122.85,48.86,,0.3,622.66,62.28,123.95,14.71,58.94,11.58,3.68,9.83,1.26,6.39,1.05,2.5,0.31,1.9,0.26,2.88,2.24,,5.32,7.46,1.37,,,,,,0.17
3959,OIB,Oahu,Tanaka_2002,samp.WAF-39,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.3263,-157.751,50.7326,2.13988,12.3171,11.7764,7.21826,12.1943,0.159723,0.548793,2.53919,0.373712,0.4881599999999999,,6.59,,,,654.0,,641.0,,,,6.88,398.0,30.3,152.0,12.31,,0.0829,176.0,14.5,33.9,5.08,23.5,5.8,2.0,5.66,0.967,5.32,1.0,2.33,0.343,2.03,0.284,3.67,0.861,,1.48,1.04,0.319,0.704031,0.512744,17.858,15.441,37.753,0.15
3960,OIB,Oahu,Tanaka_2002,samp.KOL14,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.85,52.9265,2.2801,14.0841,10.3135,9.19101,7.34474,0.150325,0.461064,2.93588,0.312757,0.43488000000000004,,4.56,,,,259.0,,178.0,,,,6.88,455.0,26.2,149.0,9.4,,0.0676,114.0,12.1,30.2,4.46,22.1,5.67,1.96,5.52,0.887,4.91,0.951,2.23,0.308,1.91,0.263,3.68,0.648,,1.24,0.741,0.208,0.704196,0.512704,17.841,15.434,37.768,0.15
3961,OIB,Oahu,Tanaka_2002,samp.LK1,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.37,-157.81,49.7601,2.58267,14.6934,11.5925,10.9275,7.5525,0.17698,0.161545,2.29456,0.258267,0.53424,,3.39,,,,261.0,,102.0,,,,1.13,421.0,29.0,160.0,13.8,,0.0125,66.8,15.7,37.1,5.14,24.0,5.69,1.98,5.82,0.941,5.36,1.03,2.46,0.337,2.18,0.293,3.84,0.997,,1.43,1.08,0.244,0.703777,0.512868,17.942,15.423,37.793,0.15
3962,OIB,Oahu,Tanaka_2002,samp.LK2,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.37,-157.81,49.2492,2.16401,15.1378,11.5484,10.4406,8.60476,0.174351,0.134353,2.30759,0.238964,0.36576,,5.02,,,,372.0,,147.0,,,,0.33,400.0,25.7,131.0,8.56,,0.0086,67.8,10.5,25.4,3.79,18.5,4.86,1.73,5.1,0.821,4.62,0.885,2.11,0.298,1.93,0.249,3.16,0.605,,1.02,0.626,,0.703768,0.512882,17.96,15.443,37.761,0.15
3963,OIB,Oahu,Tanaka_2002,samp.LK3,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.37,-157.81,49.7271,2.45667,14.5046,11.1607,10.6763,8.43456,0.170943,0.256927,2.33383,0.278422,0.48095999999999994,,4.53,,,,414.0,,166.0,,,,2.56,449.0,28.4,153.0,12.0,,0.0297,88.2,13.8,33.4,4.87,23.8,5.85,2.09,6.01,0.966,5.35,1.02,2.44,0.339,2.13,0.281,3.8,0.843,,1.21,0.909,0.245,0.703766,0.512922,18.038,15.441,37.799,0.15
3964,OIB,Oahu,Tanaka_2002,samp.LK4,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.37,-157.81,47.9646,2.42369,12.1286,11.9182,9.05319,13.6663,0.177194,0.218947,2.15892,0.290232,0.4464,,4.9,,,,741.0,,540.0,,,,1.33,418.0,25.0,149.0,12.3,,0.0157,114.0,13.0,31.0,4.6,22.0,5.56,1.96,5.71,0.867,4.74,0.906,2.08,0.289,1.79,0.234,3.78,0.856,,1.1,0.948,0.18,0.703667,0.512899,18.111,15.453,37.828,0.15
3965,OIB,Oahu,Tanaka_2002,samp.MH-11,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.85,52.6038,2.01818,13.4814,10.287,8.83962,9.39462,0.153382,0.268418,2.69427,0.259336,0.36576,,5.13,,,,506.0,,285.0,,,,3.27,427.0,26.3,126.0,7.45,,0.0299,101.0,10.7,25.4,3.83,19.0,4.72,1.72,4.79,0.795,4.33,0.853,1.99,0.285,1.85,0.24,3.2,0.548,,1.04,0.605,0.148,0.704219,0.512677,17.841,15.415,37.755,0.15
3966,OIB,Oahu,Tanaka_2002,samp.PM7,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.34,-157.85,49.3088,2.26309,14.3533,11.4338,9.94943,9.86787,0.169222,0.10296,2.31406,0.237522,0.41184000000000004,,3.92,,,,470.0,,307.0,,,,0.438,431.0,25.2,143.0,8.75,,0.0054,63.1,11.4,28.6,3.97,19.8,5.03,1.82,5.13,0.809,4.62,0.92,2.13,0.311,1.98,0.263,3.57,0.595,,1.31,0.762,0.148,0.704083,0.512741,17.832,15.427,37.738,0.15
3967,OIB,Oahu,Tanaka_2002,samp.K89-6,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.85,-157.767,50.3682,1.50398,10.6995,10.6494,7.51991,16.6649,0.162511,0.363378,1.87745,0.190773,0.2664,,6.99,,,,940.0,,793.0,,,,5.32,277.0,19.7,89.5,5.35,,0.0561,64.8,7.21,18.5,2.69,13.4,3.41,1.26,3.79,0.621,3.51,0.668,1.67,0.239,1.51,0.212,2.27,0.391,,0.814,0.454,0.149,0.70396,0.512793,17.866,15.447,37.777,0.15
3968,OIB,Oahu,Tanaka_2002,samp.D7-1,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.85,-157.75,52.8566,2.11426,13.94,10.4766,9.82273,7.28359,0.159834,0.510863,2.56949,0.266053,0.38304,,6.0,,,,300.0,,127.0,,,,7.06,389.0,27.1,129.0,7.87,,0.0694,90.2,10.4,26.6,3.92,18.6,4.9,1.73,5.18,0.86,4.9,0.902,2.34,0.304,2.0,0.283,3.27,0.555,,1.11,0.613,0.2,0.703976,0.51279,17.849,15.43,37.716,0.15
3969,OIB,Oahu,Tanaka_2002,samp.S500-1,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.8567,-157.757,50.5153,1.52648,11.1099,10.4736,7.79414,15.7803,0.161746,0.38718,2.06226,0.189041,0.26496,,5.38,,,,898.0,,725.0,,,,4.84,291.0,18.5,88.7,5.51,,0.0467,63.7,7.22,18.4,2.65,13.0,3.53,1.3,3.72,0.604,3.46,0.678,1.63,0.234,1.44,0.204,2.2,0.389,,0.808,0.452,0.144,0.703962,0.512797,17.864,15.44,37.75,0.15
3970,OIB,Oahu,Tanaka_2002,samp.S500-5B,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.8497,-157.759,48.5747,1.31611,9.15206,10.7887,6.38822,21.483,0.158946,0.311818,1.66033,0.166033,0.22896,,5.08,,,,1150.0,,1206.0,,,,4.2,239.0,16.3,75.2,4.97,,0.0448,53.2,6.19,15.9,2.3,11.5,3.02,1.11,3.31,0.527,3.05,0.601,1.46,0.201,1.28,0.179,1.94,0.352,,0.689,0.389,0.13,0.703925,0.512787,17.864,15.437,37.738,0.15
3971,OIB,Oahu,Tanaka_2002,samp.S500-9A,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.8417,-157.77,52.7974,2.12322,13.9526,10.5244,9.82748,7.19873,0.160758,0.560126,2.59842,0.256809,0.36864,,5.95,,,,293.0,,129.0,,,,7.57,372.0,26.9,124.0,8.18,,0.0945,89.4,9.95,25.6,3.7,18.3,4.84,1.77,5.21,0.861,4.78,0.934,2.23,0.318,2.07,0.274,3.3,0.567,,1.15,0.638,0.216,0.703932,0.512777,17.856,15.437,37.739,0.15
3972,OIB,Oahu,Tanaka_2002,samp.S496-6C,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.89,-157.79,52.9232,2.34736,14.6172,10.1977,7.62635,8.14912,0.127106,0.573001,3.15714,0.281888,0.3816,,14.72,,,,253.0,,299.0,,,,6.85,414.0,26.2,135.0,8.87,,0.156,74.3,10.4,26.5,3.88,19.3,5.17,1.89,5.47,0.888,4.86,0.903,2.11,0.286,1.72,0.218,3.65,0.629,,1.26,0.705,0.241,0.70393,0.512771,17.779,15.42,37.729,0.15
3973,OIB,Oahu,Tanaka_2002,samp.S496-6E,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/SHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.91,-157.79,52.6965,2.37252,14.7157,10.2953,7.74136,8.09929,0.128852,0.532794,3.1395,0.278157,0.396,,19.59,,,,265.0,,292.0,,,,8.01,412.0,27.1,136.0,8.77,,0.203,77.4,10.6,27.5,3.93,19.6,5.29,1.96,5.66,0.905,5.0,0.935,2.17,0.285,1.76,0.221,3.62,0.622,,1.28,0.715,0.238,0.703932,0.512771,17.781,15.422,37.736,0.15
3974,OIB,Oahu,Tanaka_2002,samp.D4-1,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.6,-157.49,48.8371,2.26769,12.6766,12.0267,10.2761,11.1035,0.166502,0.299295,2.10426,0.242092,0.34128,,13.3,,,,571.0,,307.0,,,,2.15,313.0,27.0,121.0,8.4,,0.0236,63.3,9.24,23.7,3.67,17.7,4.68,1.71,5.35,0.834,4.92,0.965,2.33,0.322,2.1,0.307,3.22,0.621,,0.868,0.659,0.253,0.703513,0.51299,18.133,15.444,37.81,0.15
3975,OIB,Oahu,Tanaka_2002,samp.D4-2,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.6,-157.49,49.4807,2.76829,14.4669,12.4655,10.2017,7.88451,0.178401,0.229666,2.08135,0.242995,0.39024000000000003,,24.0,,,,317.0,,137.0,,,,1.99,284.0,32.1,141.0,10.3,,0.0509,75.7,11.1,27.1,4.22,20.9,5.72,2.02,6.2,0.983,5.73,1.14,2.57,0.372,2.51,0.321,3.88,0.747,,1.01,0.763,0.244,0.703537,0.512986,18.149,15.447,37.844,0.15
3976,OIB,Oahu,Tanaka_2002,samp.S498-4,Koolau,Shield,VOLCANICROCK,BASALT,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.0,-157.04,49.5706,2.1046,11.8614,11.1867,9.74657,12.9443,0.171638,0.204331,2.01266,0.197179,0.31536,,4.96,,,,788.0,,463.0,,,,3.73,280.0,25.2,113.0,8.86,,0.084,44.7,8.42,21.9,3.25,16.0,4.35,1.57,4.85,0.805,4.65,0.916,2.25,0.32,2.03,0.273,3.02,0.622,,0.7,0.636,0.219,0.70355,0.512975,18.244,15.453,37.922,0.15
3977,OIB,Oahu,Tanaka_2002,samp.S499-6A,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.26,-156.99,50.4341,2.36284,12.5884,11.3714,10.2155,10.2055,0.177967,0.284546,2.16175,0.198076,0.31104,,5.19,,,,634.0,,268.0,,,,4.42,287.0,29.1,120.0,9.51,,0.0476,50.4,8.45,21.6,3.26,16.5,4.64,1.73,5.34,0.899,5.18,1.03,2.49,0.354,2.25,0.304,3.31,0.693,,0.727,0.657,0.209,0.703582,0.512982,18.341,15.459,38.0,0.15
3978,OIB,Oahu,Tanaka_2002,samp.S499-6B,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.28,-156.99,49.526,2.48289,13.0833,11.4308,10.5396,9.72887,0.172282,0.498605,2.30047,0.237141,0.3672,,12.4,,,,689.0,,290.0,,,,9.0,306.0,30.3,133.0,10.3,,0.0884,64.9,9.89,25.5,3.73,18.6,5.1,1.86,5.91,0.979,5.6,1.08,2.64,0.37,2.35,0.314,3.49,0.751,,1.01,0.758,0.289,0.703527,0.512987,18.378,15.449,37.958,0.15
3979,OIB,Oahu,Tanaka_2002,samp.S497-3,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.6,-157.49,49.4975,1.94389,11.9396,10.9556,9.66828,13.4947,0.167788,0.179042,2.00527,0.148349,0.2736,,16.1,,,,960.0,,531.0,,,,1.63,264.0,23.9,90.3,7.33,,0.0664,41.3,7.35,19.0,2.82,14.1,3.78,1.41,4.4,0.737,4.35,0.854,2.08,0.298,1.82,0.249,2.55,0.538,,0.532,0.548,0.15,0.703487,0.512986,18.313,15.446,37.918,0.15
3980,OIB,Oahu,Tanaka_2002,samp.S497-6,Koolau,Shield,VOLCANICROCK,PICRITE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.6219,-157.498,47.2184,1.41806,8.92071,11.9303,6.84894,21.6732,0.176001,0.212206,1.4784,0.123703,0.18288,,5.91,,,,1004.0,,1168.0,,,,2.65,216.0,16.9,72.5,5.62,,0.0277,52.8,4.86,12.7,1.9,9.56,2.68,1.02,3.12,0.512,2.99,0.594,1.49,0.211,1.33,0.185,2.02,0.398,,0.599,0.417,0.116,0.703596,0.512954,18.072,15.436,37.791,0.15
3981,OIB,Oahu,Tanaka_2002,samp.S497-7,Koolau,Shield,VOLCANICROCK,BASALT_OLIVINE,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,21.64,-157.49,49.9419,2.30405,12.8176,11.0594,10.1399,10.7419,0.182664,0.31032,2.20027,0.302018,0.37296,,16.6,,,,707.0,,367.0,,,,4.29,356.0,27.1,126.0,10.4,,0.092,77.3,10.5,25.9,3.81,18.7,4.81,1.75,5.18,0.838,4.87,0.936,2.24,0.313,1.97,0.274,3.44,0.73,,1.31,0.805,0.559,0.703576,0.512937,18.043,15.44,37.75,0.15
3982,OIB,Oahu,Tanaka_2002,samp.K90-1,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.0,-157.04,50.4341,2.36284,12.5884,11.3714,10.2155,10.2055,0.177967,0.284546,2.16175,0.198076,0.25344,,4.97,,,,711.0,,679.0,,,,4.51,285.0,20.2,99.5,7.19,,0.0449,58.0,6.85,17.6,2.59,13.2,3.64,1.29,3.87,0.627,3.66,0.728,1.75,0.254,1.59,0.225,2.64,0.504,,0.809,0.539,0.165,0.703707,0.512916,18.004,15.447,37.807,0.15
3983,OIB,Oahu,Tanaka_2002,samp.K90-3,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.0,-157.04,50.4479,2.36632,12.466,11.3174,9.81771,10.6031,0.172188,0.412847,2.15486,0.241667,0.34847999999999996,,5.99,,,,656.0,,339.0,,,,5.5,311.0,26.7,131.0,9.22,,0.0549,69.9,9.45,24.2,3.59,18.0,4.93,1.71,5.25,0.867,4.99,0.92,2.29,0.325,2.1,0.28,3.44,0.644,,0.895,0.646,0.228,0.703634,0.512965,18.054,15.449,37.787,0.15
3984,OIB,Oahu,Tanaka_2002,samp.D6-1,Koolau,Shield,VOLCANICROCK,NOTGIVEN,HAWAIIANISLANDS/OAHU/KOOLAU/MAINSHIELDSTAGE/KOOLAUSERIES/PACIFICOCEAN,2.25,0.45,Stratigraphic,22.28,-156.99,48.1525,2.06195,11.7349,11.4303,9.69317,14.3528,0.170818,0.267851,1.96087,0.174861,0.2808,,8.72,,,,917.0,,542.0,,,,3.0,221.0,22.0,105.0,8.95,,0.0579,28.4,7.59,19.5,2.98,14.1,3.91,1.42,4.5,0.722,4.21,0.863,2.06,0.309,1.9,0.249,2.78,0.618,,0.574,0.615,0.144,0.703512,0.513003,18.476,15.464,38.108,0.15
4163,OIB,Oahu,Coombs_2004,samp.S707-1,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.7,0.2,Stratigraphic,20.739,-158.186,48.8009,2.00957,11.0319,11.476,15.2307,8.90226,0.169567,1.80669,0.363357,0.208931,0.3168,,,29.6,,253.0,804.0,,609.0,102.0,95.0,16.0,5.0,269.0,22.0,114.0,10.01,,0.05,60.0,9.5,22.0,3.27,15.45,4.38,1.47,4.6,0.72,4.15,0.78,2.05,0.27,1.66,0.25,3.0,0.68,,0.78,0.5,0.17,0.703706,0.512946,18.157,15.473,37.92,0.15
4164,OIB,Oahu,Coombs_2004,samp.S707-2A,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.7,0.2,Stratigraphic,20.74,-158.185,48.8588,2.05584,11.2155,11.3564,14.7694,9.01064,0.167125,1.99342,0.362439,0.210416,0.31967999999999996,,,29.1,,254.0,795.0,,583.0,106.0,98.0,17.0,4.7,266.0,21.0,114.0,10.05,,0.06,54.0,9.56,22.2,3.23,15.39,4.33,1.44,4.63,0.72,4.13,0.78,1.97,0.27,1.62,0.25,3.0,0.69,,0.77,0.51,0.16,0.703707,0.512961,18.118,15.436,37.809,0.15
4165,OIB,Oahu,Coombs_2004,samp.S707-3,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.7,0.2,Stratigraphic,20.74,-158.185,49.112,2.06935,11.3212,11.3212,14.4252,9.11118,0.168763,1.89858,0.361635,0.210954,0.32342400000000004,,,29.9,,247.0,785.0,,548.0,105.0,98.0,16.0,5.2,274.0,22.0,117.0,10.29,,0.06,62.0,9.61,22.46,3.3,15.65,4.45,1.46,4.69,0.72,4.16,0.78,2.04,0.27,1.68,0.25,3.08,0.7,,0.8,0.52,0.17,0.703726,0.512944,18.15,15.468,37.887,0.15
4166,OIB,Oahu,Coombs_2004,samp.S707-5,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVES707/PACIFICOCEAN,3.7,0.2,Stratigraphic,20.742,-158.182,48.9831,2.00962,10.9734,11.3556,15.2582,8.8411,0.169982,1.8507,0.352035,0.206192,0.313632,,,28.5,,246.0,801.0,,616.0,106.0,96.0,18.0,5.2,267.0,21.0,114.0,10.01,,0.05,62.0,9.18,21.78,3.17,15.16,4.35,1.44,4.52,0.7,4.01,0.76,1.98,0.27,1.62,0.24,2.94,0.67,,0.77,0.51,0.16,0.703743,0.512962,18.134,15.451,37.84,0.15
4167,OIB,Oahu,Coombs_2004,samp.T326-R1,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.389,-158.468,50.3707,2.71543,14.5591,10.9218,8.95792,8.54709,0.140281,0.651303,2.81563,0.320641,0.450288,,,23.7,,257.0,272.0,,219.0,72.0,112.0,22.0,8.8,407.0,27.0,163.0,13.21,,0.23,90.0,13.32,31.27,4.57,21.5,6.1,2.03,6.38,0.96,5.28,0.96,2.42,0.32,1.89,0.28,4.28,0.86,,1.33,0.69,0.19,0.703562,0.512936,17.922,15.434,37.739,0.15
4168,OIB,Oahu,Coombs_2004,samp.T326-R2,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.388,-158.469,49.7294,2.4554,11.6356,11.0643,8.20806,13.65,0.160353,0.551213,2.22489,0.320706,0.45964800000000006,,,26.2,,277.0,709.0,,527.0,82.0,106.0,17.0,9.2,287.0,31.0,171.0,15.18,,0.16,94.0,13.54,31.92,4.64,21.67,6.08,1.92,6.38,0.98,5.57,1.04,2.64,0.36,2.13,0.32,4.4,0.95,,1.15,0.81,0.23,,,,,,0.15
4169,OIB,Oahu,Coombs_2004,samp.T326-R4,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.388,-158.469,51.8571,3.11022,13.1656,11.0921,8.63613,8.0926,0.150981,0.785103,2.69753,0.412682,0.5916960000000001,,,27.3,,335.0,309.0,,193.0,82.0,115.0,21.0,12.8,321.0,38.0,228.0,20.47,,0.31,130.0,17.23,41.09,5.91,27.27,7.69,2.43,7.91,1.23,6.98,1.3,3.39,0.45,2.71,0.41,5.88,1.27,,1.58,1.09,0.3,,,,,,0.15
4170,OIB,Oahu,Coombs_2004,samp.T326-R5,Wainanae,Shield,VOLCANICROCK,THOLEIITE,HAWAIIANISLANDS/OAHU/WAIANAE/DIVET326/PACIFICOCEAN,3.5,0.5,Stratigraphic,21.388,-158.469,48.9105,2.54042,11.9992,11.5875,8.5852,13.0937,0.160659,0.532182,2.24922,0.3414,0.48513599999999996,,,26.2,,291.0,656.0,,464.0,80.0,115.0,16.0,9.3,298.0,33.0,174.0,15.74,,0.25,73.0,15.32,33.69,5.02,23.33,6.5,2.07,6.79,1.05,6.02,1.13,2.94,0.4,2.37,0.36,4.52,0.99,,1.24,0.83,0.2,,,,,,0.15
