Unnamed: 0,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb,Cr2O3,CO2,Fe2O3,src_FeIII_totFe,NiO,CoO,FeO_tot,Total,SiO2_primary_wt,Al2O3_primary_wt,FeO_primary_wt,Fe2O3_primary_wt,MgO_primary_wt,CaO_primary_wt,Na2O_primary_wt,K2O_primary_wt,TiO2_primary_wt,MnO_primary_wt,Cr2O3_primary_wt,P2O5_primary_wt,NiO_primary_wt,CoO_primary_wt,H2O_primary_wt,CO2_primary_wt,ol_added,P,T,P_err,T_err
1607,1,MARR253,KAMENETSKY/2001,ANS0018-060-001,0.0,0.0,0.0,0.0,EMP+ADs-ICP-MS,0.0,0.0,GL,-54.42,-1.36,56.666306799729924,1.1834733101536514,14.502562766798139,6.995129617794625,6.799956815967591,9.09669739245222,0.0,0.04011773932724243,3.359860668656553,0.1,0.09026491348629545,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,143.0,15.3,68.0,1.01,0.0,0.0,0.0,1.1,4.5,0.0,9.0,3.6,1.2,3.6,0.0,2.8,0.52,1.3,0.0,1.06,0.15,0.0,0.0,0.0,0.0,0.077,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2656299756337348,0.14,0.0,0.0,8.11,99.99999999999997,55.75369889872689,13.706082965783468,7.1740372139237385,1.1961216599408182,11.232011204716445,6.426503631259468,3.1753373399290923,0.037914475700645836,1.1184770331690514,0.0,0.0,0.09450800652393587,0.0,0.0,0.08530757032645317,0.0,0.0525817148270962,0.5833266053146142,1286.394262484036,0.24,39.0
1608,1,MARR253,Kelley/Kingsley/andSchilling/inrevision,AGU0032-002-003,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,-54.37,-1.2,50.13958461791815,1.662639042463926,14.372813409251409,9.302765919521052,10.596819921245986,8.854053696012715,0.15023846769252341,0.23036565046186927,2.614149337849908,0.17,0.3417424345112599,0.0,6.5,37.8,1.729716194,302.0,353.0,45.1,167.0,59.0,97.6,17.4,4.99,140.0,37.1,117.7,6.9,1.411,0.069,0.0,6.58,17.06,2.6,13.21,4.2,1.352,5.26,0.974,6.36,1.39,3.92,0.0,3.68,0.55,2.78,0.4558,0.026,0.0,0.559,0.133,0.703479,0.512953,18.552,15.594,38.534,0.05167650411061698,0.0,1.6831509989605804,0.14,0.02125075,0.005734465000000001,10.8,100.0,48.180127794866266,11.541219215999815,9.750081442993727,1.3515526918431513,16.453957052866492,8.509135840089058,2.099134644861287,0.18498121391497938,1.335081804777678,0.12063992211846469,0.041495693659617916,0.1365082263892103,0.017064130540826512,0.004604715567300014,0.2744156095121354,0.0,0.1786447638603697,1.857006910176808,1446.1153553960353,0.24,39.0
1616,1,MARR41,MURTON/2002,DAR0080-108-003,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,59.877,-29.619,50.32176618441405,0.7404674284443508,14.849373835289411,8.218187824072235,13.108274746785128,9.195804955950788,0.1701073822101887,0.04002526640239734,1.7611117217054828,0.06,0.05823676261548813,0.0,0.0,50.3,0.73330384,291.0,340.0,0.0,113.0,135.0,73.2,14.1,0.4,59.0,21.1,32.8,0.67,0.0,0.0,0.0,0.86,2.91,0.53,3.35,1.41,0.57,2.26,0.47,3.36,0.77,2.27,0.0,2.23,0.32,1.02,0.05,0.0,0.14,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.04972578996768236,0.0,1.486918102142789,0.14,0.01437925,0.0,9.55,99.99999999999999,49.095294937049665,13.01037409340704,8.563305033178514,1.302772828653717,14.007710525643628,11.48489896385663,1.5430093264418046,0.035068393782768256,0.6487652849812122,0.14904067357676495,0.04356756969996,0.05256938469346628,0.012598472080892055,0.0,0.05102451295392783,0.0,0.11621741051701287,1.300195334280292,1382.0318405324842,0.24,39.0
1624,1,MARR42,MURTON/2002,DAR0080-091-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,59.258,-30.575,50.20566537775781,1.0740263430963328,14.36763541991132,9.7768820658539,11.864951394017035,8.50101982884739,0.19251415583802192,0.0810585919317987,2.0264647982949677,0.09,0.09301473424173902,0.0,0.0,51.1,1.058694491,352.0,323.0,0.0,135.0,107.0,94.9,15.9,0.59,66.0,29.2,53.1,1.25,0.0,0.01,0.0,1.4,4.59,0.83,5.2,2.09,0.8,3.33,0.67,4.72,1.08,3.15,0.0,3.09,0.45,1.61,0.08,0.0,0.3,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.04783437732938498,0.0,1.7689329128802809,0.14,0.01717875,0.0,11.22,99.99999999999999,47.855133304017265,10.951479110333217,10.292707697334398,1.34833821132057,17.74761358335827,9.04385193102977,1.544637392148547,0.0617854956859421,0.8186578178387326,0.14674055225411203,0.03646091849968377,0.06860092778830222,0.013094202091592178,0.0,0.07089885629961817,0.0,0.21290830381739484,1.9612886975424826,1483.3717841878688,0.24,39.0
1629,1,MARR42,MURTON/2002,DAR0080-085-004,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,59.055,-30.718,50.35460674775085,0.9604693518347075,14.627147837316064,9.34416620666191,12.195959790484462,8.54417527569625,0.19009289255061917,0.05002444540805768,1.9109338145878032,0.08,0.07723774371004107,0.0,0.0,48.5,0.95209182,324.0,373.0,0.0,131.0,100.0,87.3,15.3,0.58,63.0,26.4,47.1,0.93,0.0,0.01,0.0,1.14,3.86,0.7,4.45,1.84,0.72,2.97,0.59,4.21,0.96,2.83,0.0,2.76,0.41,1.43,0.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05454433413867916,0.0,1.6906415598605562,0.14,0.01666975,0.0,10.86,100.0,48.24357495621989,11.541762658629263,9.85420915715192,1.334025186711022,16.767575991984675,9.623398550526032,1.507849977974137,0.03947251251241191,0.75787224023831,0.14999554754716568,0.04303899611895341,0.06312515761512721,0.013153507451934537,0.0,0.06094555931916413,0.0,0.19093851132686096,1.7551590334693665,1453.6787673098652,0.24,39.0
1632,1,MARR42,MURTON/2002,DAR0080-093-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,59.318,-30.397,50.019114550720055,0.9403593535535372,14.965719073575443,8.844179758400118,12.254683064926414,9.073467379500618,0.1800688123825922,0.05001911455072007,1.9307378216577944,0.07,0.07742958932451464,0.0,0.0,45.5,0.933125209,301.0,438.0,0.0,156.0,102.0,79.6,14.6,0.53,69.0,26.1,45.0,0.91,0.0,0.0,0.0,1.14,3.87,0.71,4.51,1.86,0.73,2.9,0.58,4.2,0.94,2.82,0.0,2.73,0.37,1.41,0.07,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.06404255353674321,0.0,1.6001789278714331,0.14,0.019851,0.0,10.28,99.99999999999997,48.43309616346589,12.50225238672157,9.256389466139302,1.3367777867410275,15.450058443927647,10.237472709715172,1.6129242718163554,0.041785602896796684,0.7855693344597778,0.15042817042846782,0.05350068138190722,0.05847748863706459,0.016583380384776726,0.0,0.0646841132842411,0.0,0.15182357930449544,1.5874933619082365,1419.6988838884195,0.24,39.0
1634,1,MARR43,MURTON/2002,DAR0080-082-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,59.002,-30.867,49.97234069777113,1.0804830421139702,14.616534486375096,9.369588780198313,11.955344771538837,8.893976152215922,0.19008497963116144,0.06002683567299835,2.000894522433278,0.09,0.0992443683126906,0.0,0.0,48.1,1.06981803,339.0,453.0,0.0,160.0,100.0,90.1,15.5,0.85,69.0,28.9,55.4,1.43,0.0,0.01,0.0,1.55,4.96,0.88,5.36,2.12,0.81,3.29,0.67,4.71,1.07,3.17,0.0,3.07,0.45,1.67,0.11,0.0,0.19,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.06624009337983906,0.0,1.6952412703567807,0.14,0.02036,0.0,10.89,100.00000000000003,48.03085650156292,11.670991181590558,9.826112147465636,1.3536140140089428,16.69195905918537,9.54608792744742,1.5976716196564704,0.04793014858969419,0.8627426746144955,0.15177880386736456,0.05289130240991605,0.07186308131536072,0.016257025950897182,0.0,0.07924451233496076,0.0,0.18300653594771252,1.802718898837578,1454.3575711053659,0.24,39.0
1645,1,MARR45,MURTON/2002,DAR0080-063-003,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,58.58,-31.53,50.05758089528466,1.1208414754641907,14.691029339119927,9.467107462402893,11.9289557031546,8.54641625041445,0.19014275030196087,0.07005259221651192,2.05154020062642,0.09,0.1110833962290403,0.0,0.0,48.4,1.114858097,343.0,358.0,0.0,139.0,94.0,90.5,15.7,1.01,74.0,30.0,60.4,1.72,0.0,0.01,0.0,1.78,5.55,0.96,5.76,2.24,0.84,3.39,0.69,4.85,1.1,3.25,0.0,3.16,0.46,1.77,0.13,0.0,0.31,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.052364592892211514,0.0,1.7128853418931327,0.14,0.01768775,0.0,11.0,99.99999999999999,47.9393189963406,11.492812787797094,9.976606377037191,1.3399925973137379,17.021810852490564,9.332038721426535,1.6049227666882886,0.05480224081374649,0.8768358530199438,0.14874893935159755,0.040964894217238645,0.07040712580618302,0.013837151549758972,0.0,0.08690069614751234,0.0,0.1964644435516273,1.8628898091349457,1463.3044607952784,0.24,39.0
1647,1,MARR46,MURTON/2002,DAR0080-002-006,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS-ID,0.0,0.0,GL,57.737,-32.693,50.36924635162412,1.0403975413245101,14.515546465979462,9.291550349828896,12.07461377287196,8.65330647351636,0.18006880522924212,0.05001911256367837,1.9807568575216636,0.09,0.1066407479857623,0.0,0.0,46.8,1.034265442,325.0,388.0,0.0,134.0,86.0,86.6,14.8,0.63,69.0,27.9,55.6,1.12,0.0,0.0,0.0,1.606,5.33,0.0,5.826,2.288,0.873,3.52,0.0,4.98,0.0,3.312,0.0,3.213,0.48,0.0,0.0,0.0,0.24,0.0,0.04,0.70277,0.513188,0.0,0.0,0.0,0.056731757500304104,0.0,1.6811217640540401,0.14,0.017051499999999997,0.0,10.8,100.0,48.31961196195166,11.550250889558772,9.782123161572699,1.337695290785707,16.600110891468027,9.607961973602668,1.5761196940955482,0.03980100237615008,0.8278608494239228,0.14328360855414066,0.04514236057663334,0.07161442957016127,0.013568149397951139,0.0,0.08485573706595215,0.0,0.18533604887983718,1.7339018500475822,1449.1327989232482,0.24,39.0
1648,1,MARR46,MURTON/2002,DAR0080-020-004,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.936,-32.425,50.41922359490456,1.0333053660197438,14.395362010922117,9.3394596376561,11.731055037753562,8.945182727406213,0.18234800576819007,0.05065222382449724,2.0666107320394875,0.08,0.091781829569989,0.0,0.0,45.1,1.025390651,315.0,373.0,0.0,159.0,92.0,87.1,15.3,0.61,70.0,27.8,50.5,1.09,0.0,0.01,0.0,1.38,4.53,0.82,5.06,2.03,0.79,3.19,0.65,4.54,1.04,3.05,0.0,2.96,0.43,1.58,0.08,0.0,0.26,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.055228834595046336,0.0,1.689789999540503,0.14,0.020232749999999997,0.0,10.72,100.00000000000001,48.424492160562245,11.541615334714079,9.788994925078173,1.3548048431394646,16.614183929286565,9.405482447289854,1.6569243689526196,0.04061089139589734,0.8284621844763098,0.14619920902523076,0.04428023163272577,0.06414074380877509,0.01622179542871237,0.0,0.07358693520936631,0.0,0.18032786885245913,1.7355641127453845,1449.4661033156585,0.24,39.0
1654,1,MARR46,MURTON/2002,DAR0080-022-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.978,-32.455,50.255110661935596,1.1105549041359453,14.14706877881285,9.654023766656362,11.755873985222841,8.90444923136028,0.19009498359083743,0.06002999481815918,2.021009825544693,0.1,0.10185089120814342,0.0,0.0,47.3,1.096828047,331.0,364.0,0.0,152.0,87.0,90.7,15.1,0.8,71.0,29.3,56.8,1.47,0.0,0.01,0.0,1.62,5.09,0.91,5.423,2.13,0.815,3.2,0.67,4.73,1.07,3.103,0.0,3.034,0.42,1.68,0.11,0.0,0.11,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.053228836525241026,0.0,1.746704140189031,0.14,0.019341999999999998,0.0,11.22,99.99999999999996,48.08783084636913,11.06045318444067,10.110226662754094,1.3656072273121889,17.326492492211575,9.190970644779219,1.580064740634382,0.046932616058447056,0.8682533970812731,0.14861995085174842,0.041615338389489116,0.07818194254491212,0.01512195132703693,0.0,0.07962900524583173,0.0,0.19678714859437765,1.8675736442309823,1470.578255539414,0.24,39.0
1655,1,MARR46,MURTON/2002,DAR0080-049-005,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,GL,58.258,-31.924,50.13616879545402,1.1706110056013013,14.147384289916582,9.938187280886945,11.736125722823303,8.594485930012972,0.19009922313183525,0.06003133362057955,2.071081009909994,0.1,0.10725598273543548,0.0,0.0,50.0,1.157116861,367.0,345.0,0.0,144.0,104.0,97.4,15.3,0.85,67.0,31.3,60.1,1.51,0.0,0.01,0.0,1.67,5.36,0.95,5.8,2.3,0.85,3.59,0.72,5.1,1.16,3.42,0.0,3.33,0.48,1.81,0.1,0.0,0.31,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.05045153340140747,0.0,1.7981178925056092,0.14,0.018324,0.0,11.55,100.0,47.734615782890394,10.691156852757757,10.434462320687535,1.3588349644414042,18.06459604835022,8.868972410385295,1.5651127783032917,0.04536558777690702,0.8846289616496883,0.14365769462687203,0.03812614727946808,0.07556984834558955,0.013847419010845838,0.0,0.08105318349474044,0.0,0.21813917122752163,2.0077782129942876,1473.6600293965107,0.24,39.0
1656,1,MARR46,MURTON/2002,DAR0080-049-008,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,58.258,-31.924,50.1915509378587,1.1809776691260871,14.071649176197276,9.984265446781224,11.71970212327668,8.577100529161497,0.19015742129996316,0.07005799732103908,2.0516984929732867,0.1,0.107088653047874,0.0,0.0,47.0,1.167717863,347.0,337.0,0.0,145.0,104.0,95.2,16.2,0.8,68.0,31.5,65.9,1.52,0.0,0.01,0.0,1.67,5.35,0.95,5.78,2.31,0.85,3.57,0.73,5.07,1.16,3.39,0.0,3.33,0.49,1.8,0.1,0.0,0.32,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.04929673016293305,0.0,1.8064548227934585,0.14,0.01845125,0.0,11.6,100.0,47.74253962737147,10.58617724209407,10.481598477083095,1.3590056641175536,18.179401976856887,8.816794843877771,1.5435037941886793,0.05270500760644266,0.8884558425086031,0.14305644921748714,0.03708619483231897,0.07523053701481543,0.013880974460946115,0.0,0.08056336876984808,0.0,0.22088040514218946,2.0177386378399147,1476.4375062470835,0.24,39.0
1657,1,MARR46,MURTON/2002,DAR0080-045-002,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,58.201,-32.076,50.223503747206934,1.0905103403277998,14.436756156816651,9.619301669893328,11.945590333499018,8.554003128259348,0.1900889584057633,0.06002809212813578,1.9909317222498366,0.09,0.10104728841569521,0.0,0.0,48.6,1.082671119,345.0,327.0,0.0,136.0,98.0,91.5,16.1,0.85,68.0,28.7,54.7,1.5,0.0,0.01,0.0,1.59,5.05,0.89,5.36,2.13,0.81,3.29,0.67,4.67,1.06,3.13,0.0,3.05,0.45,1.65,0.1,0.0,0.28,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.04781669740269337,0.0,1.7404218653948151,0.14,0.017306000000000002,0.0,11.18,100.00000000000003,47.98014343350849,11.164833352999102,10.128681047365836,1.3459755003116731,17.36749334454018,9.23826127753356,1.5397102129222575,0.046423423505193705,0.8433588603443523,0.1470075077664468,0.03697959930837923,0.06960254719655033,0.013383796464261135,0.0,0.0781460962337429,0.0,0.2038216560509555,1.8838739124720312,1471.65715556974,0.24,39.0
1658,1,MARR46,MURTON/2002,DAR0080-059-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,58.388,-31.797,50.309830241586525,1.1809349449984505,14.29131441913379,9.562170360578131,11.619198907993228,8.786956624649486,0.19015054199127593,0.08006338610158988,2.0816480386413363,0.1,0.11030733020146544,0.0,0.0,49.7,1.171330551,356.0,392.0,0.0,154.0,89.0,93.3,14.7,1.02,73.0,31.2,61.6,1.74,0.0,0.01,0.0,1.74,5.511,1.0,5.834,2.274,0.851,3.52,0.73,4.85,1.15,3.32,0.0,3.1,0.47,1.85,0.13,0.0,0.26,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.057340116111781025,0.0,1.730085088012938,0.14,0.0195965,0.0,11.11,99.99999999999999,48.149393141977924,11.201159770216838,10.03520721699433,1.3559956011433927,17.15737053068141,9.106825275365376,1.6315414791352278,0.06275159535135483,0.9255860314324831,0.14903503895946763,0.04494168856511477,0.07837739372118396,0.015359225960571871,0.0,0.08645601049532908,0.0,0.19517102615694176,1.8477271557815858,1465.321742335711,0.24,39.0
1659,1,MARR46,MURTON/2002,DAR0080-019-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-MS-ID,0.0,0.0,WR,57.919,-32.424,50.46891615174375,1.0910574891987443,14.433989902977885,9.357269376630919,11.891525662092738,8.568304685817662,0.19018433297959764,0.09008731562191466,2.0619985575682693,0.09,0.10127816216250363,0.0,0.0,45.2,1.077275459,318.0,358.0,0.0,146.0,91.0,86.9,15.8,0.99,71.0,28.3,60.1,1.71,0.0,0.0,0.0,1.624,5.059,0.0,5.352,2.095,0.803,3.19,0.0,4.49,0.0,3.023,0.0,2.932,0.44,1.58,0.0,0.0,0.32,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.05237604460405621,0.0,1.6930123186019546,0.14,0.0185785,0.0,10.87,99.99999999999999,48.33306961356847,11.39368773441023,9.862078242730748,1.3364048207267256,16.77085799940241,9.386755220859447,1.6276696763443221,0.07111178197620835,0.8612426928229657,0.15012487306088396,0.04134382114671171,0.07104285807248376,0.014665219318884929,0.0,0.07994544555947473,0.0,0.1906110886280859,1.7703519910301029,1454.4814104011652,0.24,39.0
1662,1,MARR46,MURTON/2002,DAR0080-018-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.913,-32.513,50.21044152159235,1.0306248458995642,14.538814573709383,9.13013540669433,11.967255492192997,9.12553261612041,0.1801091963707976,0.06003639879026587,1.9411768942185965,0.09,0.09565799540582362,0.0,0.0,47.0,1.01903172,324.0,467.0,0.0,179.0,92.0,88.0,15.2,0.67,65.0,28.4,53.8,1.28,0.0,0.0,0.0,1.49,4.78,0.85,5.18,2.04,0.77,3.18,0.64,4.55,1.03,3.06,0.0,2.98,0.44,1.6,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06829812770059192,0.0,1.6519169313048903,0.14,0.02277775,0.0,10.61,100.0,48.432894125057736,11.920315824881449,9.547469674861679,1.3544000742145292,16.07265971837596,9.811904835896913,1.5915631590000077,0.04922360285567016,0.8450051823556728,0.1476708085670106,0.055997361291844586,0.07379063945002329,0.018675385974808535,0.0,0.0784296072167013,0.0,0.1649269311064719,1.6558342683286873,1434.7772631398484,0.24,39.0
1664,1,MARR46,MURTON/2002,DAR0080-029-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.992,-32.275,50.15559575856305,1.001709521840684,14.985574446736633,9.226345721865806,12.110668119053871,8.594667697393069,0.1803077139313231,0.050085476092034203,1.9633506628077408,0.12,0.0,0.0,0.0,49.2,0.993656093,323.0,426.0,0.0,134.0,97.0,86.1,14.4,0.6,67.0,26.8,54.3,1.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.08,0.0,0.1,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.062370601941411856,0.0,1.6693242797743777,0.14,0.017051499999999997,0.0,10.71,100.0,48.15297544013722,11.944546499409627,9.723751670106678,1.330567710515807,16.48916055564461,9.6530459343491,1.564927215163294,0.03992161263171673,0.7984322526343353,0.14371780547418006,0.04971371352718456,0.09564835736018729,0.013591233046060237,0.0,0.0,0.0,0.18400652794777653,1.7549091606767593,1449.3616582250424,0.24,39.0
1665,1,MARR46,MURTON/2002,DAR0080-042-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,58.159,-32.172,50.32144370531828,1.0306440050999768,14.669166130840447,8.932381460899489,12.267665536432732,8.795495927018248,0.18011254458057846,0.06003751486019282,1.9712317379096642,0.09,0.10186365021279382,0.0,0.0,45.3,1.025709516,311.0,368.0,0.0,141.0,89.0,84.7,16.1,0.85,72.0,27.7,53.2,1.36,0.0,0.01,0.0,1.6,5.09,0.88,5.35,2.06,0.79,3.22,0.64,4.52,1.03,3.01,0.0,2.95,0.43,1.62,0.09,0.0,0.28,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.053820510121390136,0.0,1.616137276706194,0.14,0.01794225,0.0,10.38,99.99999999999997,48.54073983207845,12.051845082737211,9.38742994995145,1.3277807284730723,15.733214082511227,10.07882815241189,1.6195180636420388,0.04932542325813323,0.8467530992646197,0.14797626977439968,0.04421767702890699,0.07394190288471444,0.014740934522591901,0.0,0.08368880146129916,0.0,0.16352990380593904,1.6046112640147026,1426.6027285551268,0.24,39.0
1666,1,MARR46,MURTON/2002,DAR0080-018-002,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.913,-32.513,50.441742420364,1.0508696337575836,14.42193468804455,9.338728145325724,11.82978959144251,8.887354616921279,0.18014908007272856,0.07005797558383889,1.9416067518949636,0.09,0.09427801857139463,0.0,0.0,47.0,1.039732888,328.0,368.0,0.0,148.0,89.0,90.0,15.2,0.72,65.0,28.8,53.6,1.29,0.0,0.01,0.0,1.46,4.71,0.87,5.085,2.008,0.76,3.119,0.66,4.54,1.06,3.21,0.0,2.944,0.44,1.64,0.0,0.0,0.13,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.053831427511012456,0.0,1.6896576505104133,0.14,0.018833,0.0,10.85,100.00000000000001,48.42237997772775,11.538831888919209,9.796169118083641,1.3518765686290406,16.625845122407313,9.464885005345227,1.553458283449224,0.05605261847497188,0.8407892771245787,0.14413530464992713,0.04306993519427281,0.07200801365877865,0.015068076902619807,0.0,0.075430809433462,0.0,0.181669394435352,1.7166666394940342,1447.9026619549459,0.24,39.0
1668,1,MARR46,MURTON/2002,DAR0080-017-001,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.887,-32.43,48.85802427773788,0.7901297682581971,14.642404819367094,8.403580175770914,12.862112430127107,10.861783902891165,0.17002792481505508,0.040006570544718845,1.7102808907867302,0.06,0.0618101514915906,0.0,0.0,45.1,0.780056761,291.0,543.0,0.0,250.0,85.0,68.2,14.2,0.44,61.0,21.0,32.3,0.75,0.0,0.0,0.0,0.946,3.09,0.59,3.634,1.507,0.604,2.392,0.49,3.4,0.78,2.201,0.0,2.08,0.32,1.08,0.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.07937791676232864,0.0,1.5204611714472087,0.14,0.0318125,0.0,9.77,100.0,48.13178150261828,13.396936314227844,8.580132534833766,1.3911322445608336,14.0388644308798,11.768073838864087,1.5648060858831758,0.03660365113177007,0.7229221098524587,0.1555655173100229,0.07262610949087006,0.054896459206652044,0.029106560141860343,0.0,0.05655264099858476,0.0,0.08088235294117653,1.4507967374290276,1391.3712694985834,0.24,39.0
1675,1,MARR47,MURTON/2002,DAR0080-012A-002,0.0,0.0,0.0,0.0,XRF+ADs-ICP-MS+ADs-ICP-MS-ID,0.0,0.0,WR,57.467,-33.008,50.29723194699155,1.040563382233364,14.65793610549883,9.258612801764093,12.05652764991542,8.714718326204425,0.18009750846346684,0.05002708568429635,1.9210400902769795,0.09,0.08724723743341284,0.0,0.0,49.2,1.033722871,343.0,416.0,0.0,141.0,88.0,88.8,15.1,0.47,60.0,28.1,52.7,0.87,0.0,0.0,0.0,1.29,4.36,0.8,4.99,2.02,0.76,3.15,0.64,4.5,1.03,3.03,0.0,2.96,0.43,1.56,0.07,0.0,0.24,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.060835497578891395,0.0,1.6751623679552685,0.14,0.01794225,0.0,10.76,100.0,48.302013805690954,11.721897439322332,9.739559449289054,1.339621166994828,16.498192047542197,9.641560692411847,1.5362486746415578,0.040006475902123986,0.8321346987641774,0.1440233132476464,0.048649923028548946,0.07197266804453056,0.014348351146910911,0.0,0.06977129397330421,0.0,0.18200408997955023,1.716294147997712,1445.7448653927504,0.24,39.0
1699,1,MARR69,Galeetal./thisstudy,TRI0138-002-003a,0.0,0.0,0.0,0.0,ICP-MS,0.0,0.0,GL,47.05,-27.35,49.84698876663966,0.9219788835003717,16.896265191104636,6.851706115752218,11.975703975901565,9.580563180721253,0.0,0.08017207682611928,2.395140795180313,0.07,0.17693977355524523,0.0,6.4,0.0,0.0,283.0,238.0,41.8,96.0,78.0,92.3,16.6,0.0,106.0,35.5,94.0,2.092,0.0,0.0,0.65,2.762,8.828,1.659,9.283,3.372,1.201,4.53375,0.836,5.464,1.237,3.62727,0.0,3.49,0.51,2.542,0.142,0.0,0.524,0.123,0.049,0.0,0.0,0.0,0.0,0.0,0.034860903477994136,0.0,1.2396803373406187,0.14,0.012216,0.00531487,7.95,100.0,49.524345363106676,16.35813863659047,6.948355539622724,1.2001979487129095,10.79578077747728,11.59429161964748,2.3188583239294953,0.07761868866709609,0.8926149196716052,0.0,0.03375062391835874,0.06777058075320566,0.01182693449258801,0.0051455975218255776,0.1713044458882811,0.0,0.030538051381483296,1.0847075142669818,1299.2456947138803,0.24,39.0
