,Area,Province,Author,Sample,Unique_Id,Flow,RockType,Rock_Name,Sample_Comment,Age,Uncertainty,Material,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,CaO,MgO,MnO,K2O,Na2O,P2O5,H2O,LOI,Li,Sc,Ti,V,Cr,Co,Ni,Cu,Zn,Ga,Rb,Sr,Y,Zr,Nb,Sn,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Tl,Pb,Th,U,87Sr/86Sr,143Nd/144Nd,206Pb/204Pb,207Pb/206Pb,208Pb/204Pb
2248,1,GAKK10,Galeetal./thisstudy,HLY0102-079-002,,,,,ICP-MS,,,GL,86.832,49.656,48.72,1.48,16.87,8.62,10.53,8.06,,0.16,3.24,0.15,,,5.7,34.3,1.44104,222.0,370.0,43.6,196.0,78.0,69.7,16.8,1.82947,197.0,29.6,121.2,4.20732,1.19953,0.02,0.856711,4.70752,13.958,2.23706,11.4723,3.50847,1.31042,4.52831,0.776836,5.0331,1.06889,2.95735,,2.84453,0.43,2.78592,0.275038,0.015,0.569792,0.245,0.089,,,,,
2249,1,GAKK10,Galeetal./thisstudy,POL0059-293-007,,,,,ICP-MS,,,GL,86.911,58.555,49.72,1.59,16.89,8.36,10.92,7.75,,0.3,3.45,0.2,,,5.5,33.9,1.46545,241.0,310.0,39.7,141.0,66.0,68.4,16.5,2.99838,217.0,30.5,139.5,6.35776,1.14048,0.035,0.85755,5.91073,16.1406,2.52666,12.6178,3.63998,1.29195,4.71456,0.800622,5.13194,1.078,3.02162,,2.88989,0.44,3.08641,0.380419,0.016,0.67046,0.366,0.139,,,,,
2250,1,GAKK10,Galeetal./thisstudy,POL0059-270-014,,,,,ICP-MS,,,GL,86.743,49.843,49.32,1.52,16.5,8.23,10.78,8.65,,0.45,3.29,0.23,,,5.4,32.6,1.49664,232.0,385.0,41.2,183.0,67.0,61.2,16.2,4.53575,231.0,28.1,123.8,9.43597,1.05543,0.059,0.895351,6.98457,17.513,2.60002,12.6136,3.52678,1.24687,4.54168,0.749015,4.74726,0.987316,2.74514,,2.62849,0.41,2.7927,0.561292,0.016,,0.543,0.188,,,,,
2251,1,GAKK10,Galeetal./thisstudy,POL0059-299-001,,,,,ICP-MS,,,GL,86.748,46.293,48.1,0.97,17.63,10.21,10.85,8.53,0.18,0.05,3.11,0.09,,,4.6,33.9,0.94437,154.0,348.0,55.2,225.0,84.0,73.3,15.5,,136.0,24.2,52.9,0.95187,0.592398,0.006,0.416913,1.4831,4.85035,0.868265,5.0595,1.88195,0.799326,3.06294,0.550615,3.84852,0.860711,2.48363,,2.52888,0.4,1.3729,0.0700451,0.007,0.276277,0.058,0.025,,,,,
2252,1,GAKK10,Galeetal./thisstudy,HLY0102-081-127,,,,,ICP-MS,,,GL,86.648,46.612,48.51,1.05,17.66,9.14,11.17,8.62,0.18,0.11,3.09,0.11,,,6.1,36.0,1.02923,177.0,260.0,44.7,134.0,92.0,65.0,14.7,1.37456,151.0,24.8,71.3,2.5238,0.727279,0.021,0.449754,2.43155,7.32521,1.27692,6.9679,2.37837,0.923324,3.50348,0.611418,4.03836,0.874222,2.50576,,2.44825,0.39,1.75348,0.156887,0.009,0.349316,0.157,0.052,,,,,
2253,1,GAKK10,Galeetal./thisstudy,POL0059-295-SG,,,,,ICP-MS,,,GL,86.811,52.195,49.86,1.54,16.74,8.21,10.97,7.65,0.18,0.46,3.26,0.24,,,5.6,32.7,1.28016,226.0,535.0,43.2,210.0,74.0,66.4,15.8,4.37973,190.0,28.6,113.3,8.11309,0.997365,0.058,0.739425,6.32845,15.9831,2.39442,11.6765,3.35889,1.19691,4.39273,0.751138,4.76271,1.01417,2.8152,,2.71466,0.42,2.65541,0.477494,0.02,0.590027,0.478,0.166,,,,,
2254,1,GAKK10,Galeetal./thisstudy,HLY0102-076-013,,,,,ICP-MS,,,GL,86.902,54.095,48.47,1.06,17.63,9.32,10.87,9.0,0.17,0.06,3.05,0.08,,,4.3,36.9,0.971655,168.0,477.0,53.8,314.0,91.0,63.1,14.5,0.498659,136.0,24.8,65.3,1.03438,0.737872,,0.508538,1.74305,5.99054,1.07341,6.2553,2.21573,0.914627,3.12584,0.591459,3.99076,0.87669,2.58023,,2.5692,0.39,1.56932,0.0726564,0.007,0.337568,0.055,,,,,,
2255,1,GAKK10,Galeetal./thisstudy,POL0059-297-sg2,,,,,ICP-MS,,,GL,86.677,46.983,48.57,1.09,17.72,9.24,10.88,9.03,0.17,0.16,2.57,0.12,,,4.5,38.4,1.08077,179.0,338.0,47.7,191.0,81.0,65.9,15.3,1.83191,175.0,28.1,81.8,4.0044,0.728083,0.025,0.491594,3.4527,9.48265,1.53125,7.9842,2.54069,0.99761,3.68243,0.66401,4.46653,0.98254,2.84681,,2.89783,0.45,1.89714,0.248255,0.01,0.417986,0.23,0.084,,,,,
2256,1,GAKK10,Galeetal./thisstudy,HLY0102-076-014,,,,,ICP-MS,,,GL,86.902,54.095,48.43,1.06,17.66,9.15,10.98,9.03,0.17,0.07,3.06,0.08,,,4.7,38.7,1.00395,176.0,336.0,48.8,199.0,95.0,63.1,14.5,0.297539,143.0,26.4,69.5,1.03576,,0.005,0.433928,1.85861,6.28646,1.15367,6.50772,2.2966,0.921056,3.52053,0.623315,4.20827,0.92948,2.70474,,2.7177,0.43,1.67136,0.0754195,0.007,0.341773,0.064,,,,,,
2257,1,GAKK10,Galeetal./thisstudy,POL0059-270-016,,,,,ICP-MS,,,GL,86.743,49.843,49.53,1.59,16.6,8.35,10.58,8.41,0.17,0.45,3.23,0.23,,,5.6,33.0,1.54938,239.0,339.0,40.5,174.0,64.0,62.5,16.5,4.85112,233.0,29.0,128.8,10.0409,1.08736,0.062,0.891364,7.36978,18.3447,2.73398,13.0834,3.63468,1.28789,4.64775,0.772185,4.89363,1.02156,2.82858,,2.7346,0.42,2.89812,0.592297,0.017,0.81,0.573,0.21,,,,,
2258,1,GAKK10,Galeetal./thisstudy,HLY0102-053-009,,,,,ICP-MS,,,GL,86.681,49.228,48.44,1.7,16.79,9.01,10.8,8.23,0.17,0.28,3.74,0.22,,,6.2,33.3,,228.0,298.0,40.7,145.0,70.0,,17.1,3.26768,183.0,35.6,125.6,7.05647,,0.035,0.81671,6.10023,16.3008,2.56092,13.1503,4.00114,1.45937,5.12948,0.898501,5.79346,1.23944,3.44564,,3.35067,0.51,3.04401,0.43137,0.016,0.716798,0.426,0.137,,,,,
2259,1,GAKK10,Galeetal./thisstudy,HLY0102-079-039,,,,,ICP-MS,,,GL,86.832,49.656,49.04,1.06,17.15,9.31,10.9,9.0,0.17,0.12,2.79,0.08,,,4.8,32.4,0.975599,178.0,385.0,48.3,195.0,81.0,64.0,14.3,1.3757,137.0,23.4,67.1,2.57257,0.675128,0.021,0.423572,2.49126,7.36678,1.26255,6.79299,2.26225,0.876254,3.32117,0.575397,3.80815,0.827497,2.35197,,2.31366,0.37,1.65059,0.158825,0.009,0.351943,0.161,0.055,,,,,
2260,1,GAKK10,Galeetal./thisstudy,HLY0102-053-007,,,,,ICP-MS,,,GL,86.681,49.228,48.91,1.65,16.63,8.89,10.75,8.2,0.16,0.26,3.69,0.23,,,6.7,33.1,1.62651,239.0,332.0,41.9,163.0,67.0,74.9,17.1,3.40042,180.0,35.4,132.1,6.97796,1.25406,0.037,0.815536,5.94729,16.2011,2.60609,13.1999,4.02168,1.38843,5.34503,0.905964,5.83001,1.24045,3.51439,,3.40098,0.52,3.1082,0.418332,0.017,0.703107,0.425,0.143,,,,,
2261,1,GAKK10,Galeetal./thisstudy,HLY0102-080-038,,,,,ICP-MS,,,GL,86.696,48.355,49.59,1.66,16.19,9.31,10.59,8.15,0.16,0.21,3.42,0.2,,,6.3,36.5,1.55767,250.0,350.0,43.2,169.0,73.0,77.6,16.5,2.30153,174.0,34.3,137.0,4.82207,0.86698,0.026,0.829715,5.18535,15.1616,2.49984,12.8733,3.91341,1.35919,5.29089,0.888961,5.69495,1.20358,3.43609,,3.28509,0.5,3.14029,0.294418,0.018,0.635602,0.289,0.101,,,,,
2262,1,GAKK10,Galeetal./thisstudy,HLY0102-076-017,,,,,ICP-MS,,,GL,86.902,54.095,48.44,1.07,17.62,9.22,11.16,8.82,0.16,0.07,3.06,0.07,,,5.8,35.8,,248.0,258.0,37.1,76.0,71.0,,16.2,7.76057,173.0,32.9,116.6,8.58434,,0.102,0.727943,6.6169,16.5751,2.47184,12.2254,3.62169,1.29556,4.7525,0.820726,5.30576,1.14761,3.22684,,3.09852,0.47,2.7723,0.515087,0.025,0.76579,0.575,0.159,,,,,
2263,1,GAKK10,Galeetal./thisstudy,HLY0102-079-028,,,,,ICP-MS,,,GL,86.832,49.656,49.83,1.35,16.77,8.06,11.03,8.53,0.16,0.25,3.25,0.19,,,5.3,31.7,1.23826,222.0,521.0,43.6,227.0,70.0,63.8,15.2,2.63851,174.0,27.5,107.1,5.36057,0.969884,0.032,0.694249,4.70029,13.0308,2.08297,10.5796,3.17162,1.14275,4.21773,0.713567,4.60109,0.969199,2.73336,,2.61915,0.4,2.52484,0.327608,0.013,0.540668,0.312,0.114,,,,,
2264,1,GAKK10,Galeetal./thisstudy,POL0059-297-081,,,,,ICP-MS,,,GL,86.677,46.983,48.28,1.15,17.36,9.42,10.91,9.25,0.16,0.17,2.72,0.12,,,4.6,38.1,1.08659,176.0,362.0,48.6,212.0,80.0,65.6,14.7,1.81974,170.0,27.5,80.4,3.91539,0.653424,0.024,0.515195,3.35315,9.29537,1.49898,7.82665,2.51244,0.96568,3.67781,0.642386,4.36882,0.96225,2.79825,,2.83415,0.44,1.86834,0.23887,0.01,0.398905,0.221,0.085,,,,,
2265,1,GAKK10,Galeetal./thisstudy,HLY0102-081-131,,,,,ICP-MS,,,GL,86.648,46.612,48.99,0.8,17.66,9.44,10.95,9.03,0.15,0.04,2.63,0.06,,,3.8,35.1,0.803586,131.0,395.0,51.5,228.0,94.0,60.8,14.1,0.5075,100.0,19.6,36.9,0.885651,0.405774,0.0,0.22383,0.938761,3.05437,0.543987,3.5501,1.5073,0.689999,2.40022,0.467171,3.20866,0.701146,2.03488,,1.99975,0.3,1.05325,0.064649,0.004,0.17105,0.048,0.029,,,,,
2266,1,GAKK10,Galeetal./thisstudy,POL0059-270-008,,,,,ICP-MS,,,GL,86.743,49.843,49.52,1.54,16.35,8.29,10.69,8.8,0.15,0.41,3.22,0.21,,,5.4,33.2,1.42306,239.0,378.0,41.4,181.0,66.0,65.8,16.2,4.75771,239.0,28.2,127.4,9.54582,1.08939,0.058,0.858761,7.12851,17.8702,2.63968,12.6636,3.52047,1.25309,4.47946,0.748792,4.78584,0.998,2.79911,,2.67729,0.41,2.81124,0.553222,0.02,0.795969,0.542,0.217,,,,,
2267,1,GAKK10,Galeetal./thisstudy,POL0059-295-002,,,,,ICP-MS,,,GL,86.811,52.195,49.87,1.45,16.72,8.18,10.99,8.16,0.15,0.36,3.15,0.22,,,5.7,33.2,1.30686,230.0,420.0,41.6,187.0,77.0,65.4,15.8,4.60491,194.0,28.8,117.6,8.18768,1.07611,0.059,0.806656,6.28057,15.9268,2.3934,11.7164,3.3851,1.18415,4.39624,0.748587,4.82568,1.01706,2.85751,,2.76529,0.42,2.66598,0.46638,0.019,0.640597,0.485,0.168,,,,,
2268,1,GAKK10,Galeetal./thisstudy,HLY0102-079-SG1,,,,,ICP-MS,,,GL,86.832,49.656,49.29,1.68,16.01,9.51,10.63,8.65,0.15,0.14,3.36,0.17,,,6.4,36.2,1.70481,263.0,307.0,42.8,151.0,70.0,80.8,17.4,1.3558,151.0,37.1,120.5,3.05403,1.32439,0.016,0.699777,3.97414,12.7167,2.22583,12.501,4.04368,1.48768,5.25938,0.94453,6.20525,1.31906,3.69855,,3.53865,0.53,3.06142,0.199409,0.013,0.531979,0.182,0.064,,,,,
2269,1,GAKK10,Galeetal./thisstudy,HLY0102-053-SG,,,,,ICP-MS,,,GL,86.681,49.228,48.97,1.69,16.64,9.03,10.5,8.21,0.15,0.27,3.72,0.22,,,6.7,33.3,1.68546,237.0,328.0,40.8,144.0,66.0,74.1,17.5,3.39347,183.0,35.6,131.2,7.0141,1.19555,0.036,0.801869,6.03281,16.4126,2.63426,13.2781,4.02842,1.40284,5.3072,0.904681,5.86058,1.2484,3.5165,,3.39429,0.52,3.13795,0.420664,0.016,0.683083,0.427,0.139,,,,,
2270,1,GAKK10,Galeetal./thisstudy,HLY0102-074-015,,,,,ICP-MS,,,GL,86.979,55.32,49.65,1.4,17.06,8.49,11.27,7.63,0.15,0.34,3.13,0.18,,,5.3,39.7,1.39193,235.0,282.0,40.6,131.0,82.0,68.0,16.9,3.63285,221.0,30.2,121.8,7.85483,1.18165,0.048,0.80816,6.23073,16.0252,2.39026,11.6578,3.46665,1.26657,4.46703,0.777586,5.09154,1.0881,3.07398,,2.99517,0.45,2.74612,0.484652,0.02,0.650064,0.451,0.233,,,,,
2271,1,GAKK10,Galeetal./thisstudy,HLY0102-077-001,,,,,ICP-MS,,,GL,86.88,51.212,49.54,1.49,16.6,8.43,10.68,8.74,0.14,0.29,3.27,0.2,,,5.6,33.9,1.41418,235.0,326.0,41.6,165.0,67.0,67.4,16.3,3.25958,211.0,29.3,125.1,6.74474,1.09045,0.039,0.843992,5.79326,15.6193,2.44499,12.1344,3.52955,1.22939,4.477,0.766247,4.95549,1.03176,2.86924,,2.80353,0.43,2.78135,0.405028,0.017,0.621867,0.391,0.137,,,,,
2272,1,GAKK10,Galeetal./thisstudy,POL0059-293-037,,,,,ICP-MS,,,GL,86.911,58.555,49.76,1.33,17.27,7.84,11.09,8.43,0.14,0.18,3.32,0.18,,,5.3,33.3,1.26041,215.0,278.0,38.8,136.0,71.0,61.8,15.9,1.50014,202.0,27.2,110.1,3.6268,,0.021,0.687648,4.11883,12.3425,2.04516,10.5666,3.19745,1.1629,4.17822,0.713585,4.5849,0.965943,2.70906,,2.57972,0.4,2.51767,0.228111,0.013,0.529526,0.202,0.074,,,,,
2273,1,GAKK11,Galeetal./thisstudy,POL0059-307-SG1,,,,,ICP-MS,,,GL,86.353,38.145,50.01,1.68,16.22,9.24,10.54,7.49,0.16,0.27,3.55,0.23,,,6.1,34.3,,256.0,292.0,41.1,133.0,69.0,,17.2,3.77477,175.0,35.6,122.4,7.23799,,0.044,0.770661,6.01561,16.0331,2.49489,12.92,3.8996,1.4483,5.14849,0.896545,5.92425,1.2542,3.46814,,3.35653,0.5,2.9949,0.429057,0.016,0.770407,0.43,0.136,0.702586,0.513214,17.997,15.429,37.601
2274,1,GAKK11,Galeetal./thisstudy,HLY0102-082-005,,,,,ICP-MS,,,GL,86.614,44.748,50.09,1.43,16.26,8.44,11.5,7.91,0.16,0.26,3.19,0.18,,,5.4,37.5,1.35452,238.0,299.0,37.9,101.0,77.0,67.2,16.3,2.83242,193.0,29.7,110.3,5.81889,0.99971,0.033,0.672406,5.27281,14.2902,2.26528,11.3884,3.41084,1.23413,4.49856,0.776724,4.96307,1.05485,2.93981,,2.82548,0.44,2.64636,0.348584,0.016,0.559892,0.337,0.114,0.702611,0.513202,17.957,15.426,37.556
2275,1,GAKK11,Galeetal./thisstudy,HLY0102-R012,,,,,ICP-MS,,,GL,86.063,32.612,50.66,2.77,14.12,12.56,8.67,4.45,,0.59,3.85,0.41,,,9.1,38.3,,333.0,130.0,41.5,55.0,72.0,134.3,21.2,8.44157,146.0,55.8,185.2,13.2745,,0.084,1.16916,9.90929,25.4952,3.7524,19.1412,6.1825,1.99061,7.79568,1.36674,8.84246,1.86978,5.12931,,5.20273,0.79,4.51434,0.753657,0.026,0.942518,0.864,0.278,0.702641,0.513236,17.89,15.435,37.499
2276,1,GAKK11,Galeetal./thisstudy,HLY0102-050-044,,,,,ICP-MS,,,GL,86.337,36.944,49.6,1.39,16.93,7.87,11.14,8.21,0.11,0.36,3.43,0.21,,,4.9,33.4,,227.0,296.0,41.9,146.0,68.0,93.3,15.9,4.54278,210.0,27.7,107.5,8.39897,,0.052,0.793204,6.27147,16.9856,2.41903,11.6023,3.35268,1.21524,4.11,0.710712,4.44924,0.94404,2.70453,,2.55142,0.37,2.45047,0.522792,0.017,0.747211,0.53,0.16,0.702647,0.513179,18.055,15.44,37.661
2277,1,GAKK11,Galeetal./thisstudy,HLY0102-094-003,,,,,ICP-MS,,,GL,86.077,33.16,50.53,2.31,14.7,11.51,9.58,5.64,,0.5,3.74,0.32,,,8.8,36.2,2.12019,321.0,117.0,38.9,54.0,67.0,106.1,20.0,8.80635,154.0,48.9,171.9,13.2008,1.57595,0.091,0.99268,9.65751,23.7969,3.59715,17.4885,5.27475,1.74832,7.07491,1.20777,7.89428,1.69327,4.75161,,4.63546,0.71,4.22654,0.741328,0.026,0.968751,0.823,0.364,0.702648,0.513238,17.903,15.442,37.516
2278,1,GAKK11,Galeetal./thisstudy,HLY0102-052-008,,,,,ICP-MS,,,GL,86.518,42.138,50.56,1.49,16.04,8.25,11.32,7.69,0.14,0.3,3.36,0.19,,,5.5,39.1,1.41512,245.0,300.0,37.1,99.0,76.0,68.5,16.3,3.65714,208.0,28.7,119.6,7.63259,0.775958,0.041,0.768844,5.94061,15.6227,2.41877,12.0191,3.52052,1.26435,4.60151,0.770212,4.86039,1.01895,2.84999,,2.67134,0.41,2.74114,0.446343,0.016,0.712911,0.432,0.156,0.702673,0.513162,18.084,15.435,37.677
2279,1,GAKK11,Galeetal./thisstudy,HLY0102-049-007,,,,,ICP-MS,,,GL,86.054,32.011,49.58,2.63,14.26,12.05,9.11,5.11,0.26,0.57,3.96,0.47,,,10.9,36.1,2.56878,322.0,128.0,35.7,47.0,70.0,123.6,21.3,11.1463,139.0,71.2,273.2,18.0614,2.77617,0.121,1.5286,13.2694,34.4993,5.3413,26.7426,7.87534,2.39324,10.6398,1.79888,11.2283,2.40499,6.83617,,6.57091,1.02,6.32252,1.01371,0.036,1.27135,1.157,0.356,,,,,
2280,1,GAKK11,Galeetal./thisstudy,HLY0102-091-001,,,,,ICP-MS,,,GL,86.329,35.628,50.15,1.81,15.76,9.78,10.58,7.21,,0.23,3.55,0.22,,,7.8,35.0,1.71559,277.0,273.0,40.0,121.0,71.0,86.7,18.2,3.73965,121.0,43.0,151.4,6.55444,1.6101,0.045,0.823669,5.61081,16.4053,2.74702,14.6444,4.69845,1.59733,6.05165,1.09743,7.01762,1.51061,4.39495,,4.15481,0.63,3.66475,0.377279,0.019,0.722543,0.432,0.138,,,,,
2281,1,GAKK11,Galeetal./thisstudy,HLY0102-090-SG4,,,,,ICP-MS,,,GL,86.287,35.498,50.23,1.5,16.7,8.28,11.05,7.59,,0.32,3.3,0.2,,,6.1,35.9,1.49626,251.0,265.0,37.0,100.0,78.0,69.3,16.6,4.28621,211.0,31.1,132.1,8.20172,1.38102,0.051,1.05494,6.67961,17.6618,2.67594,13.2298,3.79012,1.36408,4.74102,0.828897,5.22855,1.10888,3.15257,,2.97401,0.44,2.99753,0.486609,0.018,0.855607,0.513,0.186,,,,,
2282,1,GAKK11,Galeetal./thisstudy,POL0059-307-012,,,,,ICP-MS,,,GL,86.353,38.145,50.49,1.68,16.53,9.18,10.54,7.18,,0.24,3.24,0.19,,,6.4,34.1,1.55546,262.0,308.0,40.7,124.0,69.0,80.7,17.0,3.86376,172.0,35.5,130.5,7.12932,1.54239,0.047,0.826028,5.82137,15.8087,2.5424,12.9187,3.98483,1.36587,5.4383,0.919028,5.84789,1.24417,3.54394,,3.38483,0.52,3.11608,0.421237,0.017,0.651757,0.429,0.138,,,,,
2283,1,GAKK11,Galeetal./thisstudy,HLY0102-091-021,,,,,ICP-MS,,,GL,86.329,35.628,50.25,1.79,16.08,9.02,10.49,7.11,,0.49,3.37,0.28,,,7.0,34.3,1.71667,273.0,278.0,37.5,120.0,71.0,81.2,17.7,8.48701,187.0,37.2,149.4,14.3157,1.48789,0.099,1.05148,9.5986,22.9262,3.32215,15.9994,4.56018,1.57402,5.68176,0.983329,6.21326,1.31902,3.78482,,3.55977,0.54,3.49503,0.819696,0.023,0.897416,0.915,0.312,,,,,
2284,1,GAKK11,Galeetal./thisstudy,POL0059-263-059,,,,,ICP-MS,,,GL,86.048,30.647,49.67,1.98,15.13,10.54,10.12,7.41,,0.36,3.57,0.27,,,7.5,37.5,1.96067,295.0,176.0,41.8,100.0,73.0,94.8,18.6,6.47611,156.0,41.5,150.1,10.7544,0.9388,0.07,0.714751,7.68127,19.4766,3.03094,15.2579,4.71623,1.5758,6.38512,1.07062,6.75704,1.43811,4.11495,,3.92641,0.61,3.66597,0.607037,0.021,0.747098,0.647,0.197,,,,,
2285,1,GAKK11,Galeetal./thisstudy,POL0059-266-030,,,,,ICP-MS,,,GL,86.32,38.655,49.78,1.75,15.95,8.95,10.25,8.1,,0.44,3.5,0.26,,,6.7,34.9,1.66369,263.0,299.0,39.3,134.0,65.0,79.4,17.0,7.27397,197.0,35.6,148.0,11.8612,0.905136,0.083,0.806564,8.35743,20.694,3.08276,14.8941,4.26852,1.43223,5.59152,0.933348,5.8553,1.24091,3.55174,,3.36479,0.52,3.36128,0.656558,0.023,0.814675,0.73,0.224,,,,,
2286,1,GAKK11,Galeetal./thisstudy,HLY0102-R020,,,,,ICP-MS,,,GL,86.277,35.045,50.22,1.39,16.24,8.71,11.33,7.79,,0.22,3.24,0.17,,,5.6,33.5,1.34326,225.0,297.0,38.3,105.0,80.0,66.1,16.1,3.15174,157.0,31.5,110.5,4.80071,1.10694,0.038,0.711198,4.73277,13.0904,2.12634,11.0297,3.42291,1.21873,4.70588,0.803558,5.2822,1.11851,3.16231,,3.06846,0.48,2.67192,0.28244,0.015,,0.305,0.117,,,,,
2287,1,GAKK11,Galeetal./thisstudy,HLY0102-R019,,,,,ICP-MS,,,GL,86.547,43.195,49.74,1.33,17.1,8.0,11.25,8.39,,0.22,3.14,0.16,,,4.9,34.0,1.3419,221.0,291.0,39.3,136.0,73.0,65.2,16.3,1.69573,225.0,26.3,109.5,4.36955,1.07762,0.019,0.745522,4.73937,13.4398,2.12302,10.7423,3.16417,1.21183,4.06657,0.693401,4.44847,0.946667,2.63154,,2.50609,0.38,2.50864,0.27824,0.014,0.620368,0.243,0.101,,,,,
2288,1,GAKK11,Galeetal./thisstudy,HLY0102-049-009,,,,,ICP-MS,,,GL,86.054,32.011,50.69,2.66,14.02,12.17,8.98,5.05,0.23,0.57,4.09,0.47,,,10.7,34.5,,317.0,124.0,40.4,68.0,64.0,,21.7,9.55999,143.0,68.8,271.3,17.9269,,0.108,,13.155,34.1617,5.07425,24.1776,7.90324,2.38248,10.0606,1.67633,10.6888,2.27027,6.53487,,6.32495,0.96,5.84576,,0.033,1.36289,1.071,0.358,,,,,
2289,1,GAKK11,Galeetal./thisstudy,HLY0102-049-010,,,,,ICP-MS,,,GL,86.054,32.011,50.26,2.23,14.79,11.13,9.83,5.87,0.21,0.49,3.88,0.38,,,10.5,37.5,2.54953,322.0,137.0,36.5,48.0,64.0,124.1,22.2,11.056,141.0,71.2,273.5,18.0504,2.3515,0.112,1.51302,13.2914,34.3522,5.36082,26.6757,7.57522,2.30667,10.0959,1.8069,11.1388,2.37262,6.69335,,6.46435,1.0,6.41074,1.0148,0.035,1.26656,1.155,0.36,,,,,
2290,1,GAKK11,Galeetal./thisstudy,HLY0102-094-sg1,,,,,ICP-MS,,,GL,86.077,33.16,51.0,2.24,14.79,11.41,9.55,5.56,0.21,0.45,3.56,0.33,,,8.8,37.0,2.08607,312.0,119.0,39.4,54.0,68.0,108.9,20.4,9.80069,151.0,50.8,183.8,14.194,1.65139,0.098,1.17496,10.2123,25.2345,3.8477,18.9339,5.48839,1.80417,7.40615,1.30382,8.21414,1.74555,4.92959,,4.75418,0.73,4.47881,0.798596,0.028,0.999794,0.883,0.296,,,,,
2291,1,GAKK11,Galeetal./thisstudy,POL0059-309-003,,,,,ICP-MS,,,GL,86.238,35.894,50.13,1.71,15.83,9.25,10.47,7.83,0.2,0.3,3.4,0.23,,,6.6,35.1,,267.0,309.0,41.8,148.0,66.0,,17.5,4.36972,168.0,36.1,130.5,7.61988,,0.048,0.600849,6.53913,17.3865,2.67522,12.9713,4.24878,1.48342,5.46488,0.923625,5.96867,1.25645,3.57776,,3.41625,0.51,3.10699,0.447469,0.017,0.875929,0.471,0.149,,,,,
2292,1,GAKK11,Galeetal./thisstudy,HLY0102-048-004,,,,,ICP-MS,,,GL,86.048,31.517,50.67,1.81,15.29,10.08,10.32,6.56,0.19,0.39,3.61,0.28,,,7.9,36.3,1.68543,267.0,218.0,37.0,67.0,76.0,92.8,18.2,7.41218,142.0,45.2,162.4,11.1806,0.954818,0.08,0.704113,8.23674,20.9381,3.2734,16.3831,4.95263,1.60693,6.78257,1.14001,7.20642,1.55129,4.48579,,4.25416,0.67,3.92094,0.610136,0.024,0.823171,0.721,0.218,,,,,
2293,1,GAKK11,Galeetal./thisstudy,HLY0102-048-SG,,,,,ICP-MS,,,GL,86.048,31.517,50.64,1.83,15.25,10.11,10.48,6.55,0.19,0.38,3.54,0.26,,,7.9,35.5,1.75433,263.0,232.0,37.7,70.0,75.0,91.3,18.5,7.28217,142.0,45.5,160.7,11.0694,1.4456,0.082,0.904812,8.37375,21.2594,3.27517,16.081,4.90722,1.60002,6.57545,1.12856,7.3469,1.58033,4.46742,,4.32713,0.67,3.91911,0.621308,0.024,0.860296,0.719,0.255,,,,,
2294,1,GAKK11,Galeetal./thisstudy,HLY0102-084-006,,,,,ICP-MS,,,GL,86.437,39.87,50.2,1.84,15.36,9.9,10.07,7.62,0.19,0.35,3.45,0.29,,,7.0,34.6,,266.0,311.0,42.2,150.0,74.0,,18.0,5.98268,157.0,40.6,161.5,10.8988,,0.079,0.924794,8.09752,20.3783,3.0137,15.2862,4.52467,1.53736,5.85474,1.01789,6.68516,1.41531,3.92662,,3.83042,0.58,3.58132,0.624836,0.021,0.722406,0.709,0.22,,,,,
2295,1,GAKK11,Galeetal./thisstudy,HLY0102-096-022,,,,,ICP-MS,,,GL,86.138,31.783,50.21,1.87,15.8,9.72,9.98,7.24,0.19,0.34,3.69,0.27,,,8.0,32.8,1.80566,265.0,267.0,39.4,128.0,66.0,90.2,18.3,6.48635,166.0,41.5,164.0,10.2931,1.68761,0.084,0.937502,7.88601,20.7202,3.20007,16.1329,4.85965,1.67461,6.12415,1.08786,6.85498,1.45758,4.2047,,3.93179,0.59,3.797,0.59378,0.023,0.924235,0.673,0.205,,,,,
2296,1,GAKK11,Galeetal./thisstudy,HLY0102-047-010,,,,,ICP-MS,,,GL,86.043,31.162,50.37,1.77,15.51,9.4,10.81,6.82,0.18,0.42,3.61,0.27,,,6.9,36.1,1.63556,262.0,277.0,37.7,98.0,76.0,80.8,17.3,6.34558,166.0,37.5,146.5,10.3233,1.46497,0.073,0.960808,7.73353,19.6879,2.9608,14.8139,4.36585,1.48754,5.50764,0.973067,6.23435,1.33253,3.82874,,3.63441,0.55,3.42081,0.594119,0.023,0.866685,0.675,0.244,,,,,
2297,1,GAKK11,Galeetal./thisstudy,HLY0102-085-125,,,,,ICP-MS,,,GL,86.372,40.169,49.89,2.05,14.9,10.64,9.5,7.59,0.18,0.42,3.68,0.32,,,8.3,33.6,2.01176,294.0,266.0,40.3,128.0,61.0,97.6,18.7,8.05641,147.0,50.3,191.4,12.7211,1.93211,0.088,1.01519,9.20787,23.7519,3.6092,18.1146,5.51596,1.79616,7.50604,1.25399,8.19601,1.72711,4.98671,,4.80947,0.72,4.51144,0.724499,0.027,0.937449,0.813,0.25,,,,,
